  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4123   0.04536   0.03649  -0.0391   1.0000   0.1772
  -4.500  -0.3682   0.03766   0.02780  -0.0401   1.0000   0.1749
  -4.000  -0.3200   0.03200   0.02127  -0.0395   1.0000   0.1895
  -3.500  -0.2690   0.02776   0.01630  -0.0384   1.0000   0.2236
  -3.000  -0.2183   0.02432   0.01278  -0.0366   1.0000   0.2966
  -2.500  -0.1723   0.02011   0.01008  -0.0331   1.0000   0.5320
  -2.000  -0.1011   0.01772   0.00800  -0.0325   1.0000   1.0000
  -1.500  -0.0590   0.01783   0.00734  -0.0310   1.0000   1.0000
  -1.000  -0.0165   0.01809   0.00702  -0.0296   1.0000   1.0000
  -0.500   0.0260   0.01849   0.00700  -0.0285   1.0000   1.0000
   0.000   0.0681   0.01905   0.00725  -0.0275   1.0000   1.0000
   0.500   0.1093   0.01981   0.00779  -0.0269   1.0000   1.0000
   1.000   0.1492   0.02080   0.00866  -0.0265   1.0000   1.0000
   1.500   0.1874   0.02208   0.00987  -0.0264   1.0000   1.0000
   2.000   0.2237   0.02367   0.01147  -0.0267   1.0000   1.0000
   2.500   0.2583   0.02561   0.01348  -0.0274   1.0000   1.0000
   3.000   0.3140   0.02816   0.01619  -0.0327   0.9885   1.0000
   3.500   0.4310   0.03122   0.01969  -0.0481   0.9389   1.0000
   4.000   0.5358   0.03342   0.02250  -0.0590   0.8857   1.0000
   4.500   0.6373   0.03451   0.02437  -0.0661   0.8266   1.0000
   5.000   0.7364   0.03315   0.02396  -0.0665   0.7526   1.0000
   5.500   0.8152   0.02775   0.01916  -0.0541   0.6363   1.0000
   6.000   0.8364   0.02633   0.01660  -0.0371   0.3926   1.0000
   6.500   0.8661   0.03174   0.02028  -0.0308   0.2139   1.0000
   7.000   0.9199   0.03741   0.02590  -0.0290   0.1653   1.0000
   7.500   0.9658   0.04366   0.03283  -0.0269   0.1439   1.0000
   8.000   0.9972   0.05142   0.04160  -0.0241   0.1356   1.0000
   8.500   1.0106   0.06035   0.05156  -0.0212   0.1332   1.0000
   9.000   1.0054   0.07103   0.06303  -0.0194   0.1378   1.0000
   9.500   0.9583   0.08338   0.07599  -0.0206   0.1461   1.0000
  10.000   0.7693   0.09260   0.08544  -0.0186   0.1664   1.0000
  11.000   0.7852   0.14350   0.13566  -0.0715   0.3568   1.0000
  11.500   0.7941   0.15190   0.14405  -0.0725   0.3409   1.0000
  12.000   0.8049   0.16029   0.15243  -0.0732   0.3210   1.0000
  12.500   0.8081   0.16711   0.15923  -0.0746   0.3021   1.0000
  13.000   0.8196   0.17492   0.16703  -0.0760   0.2851   1.0000
  13.500   0.8463   0.18569   0.17788  -0.0765   0.2662   1.0000
  14.000   0.8447   0.19049   0.18261  -0.0792   0.2499   1.0000
  14.500   0.8542   0.19724   0.18934  -0.0816   0.2344   1.0000
  15.000   0.8675   0.20472   0.19681  -0.0841   0.2209   1.0000
