  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4213                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0214   0.06218   0.05496  -0.0143   1.0000   0.9444
  -4.500  -0.1456   0.06951   0.06302   0.0147   1.0000   0.7848
  -4.000  -0.2860   0.07245   0.06656   0.0327   1.0000   0.6903
  -3.500  -0.3974   0.07120   0.06575   0.0416   1.0000   0.6186
  -3.000  -0.3302   0.05257   0.04535  -0.0196   1.0000   0.2955
  -2.500  -0.2671   0.04727   0.03881  -0.0271   1.0000   0.2474
  -2.000  -0.2168   0.04441   0.03507  -0.0295   1.0000   0.2298
  -1.500  -0.1720   0.04286   0.03281  -0.0308   1.0000   0.2242
  -1.000  -0.0511   0.04208   0.03107  -0.0438   0.9656   0.2328
  -0.500   0.0949   0.04096   0.02957  -0.0585   0.9065   0.2714
   0.000   0.2046   0.03731   0.02892  -0.0647   0.8499   1.0000
   0.500   0.3220   0.03781   0.02785  -0.0712   0.7931   1.0000
   1.000   0.4144   0.03774   0.02700  -0.0744   0.7418   1.0000
   1.500   0.4737   0.03864   0.02741  -0.0735   0.6959   1.0000
   2.000   0.5269   0.04019   0.02857  -0.0726   0.6609   1.0000
   2.500   0.5665   0.04271   0.03079  -0.0710   0.6317   1.0000
   3.000   0.6006   0.04588   0.03373  -0.0694   0.6084   1.0000
   3.500   0.6059   0.05168   0.03941  -0.0675   0.5916   1.0000
   4.000   0.5848   0.05959   0.04724  -0.0653   0.5797   1.0000
   4.500   0.5780   0.06693   0.05449  -0.0649   0.5750   1.0000
   5.000   0.5605   0.07505   0.06255  -0.0649   0.5793   1.0000
   5.500   0.5633   0.08234   0.06980  -0.0663   0.5894   1.0000
   7.500   0.5185   0.11155   0.09909  -0.0720   0.7406   1.0000
   8.000   0.5288   0.11498   0.10249  -0.0702   0.7186   1.0000
   8.500   0.5519   0.11991   0.10740  -0.0704   0.6984   1.0000
   9.000   0.5806   0.12542   0.11291  -0.0712   0.6768   1.0000
   9.500   0.6096   0.13137   0.11890  -0.0722   0.6576   1.0000
  10.000   0.6407   0.13798   0.12555  -0.0735   0.6389   1.0000
  10.500   0.6550   0.14254   0.13016  -0.0732   0.6197   1.0000
  11.000   0.6704   0.14713   0.13482  -0.0732   0.6008   1.0000
  11.500   0.6879   0.15190   0.13967  -0.0734   0.5799   1.0000
  12.000   0.7081   0.15734   0.14522  -0.0742   0.5619   1.0000
  12.500   0.7293   0.16290   0.15089  -0.0751   0.5428   1.0000
  13.000   0.7493   0.16852   0.15665  -0.0762   0.5252   1.0000
  13.500   0.7704   0.17437   0.16264  -0.0774   0.5069   1.0000
  14.000   0.7898   0.18015   0.16856  -0.0788   0.4896   1.0000
  15.000   0.8296   0.19235   0.18111  -0.0819   0.4544   1.0000
