  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8416                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.4187   0.00000  -0.00154  -0.2103   0.0000   0.0000
  -4.500   0.4814   0.00000  -0.00154  -0.2115   0.0000   0.0000
  -4.000   0.5441   0.00000  -0.00154  -0.2128   0.0000   0.0000
  -3.500   0.6068   0.00000  -0.00154  -0.2141   0.0000   0.0000
  -3.000   0.6694   0.00000  -0.00154  -0.2154   0.0000   0.0000
  -2.500   0.7320   0.00000  -0.00154  -0.2168   0.0000   0.0000
  -2.000   0.7945   0.00000  -0.00154  -0.2181   0.0000   0.0000
  -1.500   0.8569   0.00000  -0.00155  -0.2195   0.0000   0.0000
  -1.000   0.9193   0.00000  -0.00155  -0.2209   0.0000   0.0000
  -0.500   0.9816   0.00000  -0.00155  -0.2223   0.0000   0.0000
   0.000   1.0438   0.00000  -0.00155  -0.2238   0.0000   0.0000
   0.500   1.1060   0.00000  -0.00156  -0.2252   0.0000   0.0000
   1.000   1.1680   0.00000  -0.00156  -0.2267   0.0000   0.0000
   1.500   1.2300   0.00000  -0.00157  -0.2282   0.0000   0.0000
   2.000   1.2919   0.00000  -0.00157  -0.2297   0.0000   0.0000
   2.500   1.3537   0.00000  -0.00158  -0.2312   0.0000   0.0000
   3.000   1.4154   0.00000  -0.00158  -0.2327   0.0000   0.0000
   3.500   1.4770   0.00000  -0.00159  -0.2343   0.0000   0.0000
   4.000   1.5384   0.00000  -0.00160  -0.2359   0.0000   0.0000
   4.500   1.5998   0.00000  -0.00161  -0.2374   0.0000   0.0000
   5.000   1.6610   0.00000  -0.00161  -0.2390   0.0000   0.0000
   5.500   1.7221   0.00000  -0.00162  -0.2406   0.0000   0.0000
   6.000   1.7831   0.00000  -0.00163  -0.2423   0.0000   0.0000
   6.500   1.8439   0.00000  -0.00164  -0.2439   0.0000   0.0000
   7.000   1.9046   0.00000  -0.00165  -0.2455   0.0000   0.0000
   7.500   1.9651   0.00000  -0.00166  -0.2472   0.0000   0.0000
   8.000   2.0255   0.00000  -0.00167  -0.2489   0.0000   0.0000
   8.500   2.0858   0.00000  -0.00168  -0.2505   0.0000   0.0000
   9.000   2.1459   0.00000  -0.00169  -0.2522   0.0000   0.0000
   9.500   2.2058   0.00000  -0.00170  -0.2539   0.0000   0.0000
  10.000   2.2655   0.00000  -0.00171  -0.2556   0.0000   0.0000
  10.500   2.3251   0.00000  -0.00172  -0.2573   0.0000   0.0000
  11.000   2.3845   0.00000  -0.00174  -0.2591   0.0000   0.0000
  11.500   2.4438   0.00000  -0.00175  -0.2608   0.0000   0.0000
  12.000   2.5028   0.00000  -0.00176  -0.2625   0.0000   0.0000
  12.500   2.5616   0.00000  -0.00178  -0.2642   0.0000   0.0000
  13.000   2.6203   0.00000  -0.00179  -0.2660   0.0000   0.0000
  13.500   2.6788   0.00000  -0.00180  -0.2677   0.0000   0.0000
  14.000   2.7370   0.00000  -0.00182  -0.2695   0.0000   0.0000
  14.500   2.7950   0.00000  -0.00183  -0.2713   0.0000   0.0000
  15.000   2.8529   0.00000  -0.00185  -0.2730   0.0000   0.0000
