  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9213                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.020 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0380   0.10198   0.09623  -0.0167   1.0000   1.0000
  -4.500   0.0200   0.10344   0.09807  -0.0146   1.0000   1.0000
  -4.000  -0.0017   0.10604   0.10107  -0.0128   1.0000   1.0000
  -3.500   0.1417   0.10075   0.09575  -0.0485   0.9084   1.0000
  -3.000   0.2083   0.09809   0.09306  -0.0621   0.8455   1.0000
  -2.500   0.2190   0.09865   0.09367  -0.0638   0.8061   1.0000
  -2.000   0.2364   0.09871   0.09372  -0.0664   0.7783   1.0000
  -1.500   0.1486   0.10275   0.09803  -0.0485   0.7723   0.9769
  -1.000   0.0400   0.10544   0.10101  -0.0268   0.7798   0.9377
  -0.500  -0.0700   0.10742   0.10332  -0.0074   0.8045   0.9071
   0.500  -0.4336   0.10160   0.09853   0.0582   1.0000   0.8193
   1.000  -0.4191   0.09882   0.09571   0.0515   1.0000   0.8072
   1.500  -0.3710   0.09753   0.09425   0.0375   1.0000   0.7975
   2.000  -0.2960   0.09802   0.09451   0.0179   1.0000   0.7854
   2.500  -0.1615   0.10334   0.09931  -0.0163   0.9865   0.7640
   3.000  -0.0161   0.11107   0.10627  -0.0526   0.9695   0.7257
   3.500   0.1513   0.12276   0.11640  -0.0941   0.9434   0.6116
   4.000   0.2391   0.12939   0.12175  -0.1110   0.9252   0.5382
   4.500   0.3058   0.13518   0.12638  -0.1205   0.9082   0.4856
   5.000   0.3589   0.14009   0.13033  -0.1257   0.8899   0.4442
   5.500   0.4065   0.14497   0.13436  -0.1290   0.8706   0.4164
   6.000   0.4497   0.14992   0.13859  -0.1311   0.8531   0.3958
   6.500   0.4886   0.15480   0.14299  -0.1324   0.8382   0.3818
   7.000   0.5263   0.15986   0.14764  -0.1336   0.8231   0.3775
   7.500   0.5629   0.16481   0.15242  -0.1349   0.8066   0.3808
   8.000   0.5995   0.16977   0.15762  -0.1366   0.7901   0.4130
   8.500   0.6238   0.17176   0.15958  -0.1356   0.7739   1.0000
   9.500   0.6941   0.18470   0.17119  -0.1375   0.7446   1.0000
  10.000   0.7209   0.18901   0.17499  -0.1376   0.7287   1.0000
  10.500   0.7432   0.19212   0.17760  -0.1374   0.7136   1.0000
  11.000   0.7641   0.19528   0.18032  -0.1374   0.7007   1.0000
  11.500   0.7890   0.20002   0.18462  -0.1382   0.6889   1.0000
  12.000   0.8190   0.20663   0.19078  -0.1397   0.6760   1.0000
  12.500   0.8479   0.21289   0.19667  -0.1413   0.6614   1.0000
  13.000   0.8627   0.21393   0.19746  -0.1417   0.6491   1.0000
  13.500   0.8849   0.21846   0.20176  -0.1431   0.6390   1.0000
  14.000   0.9175   0.22739   0.21050  -0.1456   0.6268   1.0000
  14.500   0.9330   0.22826   0.21131  -0.1465   0.6137   1.0000
  15.000   0.9518   0.23163   0.21461  -0.1480   0.6041   1.0000
