  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1517                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4822   0.00000  -0.00161  -0.0225   0.0000   0.0000
  -4.500  -0.4195   0.00000  -0.00161  -0.0236   0.0000   0.0000
  -4.000  -0.3568   0.00000  -0.00160  -0.0247   0.0000   0.0000
  -3.500  -0.2941   0.00000  -0.00160  -0.0258   0.0000   0.0000
  -3.000  -0.2313   0.00000  -0.00160  -0.0269   0.0000   0.0000
  -2.500  -0.1686   0.00000  -0.00160  -0.0280   0.0000   0.0000
  -2.000  -0.1058   0.00000  -0.00160  -0.0292   0.0000   0.0000
  -1.500  -0.0430   0.00000  -0.00160  -0.0303   0.0000   0.0000
  -1.000   0.0198   0.00000  -0.00160  -0.0314   0.0000   0.0000
  -0.500   0.0825   0.00000  -0.00160  -0.0325   0.0000   0.0000
   0.000   0.1453   0.00000  -0.00160  -0.0337   0.0000   0.0000
   0.500   0.2081   0.00000  -0.00160  -0.0348   0.0000   0.0000
   1.000   0.2708   0.00000  -0.00160  -0.0359   0.0000   0.0000
   1.500   0.3336   0.00000  -0.00160  -0.0371   0.0000   0.0000
   2.000   0.3963   0.00000  -0.00160  -0.0382   0.0000   0.0000
   2.500   0.4589   0.00000  -0.00161  -0.0393   0.0000   0.0000
   3.000   0.5216   0.00000  -0.00161  -0.0405   0.0000   0.0000
   3.500   0.5842   0.00000  -0.00161  -0.0416   0.0000   0.0000
   4.000   0.6467   0.00000  -0.00162  -0.0427   0.0000   0.0000
   4.500   0.7092   0.00000  -0.00162  -0.0438   0.0000   0.0000
   5.000   0.7717   0.00000  -0.00163  -0.0450   0.0000   0.0000
   5.500   0.8341   0.00000  -0.00163  -0.0461   0.0000   0.0000
   6.000   0.8964   0.00000  -0.00164  -0.0472   0.0000   0.0000
   6.500   0.9587   0.00000  -0.00164  -0.0483   0.0000   0.0000
   7.000   1.0209   0.00000  -0.00165  -0.0494   0.0000   0.0000
   7.500   1.0830   0.00000  -0.00166  -0.0505   0.0000   0.0000
   8.000   1.1450   0.00000  -0.00167  -0.0517   0.0000   0.0000
   8.500   1.2069   0.00000  -0.00167  -0.0528   0.0000   0.0000
   9.000   1.2688   0.00000  -0.00168  -0.0538   0.0000   0.0000
   9.500   1.3305   0.00000  -0.00169  -0.0549   0.0000   0.0000
  10.000   1.3922   0.00000  -0.00170  -0.0560   0.0000   0.0000
  10.500   1.4537   0.00000  -0.00171  -0.0571   0.0000   0.0000
  11.000   1.5152   0.00000  -0.00172  -0.0582   0.0000   0.0000
  11.500   1.5765   0.00000  -0.00173  -0.0592   0.0000   0.0000
  12.000   1.6377   0.00000  -0.00174  -0.0603   0.0000   0.0000
  12.500   1.6988   0.00000  -0.00175  -0.0614   0.0000   0.0000
  13.000   1.7597   0.00000  -0.00176  -0.0624   0.0000   0.0000
  13.500   1.8205   0.00000  -0.00177  -0.0634   0.0000   0.0000
  14.000   1.8812   0.00000  -0.00178  -0.0645   0.0000   0.0000
  14.500   1.9418   0.00000  -0.00179  -0.0655   0.0000   0.0000
  15.000   2.0021   0.00000  -0.00181  -0.0665   0.0000   0.0000
