  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2711                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4820   0.03688   0.02635  -0.0390   1.0000   0.3030
  -4.500  -0.4374   0.03333   0.02264  -0.0371   1.0000   0.3626
  -4.000  -0.3964   0.03115   0.02064  -0.0329   1.0000   0.4448
  -3.500  -0.3610   0.02986   0.01961  -0.0261   1.0000   0.5415
  -3.000  -0.3325   0.02911   0.01902  -0.0170   1.0000   0.6396
  -2.500  -0.3096   0.02805   0.01802  -0.0068   1.0000   0.7389
  -2.000  -0.2882   0.02635   0.01632   0.0035   1.0000   0.8489
  -1.500  -0.0952   0.02516   0.01428  -0.0234   1.0000   1.0000
  -1.000  -0.1109   0.02334   0.01235  -0.0183   1.0000   1.0000
  -0.500  -0.0667   0.02310   0.01165  -0.0210   1.0000   1.0000
   0.000  -0.0153   0.02350   0.01165  -0.0234   1.0000   1.0000
   0.500   0.0338   0.02419   0.01206  -0.0249   1.0000   1.0000
   1.000   0.0803   0.02513   0.01283  -0.0259   1.0000   1.0000
   1.500   0.1240   0.02635   0.01395  -0.0267   1.0000   1.0000
   2.000   0.1647   0.02789   0.01548  -0.0275   1.0000   1.0000
   2.500   0.2024   0.02980   0.01743  -0.0284   1.0000   1.0000
   3.000   0.2368   0.03214   0.01987  -0.0296   1.0000   1.0000
   3.500   0.2679   0.03495   0.02282  -0.0311   1.0000   1.0000
   4.000   0.3750   0.03948   0.02774  -0.0465   0.9514   1.0000
   4.500   0.4949   0.04240   0.03121  -0.0602   0.8753   1.0000
   5.000   0.6125   0.04267   0.03215  -0.0684   0.7938   1.0000
   5.500   0.7677   0.03652   0.02700  -0.0709   0.6939   1.0000
   6.000   0.8791   0.03171   0.02208  -0.0643   0.5396   1.0000
   6.500   0.9218   0.03389   0.02343  -0.0569   0.3976   1.0000
   7.000   0.9629   0.03781   0.02688  -0.0524   0.3058   1.0000
   7.500   1.0069   0.04257   0.03154  -0.0496   0.2520   1.0000
   8.000   1.0445   0.04830   0.03757  -0.0467   0.2204   1.0000
   8.500   1.0676   0.05534   0.04527  -0.0430   0.2029   1.0000
   9.000   1.0589   0.06409   0.05500  -0.0378   0.1959   1.0000
   9.500   1.0627   0.07287   0.06416  -0.0346   0.1897   1.0000
  11.000   0.7340   0.14296   0.13430  -0.0812   0.4468   1.0000
  11.500   0.7447   0.15108   0.14245  -0.0822   0.4288   1.0000
  12.000   0.7662   0.16042   0.15183  -0.0831   0.4067   1.0000
  12.500   0.7662   0.16631   0.15770  -0.0840   0.3863   1.0000
  13.000   0.7908   0.17535   0.16681  -0.0848   0.3616   1.0000
  13.500   0.8075   0.18405   0.17552  -0.0863   0.3438   1.0000
  14.000   0.8079   0.18868   0.18011  -0.0882   0.3249   1.0000
  14.500   0.8194   0.19514   0.18656  -0.0902   0.3058   1.0000
  15.000   0.8336   0.20217   0.19359  -0.0925   0.2896   1.0000
