  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7313                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3463   0.11655   0.11140  -0.0230   0.9758   0.2002
  -4.500  -0.2834   0.10673   0.10156  -0.0309   0.9450   0.2221
  -4.000  -0.1944   0.09780   0.09305  -0.0405   0.8588   0.2665
  -3.000  -0.1543   0.08811   0.08285  -0.0489   0.8513   0.3694
  -2.500   0.2802   0.06119   0.05540  -0.0757   0.8460   0.9756
  -2.000   0.1427   0.06612   0.06067  -0.0454   0.8132   0.9037
  -1.500  -0.1168   0.07470   0.06983  -0.0069   0.7843   0.7379
  -1.000  -0.1062   0.07155   0.06668  -0.0069   0.7655   0.7567
  -0.500   0.0504   0.06849   0.06291  -0.0593   0.7421   0.6160
   0.000   0.3192   0.06693   0.05808  -0.1204   0.7183   0.2599
   0.500   0.3663   0.06847   0.05886  -0.1228   0.7070   0.2469
   1.000   0.4347   0.06858   0.05826  -0.1262   0.6959   0.2533
   1.500   0.4364   0.07323   0.06261  -0.1243   0.6925   0.2588
   2.000   0.4539   0.07716   0.06618  -0.1237   0.6921   0.2727
   2.500   0.4880   0.08098   0.06967  -0.1246   0.6959   0.2979
   4.000   0.4253   0.09792   0.08695  -0.1182   0.8246   0.3318
   4.500   0.4696   0.10013   0.09085  -0.1192   0.8116   1.0000
   5.000   0.5106   0.10509   0.09486  -0.1195   0.7966   1.0000
   5.500   0.5404   0.10941   0.09863  -0.1192   0.7802   1.0000
   6.000   0.5662   0.11354   0.10242  -0.1186   0.7643   1.0000
   6.500   0.5919   0.11783   0.10645  -0.1182   0.7482   1.0000
   7.000   0.6186   0.12235   0.11076  -0.1180   0.7318   1.0000
   7.500   0.6411   0.12662   0.11489  -0.1174   0.7162   1.0000
   8.000   0.6658   0.13117   0.11932  -0.1173   0.7000   1.0000
   8.500   0.6879   0.13563   0.12371  -0.1170   0.6847   1.0000
   9.000   0.7107   0.14023   0.12826  -0.1169   0.6694   1.0000
   9.500   0.7336   0.14495   0.13295  -0.1170   0.6544   1.0000
  10.000   0.7577   0.14996   0.13796  -0.1174   0.6406   1.0000
  10.500   0.7850   0.15545   0.14348  -0.1181   0.6265   1.0000
  11.500   0.8401   0.16654   0.15467  -0.1198   0.5969   1.0000
  12.000   0.8533   0.17005   0.15828  -0.1198   0.5820   1.0000
  12.500   0.8702   0.17431   0.16263  -0.1203   0.5671   1.0000
  13.000   0.8878   0.17895   0.16737  -0.1212   0.5536   1.0000
  13.500   0.9088   0.18416   0.17274  -0.1223   0.5401   1.0000
  14.000   0.9389   0.19139   0.18013  -0.1241   0.5277   1.0000
  14.500   0.9675   0.19827   0.18723  -0.1256   0.5125   1.0000
