  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4605                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.055 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4066   0.07789   0.07222  -0.0232   1.0000   0.2076
  -4.500  -0.3839   0.07149   0.06577  -0.0261   1.0000   0.2391
  -4.000  -0.3520   0.06484   0.05911  -0.0307   1.0000   0.2846
  -3.500  -0.3237   0.05859   0.05288  -0.0293   1.0000   0.3396
  -3.000  -0.1826   0.04494   0.03837  -0.0661   1.0000   0.2837
  -2.500   0.0122   0.02675   0.01658  -0.0998   1.0000   0.1146
  -2.000   0.0845   0.02319   0.01226  -0.1025   1.0000   0.1608
  -1.500   0.1581   0.01873   0.01013  -0.1038   1.0000   0.7130
  -1.000   0.1937   0.01815   0.00904  -0.0999   1.0000   1.0000
  -0.500   0.2482   0.01873   0.00879  -0.1007   1.0000   1.0000
   0.000   0.2998   0.01938   0.00896  -0.1009   1.0000   1.0000
   0.500   0.3497   0.02013   0.00941  -0.1009   1.0000   1.0000
   1.000   0.3983   0.02097   0.01011  -0.1008   1.0000   1.0000
   1.500   0.4456   0.02193   0.01102  -0.1005   1.0000   1.0000
   2.000   0.4918   0.02301   0.01218  -0.1002   1.0000   1.0000
   2.500   0.5366   0.02425   0.01368  -0.0998   1.0000   1.0000
   3.000   0.5797   0.02569   0.01541  -0.0995   1.0000   1.0000
   3.500   0.6210   0.02739   0.01752  -0.0991   1.0000   1.0000
   4.000   0.6596   0.02945   0.02011  -0.0989   1.0000   1.0000
   4.500   0.6947   0.03202   0.02348  -0.0988   1.0000   1.0000
   5.000   0.9669   0.03262   0.02104  -0.1081   0.0840   1.0000
   5.500   1.0326   0.03923   0.02833  -0.1068   0.0805   1.0000
   6.000   1.0878   0.04834   0.03833  -0.1041   0.0910   1.0000
   6.500   1.1308   0.05706   0.04934  -0.0975   0.1375   1.0000
   7.000   1.0575   0.06416   0.05922  -0.0882   0.2895   1.0000
   7.500   0.9873   0.07690   0.07222  -0.0871   0.2966   1.0000
   8.000   0.9046   0.09336   0.08859  -0.0944   0.3324   1.0000
   9.000   1.0157   0.12376   0.11858  -0.1219   0.3411   1.0000
   9.500   1.0208   0.13222   0.12698  -0.1190   0.3014   1.0000
  10.000   1.0138   0.14019   0.13488  -0.1185   0.2672   1.0000
  10.500   1.0296   0.14950   0.14416  -0.1157   0.2355   1.0000
  11.000   0.8198   0.14798   0.14281  -0.0960   0.2457   1.0000
  11.500   0.8379   0.15680   0.15164  -0.0943   0.2226   1.0000
  12.000   0.8125   0.16050   0.15529  -0.0952   0.2076   1.0000
  12.500   0.8011   0.16517   0.15993  -0.0960   0.1914   1.0000
  13.000   0.7992   0.17072   0.16546  -0.0966   0.1748   1.0000
  13.500   0.8168   0.17970   0.17445  -0.0959   0.1560   1.0000
  14.000   0.8173   0.18588   0.18061  -0.0970   0.1429   1.0000
  14.500   0.8011   0.18811   0.18281  -0.0999   0.1336   1.0000
  15.000   0.8007   0.19397   0.18866  -0.1019   0.1259   1.0000
