  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8620                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.6560   0.00000  -0.00192  -0.2978   0.0000   0.0000
  -4.500   0.7205   0.00000  -0.00193  -0.2997   0.0000   0.0000
  -4.000   0.7849   0.00000  -0.00193  -0.3017   0.0000   0.0000
  -3.500   0.8493   0.00000  -0.00194  -0.3036   0.0000   0.0000
  -3.000   0.9136   0.00000  -0.00195  -0.3055   0.0000   0.0000
  -2.500   0.9778   0.00000  -0.00195  -0.3074   0.0000   0.0000
  -2.000   1.0420   0.00000  -0.00196  -0.3094   0.0000   0.0000
  -1.500   1.1061   0.00000  -0.00197  -0.3113   0.0000   0.0000
  -1.000   1.1701   0.00000  -0.00197  -0.3132   0.0000   0.0000
  -0.500   1.2340   0.00000  -0.00198  -0.3152   0.0000   0.0000
   0.000   1.2978   0.00000  -0.00199  -0.3171   0.0000   0.0000
   0.500   1.3615   0.00000  -0.00199  -0.3190   0.0000   0.0000
   1.000   1.4251   0.00000  -0.00200  -0.3210   0.0000   0.0000
   1.500   1.4886   0.00000  -0.00201  -0.3229   0.0000   0.0000
   2.000   1.5520   0.00000  -0.00202  -0.3248   0.0000   0.0000
   2.500   1.6153   0.00000  -0.00203  -0.3267   0.0000   0.0000
   3.000   1.6784   0.00000  -0.00204  -0.3286   0.0000   0.0000
   3.500   1.7414   0.00000  -0.00205  -0.3306   0.0000   0.0000
   4.000   1.8043   0.00000  -0.00206  -0.3325   0.0000   0.0000
   4.500   1.8671   0.00000  -0.00207  -0.3344   0.0000   0.0000
   5.000   1.9297   0.00000  -0.00208  -0.3363   0.0000   0.0000
   5.500   1.9921   0.00000  -0.00209  -0.3381   0.0000   0.0000
   6.000   2.0545   0.00000  -0.00210  -0.3400   0.0000   0.0000
   6.500   2.1166   0.00000  -0.00211  -0.3419   0.0000   0.0000
   7.000   2.1786   0.00000  -0.00212  -0.3437   0.0000   0.0000
   7.500   2.2404   0.00000  -0.00213  -0.3456   0.0000   0.0000
   8.000   2.3021   0.00000  -0.00214  -0.3474   0.0000   0.0000
   8.500   2.3636   0.00000  -0.00215  -0.3493   0.0000   0.0000
   9.000   2.4249   0.00000  -0.00216  -0.3511   0.0000   0.0000
   9.500   2.4860   0.00000  -0.00217  -0.3529   0.0000   0.0000
  10.000   2.5469   0.00000  -0.00218  -0.3547   0.0000   0.0000
  10.500   2.6076   0.00000  -0.00220  -0.3565   0.0000   0.0000
  11.000   2.6682   0.00000  -0.00221  -0.3582   0.0000   0.0000
  11.500   2.7285   0.00000  -0.00222  -0.3600   0.0000   0.0000
  12.000   2.7886   0.00000  -0.00223  -0.3617   0.0000   0.0000
  12.500   2.8486   0.00000  -0.00224  -0.3635   0.0000   0.0000
  13.000   2.9083   0.00000  -0.00225  -0.3652   0.0000   0.0000
  13.500   2.9677   0.00000  -0.00227  -0.3669   0.0000   0.0000
  14.000   3.0270   0.00000  -0.00228  -0.3685   0.0000   0.0000
  14.500   3.0860   0.00000  -0.00229  -0.3702   0.0000   0.0000
  15.000   3.1448   0.00000  -0.00230  -0.3718   0.0000   0.0000
