  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6712                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.4740   0.00000  -0.00108  -0.2711   0.0000   0.0000
  -4.500   0.5346   0.00000  -0.00109  -0.2722   0.0000   0.0000
  -4.000   0.5952   0.00000  -0.00109  -0.2733   0.0000   0.0000
  -3.500   0.6558   0.00000  -0.00109  -0.2744   0.0000   0.0000
  -3.000   0.7163   0.00000  -0.00110  -0.2755   0.0000   0.0000
  -2.500   0.7768   0.00000  -0.00110  -0.2765   0.0000   0.0000
  -2.000   0.8372   0.00000  -0.00111  -0.2776   0.0000   0.0000
  -1.500   0.8975   0.00000  -0.00112  -0.2786   0.0000   0.0000
  -1.000   0.9578   0.00000  -0.00113  -0.2796   0.0000   0.0000
  -0.500   1.0180   0.00000  -0.00113  -0.2807   0.0000   0.0000
   0.000   1.0781   0.00000  -0.00114  -0.2817   0.0000   0.0000
   0.500   1.1382   0.00000  -0.00115  -0.2827   0.0000   0.0000
   1.000   1.1981   0.00000  -0.00116  -0.2836   0.0000   0.0000
   1.500   1.2580   0.00000  -0.00117  -0.2846   0.0000   0.0000
   2.000   1.3177   0.00000  -0.00118  -0.2855   0.0000   0.0000
   2.500   1.3774   0.00000  -0.00119  -0.2865   0.0000   0.0000
   3.000   1.4370   0.00000  -0.00121  -0.2874   0.0000   0.0000
   3.500   1.4964   0.00000  -0.00122  -0.2883   0.0000   0.0000
   4.000   1.5558   0.00000  -0.00123  -0.2892   0.0000   0.0000
   4.500   1.6150   0.00000  -0.00124  -0.2901   0.0000   0.0000
   5.000   1.6741   0.00000  -0.00126  -0.2910   0.0000   0.0000
   5.500   1.7331   0.00000  -0.00127  -0.2918   0.0000   0.0000
   6.000   1.7919   0.00000  -0.00129  -0.2926   0.0000   0.0000
   6.500   1.8506   0.00000  -0.00131  -0.2934   0.0000   0.0000
   7.000   1.9092   0.00000  -0.00132  -0.2942   0.0000   0.0000
   7.500   1.9676   0.00000  -0.00134  -0.2950   0.0000   0.0000
   8.000   2.0258   0.00000  -0.00136  -0.2958   0.0000   0.0000
   8.500   2.0840   0.00000  -0.00137  -0.2965   0.0000   0.0000
   9.000   2.1419   0.00000  -0.00139  -0.2973   0.0000   0.0000
   9.500   2.1997   0.00000  -0.00141  -0.2980   0.0000   0.0000
  10.000   2.2573   0.00000  -0.00143  -0.2987   0.0000   0.0000
  10.500   2.3148   0.00000  -0.00145  -0.2993   0.0000   0.0000
  11.000   2.3721   0.00000  -0.00147  -0.3000   0.0000   0.0000
  11.500   2.4292   0.00000  -0.00149  -0.3006   0.0000   0.0000
  12.000   2.4861   0.00000  -0.00151  -0.3013   0.0000   0.0000
  12.500   2.5428   0.00000  -0.00153  -0.3019   0.0000   0.0000
  13.000   2.5993   0.00000  -0.00156  -0.3025   0.0000   0.0000
  13.500   2.6557   0.00000  -0.00158  -0.3030   0.0000   0.0000
  14.000   2.7118   0.00000  -0.00160  -0.3036   0.0000   0.0000
  14.500   2.7677   0.00000  -0.00162  -0.3041   0.0000   0.0000
  15.000   2.8234   0.00000  -0.00165  -0.3046   0.0000   0.0000
