  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2815   0.00000  -0.00113  -0.1844   0.0000   0.0000
  -4.500   0.3423   0.00000  -0.00113  -0.1853   0.0000   0.0000
  -4.000   0.4031   0.00000  -0.00113  -0.1861   0.0000   0.0000
  -3.500   0.4638   0.00000  -0.00113  -0.1870   0.0000   0.0000
  -3.000   0.5245   0.00000  -0.00112  -0.1879   0.0000   0.0000
  -2.500   0.5852   0.00000  -0.00112  -0.1888   0.0000   0.0000
  -2.000   0.6458   0.00000  -0.00112  -0.1898   0.0000   0.0000
  -1.500   0.7064   0.00000  -0.00112  -0.1907   0.0000   0.0000
  -1.000   0.7670   0.00000  -0.00112  -0.1917   0.0000   0.0000
  -0.500   0.8274   0.00000  -0.00112  -0.1927   0.0000   0.0000
   0.000   0.8878   0.00000  -0.00113  -0.1936   0.0000   0.0000
   0.500   0.9482   0.00000  -0.00113  -0.1946   0.0000   0.0000
   1.000   1.0084   0.00000  -0.00113  -0.1957   0.0000   0.0000
   1.500   1.0686   0.00000  -0.00114  -0.1967   0.0000   0.0000
   2.000   1.1287   0.00000  -0.00114  -0.1977   0.0000   0.0000
   2.500   1.1887   0.00000  -0.00115  -0.1988   0.0000   0.0000
   3.000   1.2487   0.00000  -0.00115  -0.1999   0.0000   0.0000
   3.500   1.3085   0.00000  -0.00116  -0.2009   0.0000   0.0000
   4.000   1.3682   0.00000  -0.00117  -0.2020   0.0000   0.0000
   4.500   1.4279   0.00000  -0.00118  -0.2031   0.0000   0.0000
   5.000   1.4874   0.00000  -0.00118  -0.2042   0.0000   0.0000
   5.500   1.5468   0.00000  -0.00119  -0.2054   0.0000   0.0000
   6.000   1.6061   0.00000  -0.00121  -0.2065   0.0000   0.0000
   6.500   1.6653   0.00000  -0.00122  -0.2076   0.0000   0.0000
   7.000   1.7243   0.00000  -0.00123  -0.2088   0.0000   0.0000
   7.500   1.7832   0.00000  -0.00124  -0.2099   0.0000   0.0000
   8.000   1.8420   0.00000  -0.00125  -0.2111   0.0000   0.0000
   8.500   1.9006   0.00000  -0.00127  -0.2123   0.0000   0.0000
   9.000   1.9591   0.00000  -0.00128  -0.2135   0.0000   0.0000
   9.500   2.0175   0.00000  -0.00130  -0.2147   0.0000   0.0000
  10.000   2.0756   0.00000  -0.00131  -0.2159   0.0000   0.0000
  10.500   2.1337   0.00000  -0.00133  -0.2171   0.0000   0.0000
  11.000   2.1915   0.00000  -0.00135  -0.2183   0.0000   0.0000
  11.500   2.2492   0.00000  -0.00137  -0.2195   0.0000   0.0000
  12.000   2.3068   0.00000  -0.00139  -0.2207   0.0000   0.0000
  12.500   2.3641   0.00000  -0.00141  -0.2220   0.0000   0.0000
  13.000   2.4213   0.00000  -0.00143  -0.2232   0.0000   0.0000
  13.500   2.4783   0.00000  -0.00145  -0.2244   0.0000   0.0000
  14.000   2.5351   0.00000  -0.00147  -0.2257   0.0000   0.0000
  14.500   2.5917   0.00000  -0.00149  -0.2269   0.0000   0.0000
  15.000   2.6481   0.00000  -0.00151  -0.2282   0.0000   0.0000
