  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4617                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5064   0.09012   0.08114   0.0047   1.0000   0.3955
  -4.500  -0.5238   0.07925   0.07019  -0.0019   1.0000   0.3871
  -4.000  -0.5101   0.07038   0.06107  -0.0082   1.0000   0.3984
  -3.500  -0.4793   0.06350   0.05387  -0.0136   1.0000   0.4211
  -3.000  -0.4459   0.05960   0.04982  -0.0141   1.0000   0.4495
  -2.500  -0.4033   0.05583   0.04575  -0.0175   1.0000   0.4869
  -2.000  -0.3680   0.05393   0.04375  -0.0162   1.0000   0.5259
  -1.500  -0.3296   0.05223   0.04191  -0.0162   1.0000   0.5718
  -1.000  -0.2971   0.05115   0.04081  -0.0137   1.0000   0.6191
  -0.500  -0.2595   0.05024   0.03979  -0.0131   1.0000   0.6762
   0.000  -0.2277   0.04954   0.03906  -0.0106   1.0000   0.7378
   0.500  -0.2015   0.04883   0.03842  -0.0066   1.0000   0.8094
   1.000  -0.1723   0.04809   0.03787  -0.0034   1.0000   0.9133
   1.500  -0.1129   0.04793   0.03761  -0.0153   1.0000   1.0000
   2.000  -0.0397   0.05061   0.03968  -0.0298   1.0000   1.0000
   2.500   0.0138   0.05378   0.04234  -0.0371   1.0000   1.0000
   3.000   0.0562   0.05707   0.04526  -0.0412   1.0000   1.0000
   3.500   0.0933   0.06054   0.04845  -0.0440   1.0000   1.0000
   4.000   0.1273   0.06419   0.05191  -0.0463   1.0000   1.0000
   4.500   0.1592   0.06807   0.05564  -0.0483   1.0000   1.0000
   5.000   0.1894   0.07218   0.05965  -0.0502   1.0000   1.0000
   5.500   0.2270   0.07725   0.06465  -0.0538   0.9955   1.0000
   6.000   0.2912   0.08494   0.07232  -0.0626   0.9701   1.0000
   6.500   0.3358   0.09097   0.07837  -0.0676   0.9428   1.0000
   7.000   0.3736   0.09680   0.08424  -0.0714   0.9169   1.0000
   7.500   0.4272   0.10485   0.09234  -0.0776   0.8891   1.0000
   8.000   0.4438   0.10860   0.09620  -0.0777   0.8626   1.0000
   8.500   0.4913   0.11678   0.10446  -0.0828   0.8359   1.0000
   9.000   0.5041   0.12056   0.10835  -0.0825   0.8093   1.0000
   9.500   0.5505   0.12927   0.11718  -0.0872   0.7818   1.0000
  10.000   0.5586   0.13275   0.12077  -0.0864   0.7552   1.0000
  10.500   0.6023   0.14170   0.12985  -0.0905   0.7269   1.0000
  11.000   0.6094   0.14507   0.13333  -0.0900   0.6991   1.0000
  11.500   0.6478   0.15380   0.14220  -0.0932   0.6713   1.0000
  12.000   0.6573   0.15753   0.14603  -0.0933   0.6429   1.0000
  12.500   0.6947   0.16670   0.15533  -0.0962   0.6159   1.0000
  13.000   0.7012   0.17010   0.15881  -0.0965   0.5899   1.0000
  13.500   0.7301   0.17754   0.16638  -0.0986   0.5626   1.0000
  14.000   0.7578   0.18604   0.17499  -0.1009   0.5398   1.0000
  14.500   0.7669   0.18996   0.17898  -0.1021   0.5177   1.0000
  15.000   0.7829   0.19525   0.18434  -0.1039   0.4946   1.0000
