  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8707                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.025 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4266   0.12461   0.11611   0.0045   1.0000   0.4042
  -4.500  -0.4267   0.11966   0.11128   0.0083   1.0000   0.4402
  -4.000  -0.4190   0.11340   0.10512   0.0119   1.0000   0.4823
  -3.500  -0.4115   0.10724   0.09907   0.0161   1.0000   0.5333
  -3.000  -0.3959   0.09999   0.09182   0.0213   1.0000   0.6096
  -2.500  -0.1194   0.07223   0.06289  -0.0223   1.0000   1.0000
  -2.000  -0.1111   0.06819   0.05894  -0.0213   1.0000   1.0000
  -1.500  -0.1280   0.06495   0.05591  -0.0140   1.0000   0.9899
  -1.000  -0.2052   0.06404   0.05548   0.0074   1.0000   0.9514
  -0.500  -0.2898   0.06375   0.05569   0.0284   1.0000   0.9079
   0.000   0.3022   0.05582   0.04421  -0.1519   1.0000   0.4888
   0.500   0.3513   0.05491   0.04308  -0.1483   1.0000   0.6461
   1.000   0.4095   0.05158   0.03933  -0.1482   1.0000   0.8775
   1.500   0.5250   0.05293   0.03970  -0.1685   1.0000   1.0000
   2.000   0.6107   0.05600   0.04202  -0.1790   1.0000   1.0000
   2.500   0.6719   0.05865   0.04432  -0.1834   1.0000   1.0000
   3.000   0.7234   0.06131   0.04684  -0.1856   1.0000   1.0000
   3.500   0.7691   0.06412   0.04966  -0.1868   1.0000   1.0000
   4.000   0.8104   0.06717   0.05290  -0.1873   1.0000   1.0000
   4.500   0.8478   0.07053   0.05650  -0.1874   1.0000   1.0000
   5.000   0.8816   0.07425   0.06056  -0.1873   1.0000   1.0000
   5.500   0.9119   0.07840   0.06521  -0.1871   1.0000   1.0000
   6.000   0.9389   0.08301   0.07033  -0.1869   1.0000   1.0000
   6.500   0.9628   0.08815   0.07604  -0.1869   1.0000   1.0000
   7.000   0.9834   0.09386   0.08248  -0.1870   1.0000   1.0000
   7.500   1.0008   0.10023   0.08952  -0.1875   1.0000   1.0000
   8.000   1.0148   0.10736   0.09738  -0.1885   1.0000   1.0000
   8.500   1.0250   0.11545   0.10624  -0.1901   1.0000   1.0000
   9.000   1.6326   0.08821   0.07986  -0.1934   0.1650   1.0000
   9.500   1.6163   0.09734   0.08990  -0.1840   0.1669   1.0000
  10.000   1.5933   0.10700   0.10017  -0.1752   0.1703   1.0000
  10.500   1.5163   0.11489   0.10864  -0.1640   0.1763   1.0000
  11.000   1.4608   0.12655   0.12066  -0.1598   0.1833   1.0000
  11.500   1.3839   0.14213   0.13647  -0.1634   0.1966   1.0000
  12.000   1.3497   0.16039   0.15475  -0.1728   0.2134   1.0000
  12.500   1.2953   0.18260   0.17673  -0.1933   0.2477   1.0000
  13.000   0.9055   0.18397   0.17823  -0.1728   0.4963   1.0000
  13.500   0.9136   0.19206   0.18639  -0.1741   0.4849   1.0000
  14.000   0.9072   0.19685   0.19119  -0.1747   0.4761   1.0000
  14.500   0.9118   0.20354   0.19791  -0.1756   0.4615   1.0000
  15.000   0.9244   0.21180   0.20621  -0.1764   0.4402   1.0000
