  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8212                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2788   0.00000  -0.00142  -0.1422   0.0000   0.0000
  -4.500   0.3399   0.00000  -0.00140  -0.1428   0.0000   0.0000
  -4.000   0.4009   0.00000  -0.00139  -0.1434   0.0000   0.0000
  -3.500   0.4620   0.00000  -0.00137  -0.1440   0.0000   0.0000
  -3.000   0.5230   0.00000  -0.00136  -0.1447   0.0000   0.0000
  -2.500   0.5839   0.00000  -0.00134  -0.1454   0.0000   0.0000
  -2.000   0.6448   0.00000  -0.00133  -0.1462   0.0000   0.0000
  -1.500   0.7057   0.00000  -0.00131  -0.1470   0.0000   0.0000
  -1.000   0.7664   0.00000  -0.00130  -0.1478   0.0000   0.0000
  -0.500   0.8272   0.00000  -0.00129  -0.1487   0.0000   0.0000
   0.000   0.8879   0.00000  -0.00128  -0.1496   0.0000   0.0000
   0.500   0.9485   0.00000  -0.00127  -0.1505   0.0000   0.0000
   1.000   1.0090   0.00000  -0.00126  -0.1515   0.0000   0.0000
   1.500   1.0694   0.00000  -0.00126  -0.1525   0.0000   0.0000
   2.000   1.1298   0.00000  -0.00125  -0.1535   0.0000   0.0000
   2.500   1.1901   0.00000  -0.00125  -0.1546   0.0000   0.0000
   3.000   1.2503   0.00000  -0.00124  -0.1557   0.0000   0.0000
   3.500   1.3104   0.00000  -0.00124  -0.1569   0.0000   0.0000
   4.000   1.3704   0.00000  -0.00124  -0.1580   0.0000   0.0000
   4.500   1.4303   0.00000  -0.00124  -0.1592   0.0000   0.0000
   5.000   1.4900   0.00000  -0.00124  -0.1605   0.0000   0.0000
   5.500   1.5497   0.00000  -0.00124  -0.1618   0.0000   0.0000
   6.000   1.6092   0.00000  -0.00124  -0.1631   0.0000   0.0000
   6.500   1.6687   0.00000  -0.00125  -0.1644   0.0000   0.0000
   7.000   1.7280   0.00000  -0.00125  -0.1658   0.0000   0.0000
   7.500   1.7871   0.00000  -0.00126  -0.1671   0.0000   0.0000
   8.000   1.8461   0.00000  -0.00127  -0.1686   0.0000   0.0000
   8.500   1.9050   0.00000  -0.00128  -0.1700   0.0000   0.0000
   9.000   1.9638   0.00000  -0.00129  -0.1715   0.0000   0.0000
   9.500   2.0224   0.00000  -0.00130  -0.1730   0.0000   0.0000
  10.000   2.0808   0.00000  -0.00132  -0.1745   0.0000   0.0000
  10.500   2.1391   0.00000  -0.00133  -0.1761   0.0000   0.0000
  11.000   2.1972   0.00000  -0.00135  -0.1777   0.0000   0.0000
  11.500   2.2551   0.00000  -0.00137  -0.1793   0.0000   0.0000
  12.000   2.3129   0.00000  -0.00139  -0.1810   0.0000   0.0000
  12.500   2.3705   0.00000  -0.00141  -0.1826   0.0000   0.0000
  13.000   2.4279   0.00000  -0.00143  -0.1843   0.0000   0.0000
  13.500   2.4851   0.00000  -0.00146  -0.1860   0.0000   0.0000
  14.000   2.5422   0.00000  -0.00148  -0.1878   0.0000   0.0000
  14.500   2.5990   0.00000  -0.00151  -0.1896   0.0000   0.0000
  15.000   2.6557   0.00000  -0.00154  -0.1913   0.0000   0.0000
