  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4821                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2876   0.00000  -0.00200  -0.2240   0.0000   0.0000
  -4.500   0.3524   0.00000  -0.00200  -0.2258   0.0000   0.0000
  -4.000   0.4172   0.00000  -0.00201  -0.2276   0.0000   0.0000
  -3.500   0.4819   0.00000  -0.00202  -0.2293   0.0000   0.0000
  -3.000   0.5466   0.00000  -0.00202  -0.2311   0.0000   0.0000
  -2.500   0.6113   0.00000  -0.00203  -0.2328   0.0000   0.0000
  -2.000   0.6760   0.00000  -0.00204  -0.2346   0.0000   0.0000
  -1.500   0.7405   0.00000  -0.00205  -0.2363   0.0000   0.0000
  -1.000   0.8051   0.00000  -0.00206  -0.2380   0.0000   0.0000
  -0.500   0.8695   0.00000  -0.00206  -0.2397   0.0000   0.0000
   0.000   0.9339   0.00000  -0.00207  -0.2413   0.0000   0.0000
   0.500   0.9982   0.00000  -0.00208  -0.2430   0.0000   0.0000
   1.000   1.0625   0.00000  -0.00209  -0.2446   0.0000   0.0000
   1.500   1.1267   0.00000  -0.00210  -0.2463   0.0000   0.0000
   2.000   1.1908   0.00000  -0.00211  -0.2479   0.0000   0.0000
   2.500   1.2547   0.00000  -0.00212  -0.2495   0.0000   0.0000
   3.000   1.3186   0.00000  -0.00213  -0.2510   0.0000   0.0000
   3.500   1.3824   0.00000  -0.00214  -0.2526   0.0000   0.0000
   4.000   1.4461   0.00000  -0.00215  -0.2541   0.0000   0.0000
   4.500   1.5097   0.00000  -0.00216  -0.2556   0.0000   0.0000
   5.000   1.5732   0.00000  -0.00217  -0.2571   0.0000   0.0000
   5.500   1.6365   0.00000  -0.00219  -0.2586   0.0000   0.0000
   6.000   1.6998   0.00000  -0.00220  -0.2600   0.0000   0.0000
   6.500   1.7629   0.00000  -0.00221  -0.2615   0.0000   0.0000
   7.000   1.8258   0.00000  -0.00222  -0.2629   0.0000   0.0000
   7.500   1.8887   0.00000  -0.00223  -0.2642   0.0000   0.0000
   8.000   1.9513   0.00000  -0.00224  -0.2656   0.0000   0.0000
   8.500   2.0139   0.00000  -0.00226  -0.2669   0.0000   0.0000
   9.000   2.0762   0.00000  -0.00227  -0.2683   0.0000   0.0000
   9.500   2.1385   0.00000  -0.00228  -0.2695   0.0000   0.0000
  10.000   2.2005   0.00000  -0.00229  -0.2708   0.0000   0.0000
  10.500   2.2624   0.00000  -0.00231  -0.2720   0.0000   0.0000
  11.000   2.3241   0.00000  -0.00232  -0.2733   0.0000   0.0000
  11.500   2.3857   0.00000  -0.00233  -0.2744   0.0000   0.0000
  12.000   2.4470   0.00000  -0.00234  -0.2756   0.0000   0.0000
  12.500   2.5082   0.00000  -0.00236  -0.2767   0.0000   0.0000
  13.000   2.5692   0.00000  -0.00237  -0.2779   0.0000   0.0000
  13.500   2.6300   0.00000  -0.00238  -0.2789   0.0000   0.0000
  14.000   2.6906   0.00000  -0.00239  -0.2800   0.0000   0.0000
  14.500   2.7510   0.00000  -0.00241  -0.2810   0.0000   0.0000
  15.000   2.8112   0.00000  -0.00242  -0.2820   0.0000   0.0000
