  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7307                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2898   0.09993   0.09355  -0.0163   1.0000   0.1951
  -4.500  -0.2849   0.09564   0.08942  -0.0171   1.0000   0.2094
  -3.000  -0.2455   0.08103   0.07518  -0.0223   1.0000   0.2901
  -2.500  -0.2348   0.07586   0.07014  -0.0212   1.0000   0.3563
  -1.500  -0.2549   0.06602   0.06086  -0.0009   1.0000   0.5613
  -1.000  -0.2515   0.06178   0.05681   0.0050   1.0000   0.6418
  -0.500  -0.2029   0.05682   0.05190   0.0027   0.9829   0.7290
   0.000   0.0089   0.05322   0.04766  -0.0435   0.9336   0.7347
   0.500   0.4032   0.05736   0.04819  -0.1329   0.8769   0.3190
   1.000   0.4907   0.05843   0.04795  -0.1406   0.8506   0.2739
   1.500   0.5630   0.05954   0.04791  -0.1450   0.8294   0.2813
   2.000   0.6095   0.06117   0.04901  -0.1460   0.8127   0.3022
   2.500   0.6565   0.06296   0.05076  -0.1475   0.7998   0.3623
   3.000   0.6979   0.06496   0.05348  -0.1478   0.7897   1.0000
   3.500   0.7096   0.06997   0.05776  -0.1457   0.7876   1.0000
   4.000   0.7227   0.07519   0.06245  -0.1447   0.7915   1.0000
   4.500   0.7054   0.08153   0.06869  -0.1426   0.8303   1.0000
   5.500   0.6062   0.08743   0.07474  -0.1235   0.9970   1.0000
   6.000   0.6555   0.09405   0.08087  -0.1288   0.9822   1.0000
   6.500   0.6906   0.09949   0.08611  -0.1315   0.9611   1.0000
   7.000   0.7371   0.10656   0.09300  -0.1362   0.9425   1.0000
   7.500   0.7604   0.11109   0.09757  -0.1365   0.9187   1.0000
   8.000   0.7914   0.11693   0.10342  -0.1383   0.8981   1.0000
   8.500   0.8241   0.12291   0.10947  -0.1403   0.8752   1.0000
   9.000   0.8449   0.12787   0.11455  -0.1403   0.8529   1.0000
   9.500   0.8832   0.13522   0.12217  -0.1433   0.8319   1.0000
  10.000   0.8970   0.13936   0.12651  -0.1423   0.8085   1.0000
  10.500   0.9239   0.14574   0.13315  -0.1436   0.7876   1.0000
  11.000   0.9471   0.15144   0.13925  -0.1444   0.7643   1.0000
  11.500   0.9645   0.15676   0.14488  -0.1446   0.7426   1.0000
  12.000   0.9975   0.16480   0.15336  -0.1470   0.7201   1.0000
  12.500   1.0081   0.16894   0.15786  -0.1466   0.6959   1.0000
  13.000   1.0263   0.17497   0.16442  -0.1475   0.6723   1.0000
  13.500   1.0474   0.18175   0.17171  -0.1489   0.6460   1.0000
  14.000   1.0657   0.18805   0.17856  -0.1500   0.6130   1.0000
  14.500   1.0899   0.19631   0.18753  -0.1510   0.5626   1.0000
