  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6509                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4073   0.10187   0.09523  -0.0017   1.0000   0.3299
  -4.000  -0.4062   0.09193   0.08550   0.0034   1.0000   0.3930
  -3.500  -0.4041   0.08701   0.08070   0.0065   1.0000   0.4458
  -2.500  -0.4058   0.07522   0.06915   0.0287   1.0000   0.6229
  -2.000  -0.3867   0.06675   0.06071   0.0433   1.0000   0.7716
  -1.500  -0.3652   0.06029   0.05427   0.0454   1.0000   0.8305
  -1.000  -0.3758   0.05687   0.05096   0.0438   1.0000   0.7987
  -0.500   0.1497   0.04425   0.03351  -0.1085   1.0000   0.3115
   0.000   0.2148   0.04351   0.03219  -0.1118   1.0000   0.3990
   0.500   0.2760   0.04295   0.03182  -0.1134   1.0000   0.5645
   1.000   0.3198   0.04183   0.03102  -0.1134   1.0000   1.0000
   1.500   0.3635   0.04425   0.03253  -0.1147   1.0000   1.0000
   2.000   0.4018   0.04682   0.03460  -0.1150   1.0000   1.0000
   2.500   0.4377   0.04957   0.03702  -0.1152   1.0000   1.0000
   3.000   0.4720   0.05254   0.03977  -0.1154   1.0000   1.0000
   3.500   0.5047   0.05572   0.04281  -0.1156   1.0000   1.0000
   4.000   0.5359   0.05914   0.04616  -0.1158   1.0000   1.0000
   4.500   0.5656   0.06279   0.04981  -0.1160   1.0000   1.0000
   5.000   0.5939   0.06670   0.05376  -0.1164   1.0000   1.0000
   5.500   0.6209   0.07088   0.05805  -0.1169   1.0000   1.0000
   6.000   0.6464   0.07533   0.06264  -0.1174   1.0000   1.0000
   6.500   0.6706   0.08010   0.06758  -0.1181   1.0000   1.0000
   7.000   0.7045   0.08592   0.07367  -0.1212   0.9947   1.0000
   7.500   0.7529   0.09291   0.08102  -0.1276   0.9611   1.0000
   8.000   0.7925   0.09960   0.08812  -0.1318   0.9269   1.0000
   8.500   0.8387   0.10691   0.09585  -0.1367   0.8865   1.0000
   9.000   0.8696   0.11307   0.10244  -0.1386   0.8424   1.0000
  10.000   1.3286   0.05489   0.04443  -0.0958   0.2179   1.0000
  10.500   1.4434   0.06215   0.05152  -0.0983   0.1530   1.0000
  11.000   1.4950   0.07125   0.06146  -0.0976   0.1372   1.0000
  11.500   1.5205   0.08124   0.07202  -0.0950   0.1306   1.0000
  12.000   1.4852   0.08921   0.08072  -0.0871   0.1303   1.0000
  12.500   1.4436   0.09848   0.09054  -0.0815   0.1309   1.0000
  13.500   1.2813   0.12773   0.12071  -0.0853   0.1448   1.0000
  14.000   1.1417   0.16912   0.16177  -0.1178   0.1812   1.0000
  15.000   0.8040   0.18644   0.17930  -0.1092   0.3597   1.0000
