  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1221                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5267   0.00000  -0.00206  -0.0042   0.0000   0.0000
  -4.500  -0.4621   0.00000  -0.00206  -0.0057   0.0000   0.0000
  -4.000  -0.3976   0.00000  -0.00205  -0.0071   0.0000   0.0000
  -3.500  -0.3330   0.00000  -0.00205  -0.0086   0.0000   0.0000
  -3.000  -0.2683   0.00000  -0.00205  -0.0101   0.0000   0.0000
  -2.500  -0.2037   0.00000  -0.00205  -0.0116   0.0000   0.0000
  -2.000  -0.1390   0.00000  -0.00204  -0.0130   0.0000   0.0000
  -1.500  -0.0743   0.00000  -0.00204  -0.0145   0.0000   0.0000
  -1.000  -0.0096   0.00000  -0.00204  -0.0160   0.0000   0.0000
  -0.500   0.0550   0.00000  -0.00204  -0.0176   0.0000   0.0000
   0.000   0.1197   0.00000  -0.00204  -0.0191   0.0000   0.0000
   0.500   0.1844   0.00000  -0.00204  -0.0206   0.0000   0.0000
   1.000   0.2491   0.00000  -0.00204  -0.0221   0.0000   0.0000
   1.500   0.3137   0.00000  -0.00204  -0.0237   0.0000   0.0000
   2.000   0.3783   0.00000  -0.00204  -0.0252   0.0000   0.0000
   2.500   0.4429   0.00000  -0.00204  -0.0267   0.0000   0.0000
   3.000   0.5075   0.00000  -0.00205  -0.0283   0.0000   0.0000
   3.500   0.5720   0.00000  -0.00205  -0.0298   0.0000   0.0000
   4.000   0.6364   0.00000  -0.00205  -0.0314   0.0000   0.0000
   4.500   0.7009   0.00000  -0.00205  -0.0329   0.0000   0.0000
   5.000   0.7652   0.00000  -0.00206  -0.0345   0.0000   0.0000
   5.500   0.8295   0.00000  -0.00206  -0.0360   0.0000   0.0000
   6.000   0.8938   0.00000  -0.00206  -0.0376   0.0000   0.0000
   6.500   0.9580   0.00000  -0.00207  -0.0391   0.0000   0.0000
   7.000   1.0221   0.00000  -0.00207  -0.0406   0.0000   0.0000
   7.500   1.0861   0.00000  -0.00208  -0.0422   0.0000   0.0000
   8.000   1.1501   0.00000  -0.00208  -0.0437   0.0000   0.0000
   8.500   1.2139   0.00000  -0.00209  -0.0453   0.0000   0.0000
   9.000   1.2777   0.00000  -0.00209  -0.0468   0.0000   0.0000
   9.500   1.3414   0.00000  -0.00210  -0.0484   0.0000   0.0000
  10.000   1.4049   0.00000  -0.00210  -0.0499   0.0000   0.0000
  10.500   1.4684   0.00000  -0.00211  -0.0514   0.0000   0.0000
  11.000   1.5317   0.00000  -0.00212  -0.0530   0.0000   0.0000
  11.500   1.5950   0.00000  -0.00212  -0.0545   0.0000   0.0000
  12.000   1.6581   0.00000  -0.00213  -0.0560   0.0000   0.0000
  12.500   1.7211   0.00000  -0.00214  -0.0575   0.0000   0.0000
  13.000   1.7839   0.00000  -0.00215  -0.0590   0.0000   0.0000
  13.500   1.8466   0.00000  -0.00216  -0.0605   0.0000   0.0000
  14.000   1.9092   0.00000  -0.00216  -0.0620   0.0000   0.0000
  14.500   1.9717   0.00000  -0.00217  -0.0635   0.0000   0.0000
  15.000   2.0339   0.00000  -0.00218  -0.0649   0.0000   0.0000
