  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8217                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2929   0.00000  -0.00180  -0.1388   0.0000   0.0000
  -4.500   0.3563   0.00000  -0.00179  -0.1398   0.0000   0.0000
  -4.000   0.4196   0.00000  -0.00178  -0.1409   0.0000   0.0000
  -3.500   0.4829   0.00000  -0.00177  -0.1420   0.0000   0.0000
  -3.000   0.5461   0.00000  -0.00177  -0.1431   0.0000   0.0000
  -2.500   0.6093   0.00000  -0.00176  -0.1443   0.0000   0.0000
  -2.000   0.6725   0.00000  -0.00176  -0.1455   0.0000   0.0000
  -1.500   0.7356   0.00000  -0.00175  -0.1468   0.0000   0.0000
  -1.000   0.7987   0.00000  -0.00174  -0.1481   0.0000   0.0000
  -0.500   0.8617   0.00000  -0.00174  -0.1495   0.0000   0.0000
   0.000   0.9246   0.00000  -0.00174  -0.1508   0.0000   0.0000
   0.500   0.9874   0.00000  -0.00173  -0.1523   0.0000   0.0000
   1.000   1.0502   0.00000  -0.00173  -0.1537   0.0000   0.0000
   1.500   1.1129   0.00000  -0.00173  -0.1552   0.0000   0.0000
   2.000   1.1755   0.00000  -0.00172  -0.1568   0.0000   0.0000
   2.500   1.2381   0.00000  -0.00172  -0.1583   0.0000   0.0000
   3.000   1.3005   0.00000  -0.00172  -0.1600   0.0000   0.0000
   3.500   1.3628   0.00000  -0.00172  -0.1616   0.0000   0.0000
   4.000   1.4250   0.00000  -0.00172  -0.1633   0.0000   0.0000
   4.500   1.4872   0.00000  -0.00172  -0.1650   0.0000   0.0000
   5.000   1.5492   0.00000  -0.00173  -0.1668   0.0000   0.0000
   5.500   1.6111   0.00000  -0.00173  -0.1685   0.0000   0.0000
   6.000   1.6728   0.00000  -0.00173  -0.1704   0.0000   0.0000
   6.500   1.7345   0.00000  -0.00173  -0.1722   0.0000   0.0000
   7.000   1.7960   0.00000  -0.00174  -0.1741   0.0000   0.0000
   7.500   1.8573   0.00000  -0.00174  -0.1760   0.0000   0.0000
   8.000   1.9185   0.00000  -0.00175  -0.1780   0.0000   0.0000
   8.500   1.9796   0.00000  -0.00175  -0.1799   0.0000   0.0000
   9.000   2.0406   0.00000  -0.00176  -0.1819   0.0000   0.0000
   9.500   2.1013   0.00000  -0.00177  -0.1840   0.0000   0.0000
  10.000   2.1619   0.00000  -0.00177  -0.1861   0.0000   0.0000
  10.500   2.2224   0.00000  -0.00178  -0.1882   0.0000   0.0000
  11.000   2.2827   0.00000  -0.00179  -0.1903   0.0000   0.0000
  11.500   2.3428   0.00000  -0.00180  -0.1924   0.0000   0.0000
  12.000   2.4027   0.00000  -0.00181  -0.1946   0.0000   0.0000
  12.500   2.4624   0.00000  -0.00182  -0.1968   0.0000   0.0000
  13.000   2.5220   0.00000  -0.00183  -0.1990   0.0000   0.0000
  13.500   2.5814   0.00000  -0.00184  -0.2013   0.0000   0.0000
  14.000   2.6405   0.00000  -0.00186  -0.2036   0.0000   0.0000
  14.500   2.6995   0.00000  -0.00187  -0.2059   0.0000   0.0000
  15.000   2.7583   0.00000  -0.00188  -0.2082   0.0000   0.0000
