  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4220                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1683   0.00000  -0.00198  -0.0623   0.0000   0.0000
  -4.500  -0.1040   0.00000  -0.00198  -0.0636   0.0000   0.0000
  -4.000  -0.0396   0.00000  -0.00197  -0.0649   0.0000   0.0000
  -3.500   0.0247   0.00000  -0.00197  -0.0662   0.0000   0.0000
  -3.000   0.0891   0.00000  -0.00197  -0.0675   0.0000   0.0000
  -2.500   0.1534   0.00000  -0.00196  -0.0689   0.0000   0.0000
  -2.000   0.2177   0.00000  -0.00196  -0.0703   0.0000   0.0000
  -1.500   0.2820   0.00000  -0.00196  -0.0717   0.0000   0.0000
  -1.000   0.3463   0.00000  -0.00196  -0.0732   0.0000   0.0000
  -0.500   0.4106   0.00000  -0.00195  -0.0746   0.0000   0.0000
   0.000   0.4748   0.00000  -0.00195  -0.0761   0.0000   0.0000
   0.500   0.5390   0.00000  -0.00195  -0.0776   0.0000   0.0000
   1.000   0.6032   0.00000  -0.00195  -0.0791   0.0000   0.0000
   1.500   0.6673   0.00000  -0.00195  -0.0807   0.0000   0.0000
   2.000   0.7313   0.00000  -0.00195  -0.0822   0.0000   0.0000
   2.500   0.7953   0.00000  -0.00195  -0.0838   0.0000   0.0000
   3.000   0.8593   0.00000  -0.00196  -0.0854   0.0000   0.0000
   3.500   0.9231   0.00000  -0.00196  -0.0870   0.0000   0.0000
   4.000   0.9869   0.00000  -0.00196  -0.0886   0.0000   0.0000
   4.500   1.0507   0.00000  -0.00196  -0.0903   0.0000   0.0000
   5.000   1.1143   0.00000  -0.00197  -0.0920   0.0000   0.0000
   5.500   1.1779   0.00000  -0.00197  -0.0936   0.0000   0.0000
   6.000   1.2414   0.00000  -0.00197  -0.0953   0.0000   0.0000
   6.500   1.3047   0.00000  -0.00198  -0.0970   0.0000   0.0000
   7.000   1.3680   0.00000  -0.00198  -0.0988   0.0000   0.0000
   7.500   1.4312   0.00000  -0.00199  -0.1005   0.0000   0.0000
   8.000   1.4943   0.00000  -0.00199  -0.1023   0.0000   0.0000
   8.500   1.5572   0.00000  -0.00200  -0.1040   0.0000   0.0000
   9.000   1.6201   0.00000  -0.00200  -0.1058   0.0000   0.0000
   9.500   1.6828   0.00000  -0.00201  -0.1076   0.0000   0.0000
  10.000   1.7453   0.00000  -0.00201  -0.1094   0.0000   0.0000
  10.500   1.8078   0.00000  -0.00202  -0.1112   0.0000   0.0000
  11.000   1.8701   0.00000  -0.00203  -0.1131   0.0000   0.0000
  11.500   1.9323   0.00000  -0.00204  -0.1149   0.0000   0.0000
  12.000   1.9943   0.00000  -0.00204  -0.1167   0.0000   0.0000
  12.500   2.0562   0.00000  -0.00205  -0.1186   0.0000   0.0000
  13.000   2.1179   0.00000  -0.00206  -0.1204   0.0000   0.0000
  13.500   2.1795   0.00000  -0.00207  -0.1223   0.0000   0.0000
  14.000   2.2409   0.00000  -0.00208  -0.1242   0.0000   0.0000
  14.500   2.3021   0.00000  -0.00209  -0.1261   0.0000   0.0000
  15.000   2.3631   0.00000  -0.00210  -0.1279   0.0000   0.0000
