  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1517                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6689   0.03953   0.02984   0.0152   1.0000   0.4679
  -4.500  -0.6422   0.03793   0.02821   0.0196   1.0000   0.5069
  -4.000  -0.6121   0.03687   0.02721   0.0240   1.0000   0.5481
  -3.500  -0.5814   0.03615   0.02658   0.0286   1.0000   0.5914
  -3.000  -0.5514   0.03567   0.02618   0.0335   1.0000   0.6370
  -2.500  -0.5231   0.03521   0.02577   0.0382   1.0000   0.6870
  -2.000  -0.4934   0.03515   0.02578   0.0431   1.0000   0.7390
  -1.500  -0.4630   0.03529   0.02596   0.0477   1.0000   0.7973
  -1.000  -0.4089   0.03644   0.02712   0.0485   1.0000   0.8617
  -0.500  -0.2613   0.03962   0.03009   0.0301   1.0000   0.9348
   0.000  -0.0605   0.04216   0.03238  -0.0041   0.9978   1.0000
   0.500   0.0222   0.04215   0.03220  -0.0187   0.9576   1.0000
   1.000   0.0786   0.04243   0.03233  -0.0260   0.9202   1.0000
   1.500   0.1204   0.04307   0.03283  -0.0287   0.8841   1.0000
   2.000   0.1546   0.04411   0.03373  -0.0287   0.8490   1.0000
   2.500   0.1956   0.04554   0.03503  -0.0289   0.8148   1.0000
   3.000   0.2535   0.04708   0.03649  -0.0308   0.7811   1.0000
   3.500   0.2948   0.04881   0.03816  -0.0300   0.7472   1.0000
   4.000   0.3240   0.05102   0.04032  -0.0277   0.7140   1.0000
   4.500   0.3803   0.05277   0.04209  -0.0280   0.6811   1.0000
   5.000   0.4174   0.05502   0.04437  -0.0262   0.6480   1.0000
   5.500   0.4381   0.05822   0.04757  -0.0234   0.6160   1.0000
   6.000   0.5017   0.05948   0.04893  -0.0228   0.5835   1.0000
   6.500   0.4980   0.06450   0.05394  -0.0193   0.5530   1.0000
   7.000   0.5360   0.06738   0.05690  -0.0174   0.5223   1.0000
   8.000   0.5769   0.07609   0.06574  -0.0134   0.4654   1.0000
   8.500   0.5617   0.08399   0.07364  -0.0126   0.4435   1.0000
   9.000   0.5589   0.09132   0.08102  -0.0124   0.4237   1.0000
   9.500   0.5626   0.09862   0.08836  -0.0126   0.4062   1.0000
  10.000   0.5407   0.10880   0.09858  -0.0149   0.4039   1.0000
  10.500   0.5540   0.11891   0.10878  -0.0179   0.4099   1.0000
  12.000   0.5105   0.14491   0.13491  -0.0271   0.4528   1.0000
  12.500   0.5314   0.15185   0.14191  -0.0281   0.4320   1.0000
  13.000   0.5501   0.15865   0.14876  -0.0292   0.4122   1.0000
  14.000   0.5761   0.17054   0.16070  -0.0317   0.3757   1.0000
  14.500   0.5870   0.17609   0.16627  -0.0334   0.3591   1.0000
  15.000   0.6003   0.18196   0.17215  -0.0353   0.3433   1.0000
