  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9610                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.015 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1165   0.10886   0.09672  -0.0317   1.0000   1.0000
  -4.500  -0.1116   0.10497   0.09292  -0.0306   1.0000   1.0000
  -4.000  -0.1070   0.10116   0.08920  -0.0294   1.0000   1.0000
  -3.500  -0.1027   0.09744   0.08559  -0.0282   1.0000   1.0000
  -3.000  -0.0990   0.09382   0.08204  -0.0269   1.0000   1.0000
  -2.500  -0.0958   0.09027   0.07860  -0.0255   1.0000   1.0000
  -2.000  -0.1266   0.08785   0.07646  -0.0158   1.0000   0.9842
  -1.500  -0.2016   0.08699   0.07608   0.0035   1.0000   0.9429
  -1.000  -0.2743   0.08600   0.07559   0.0203   1.0000   0.8979
  -0.500  -0.3406   0.08474   0.07478   0.0337   1.0000   0.8475
   0.000  -0.3161   0.08412   0.07407   0.0174   1.0000   0.7292
   0.500  -0.0811   0.08122   0.06986  -0.0512   1.0000   0.5674
   1.000   0.0577   0.07773   0.06551  -0.0797   1.0000   0.5771
   1.500   0.1868   0.07600   0.06290  -0.1024   1.0000   0.6455
   2.000   0.2850   0.07419   0.06046  -0.1152   1.0000   0.7729
   2.500   0.3203   0.07060   0.05702  -0.1158   1.0000   0.9602
   3.000   0.5256   0.08004   0.06387  -0.1614   1.0000   1.0000
   3.500   0.5893   0.08469   0.06744  -0.1691   1.0000   1.0000
   4.000   0.6332   0.08879   0.07090  -0.1718   1.0000   1.0000
   4.500   0.6705   0.09289   0.07462  -0.1731   1.0000   1.0000
   5.000   0.7043   0.09713   0.07861  -0.1739   1.0000   1.0000
   5.500   0.7356   0.10154   0.08290  -0.1744   1.0000   1.0000
   6.000   0.7647   0.10614   0.08750  -0.1749   1.0000   1.0000
   6.500   0.7921   0.11095   0.09237  -0.1752   1.0000   1.0000
   7.000   0.8179   0.11597   0.09756  -0.1756   1.0000   1.0000
   7.500   0.8422   0.12122   0.10300  -0.1761   1.0000   1.0000
   8.000   0.8653   0.12669   0.10873  -0.1766   1.0000   1.0000
   8.500   0.8870   0.13239   0.11478  -0.1773   1.0000   1.0000
   9.000   0.9077   0.13833   0.12107  -0.1782   1.0000   1.0000
   9.500   0.9272   0.14451   0.12764  -0.1793   1.0000   1.0000
  10.000   0.9458   0.15095   0.13455  -0.1806   1.0000   1.0000
  10.500   0.9635   0.15766   0.14172  -0.1822   1.0000   1.0000
  11.000   0.9802   0.16466   0.14921  -0.1841   1.0000   1.0000
  11.500   0.9960   0.17198   0.15709  -0.1864   1.0000   1.0000
  12.000   1.0110   0.17967   0.16532  -0.1892   1.0000   1.0000
  12.500   1.0292   0.18801   0.17424  -0.1935   0.9938   1.0000
  13.000   1.0545   0.19523   0.18215  -0.2002   0.9558   1.0000
  13.500   1.0796   0.20314   0.19072  -0.2067   0.9130   1.0000
  14.000   1.1108   0.21455   0.20272  -0.2144   0.8645   1.0000
  14.500   1.1304   0.22090   0.20949  -0.2194   0.8196   1.0000
  15.000   1.1537   0.22908   0.21802  -0.2247   0.7762   1.0000
