  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4707                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4606   0.08584   0.07898   0.0083   1.0000   0.4341
  -4.500  -0.4515   0.07968   0.07287   0.0129   1.0000   0.4803
  -4.000  -0.3834   0.06439   0.05732  -0.0309   1.0000   0.3092
  -3.500  -0.3968   0.06383   0.05699  -0.0054   1.0000   0.4427
  -3.000  -0.0714   0.03076   0.01947  -0.1028   1.0000   0.2224
  -2.500   0.0008   0.02754   0.01632  -0.1055   1.0000   0.3507
  -2.000   0.0423   0.02631   0.01618  -0.0987   1.0000   0.5961
  -1.500   0.0597   0.02513   0.01528  -0.0866   1.0000   0.7904
  -1.000   0.0931   0.02268   0.01264  -0.0834   1.0000   1.0000
  -0.500   0.1796   0.02336   0.01231  -0.0930   1.0000   1.0000
   0.000   0.2440   0.02407   0.01241  -0.0966   1.0000   1.0000
   0.500   0.3019   0.02485   0.01282  -0.0985   1.0000   1.0000
   1.000   0.3563   0.02571   0.01348  -0.0996   1.0000   1.0000
   1.500   0.4083   0.02668   0.01437  -0.1003   1.0000   1.0000
   2.000   0.4581   0.02779   0.01553  -0.1007   1.0000   1.0000
   2.500   0.5059   0.02906   0.01694  -0.1009   1.0000   1.0000
   3.000   0.5513   0.03055   0.01873  -0.1009   1.0000   1.0000
   3.500   0.5939   0.03235   0.02088  -0.1009   1.0000   1.0000
   4.000   0.6326   0.03460   0.02357  -0.1009   1.0000   1.0000
   4.500   0.6664   0.03749   0.02703  -0.1011   1.0000   1.0000
   5.000   0.6940   0.04124   0.03135  -0.1017   1.0000   1.0000
   5.500   0.9638   0.03180   0.02019  -0.1087   0.2212   1.0000
   6.000   1.0908   0.03974   0.02786  -0.1175   0.1387   1.0000
   6.500   1.1590   0.04747   0.03619  -0.1178   0.1229   1.0000
   7.000   1.2032   0.05589   0.04577  -0.1142   0.1225   1.0000
   7.500   1.2179   0.06450   0.05610  -0.1070   0.1317   1.0000
   8.000   1.2199   0.07440   0.06708  -0.1010   0.1418   1.0000
   8.500   1.1989   0.08560   0.07911  -0.0959   0.1585   1.0000
   9.000   1.1673   0.09934   0.09334  -0.0947   0.1905   1.0000
   9.500   1.0706   0.11518   0.10924  -0.1030   0.2240   1.0000
  10.000   0.8934   0.11714   0.11134  -0.0826   0.1940   1.0000
  10.500   0.7791   0.14162   0.13561  -0.1075   0.3907   1.0000
  11.500   0.7667   0.15385   0.14787  -0.1063   0.3572   1.0000
  12.000   0.7774   0.16114   0.15518  -0.1056   0.3310   1.0000
  12.500   0.7633   0.16437   0.15839  -0.1054   0.3107   1.0000
  13.000   0.7731   0.17140   0.16544  -0.1056   0.2915   1.0000
  13.500   0.7810   0.17867   0.17270  -0.1060   0.2748   1.0000
  14.000   0.7723   0.18202   0.17604  -0.1070   0.2574   1.0000
  14.500   0.7768   0.18765   0.18167  -0.1076   0.2375   1.0000
  15.000   0.7911   0.19577   0.18987  -0.1080   0.2203   1.0000
