  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5721                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.3051   0.00000  -0.00202  -0.2233   0.0000   0.0000
  -4.500   0.3699   0.00000  -0.00202  -0.2251   0.0000   0.0000
  -4.000   0.4348   0.00000  -0.00203  -0.2269   0.0000   0.0000
  -3.500   0.4996   0.00000  -0.00203  -0.2286   0.0000   0.0000
  -3.000   0.5643   0.00000  -0.00204  -0.2304   0.0000   0.0000
  -2.500   0.6290   0.00000  -0.00204  -0.2322   0.0000   0.0000
  -2.000   0.6937   0.00000  -0.00205  -0.2340   0.0000   0.0000
  -1.500   0.7583   0.00000  -0.00205  -0.2357   0.0000   0.0000
  -1.000   0.8229   0.00000  -0.00206  -0.2375   0.0000   0.0000
  -0.500   0.8874   0.00000  -0.00207  -0.2392   0.0000   0.0000
   0.000   0.9518   0.00000  -0.00208  -0.2410   0.0000   0.0000
   0.500   1.0161   0.00000  -0.00208  -0.2427   0.0000   0.0000
   1.000   1.0804   0.00000  -0.00209  -0.2444   0.0000   0.0000
   1.500   1.1446   0.00000  -0.00210  -0.2461   0.0000   0.0000
   2.000   1.2087   0.00000  -0.00211  -0.2478   0.0000   0.0000
   2.500   1.2727   0.00000  -0.00212  -0.2495   0.0000   0.0000
   3.000   1.3366   0.00000  -0.00212  -0.2512   0.0000   0.0000
   3.500   1.4005   0.00000  -0.00213  -0.2529   0.0000   0.0000
   4.000   1.4642   0.00000  -0.00214  -0.2545   0.0000   0.0000
   4.500   1.5278   0.00000  -0.00215  -0.2562   0.0000   0.0000
   5.000   1.5913   0.00000  -0.00216  -0.2578   0.0000   0.0000
   5.500   1.6546   0.00000  -0.00217  -0.2594   0.0000   0.0000
   6.000   1.7179   0.00000  -0.00218  -0.2610   0.0000   0.0000
   6.500   1.7810   0.00000  -0.00219  -0.2626   0.0000   0.0000
   7.000   1.8439   0.00000  -0.00220  -0.2642   0.0000   0.0000
   7.500   1.9068   0.00000  -0.00221  -0.2657   0.0000   0.0000
   8.000   1.9694   0.00000  -0.00222  -0.2672   0.0000   0.0000
   8.500   2.0320   0.00000  -0.00223  -0.2688   0.0000   0.0000
   9.000   2.0944   0.00000  -0.00225  -0.2703   0.0000   0.0000
   9.500   2.1566   0.00000  -0.00226  -0.2717   0.0000   0.0000
  10.000   2.2186   0.00000  -0.00227  -0.2732   0.0000   0.0000
  10.500   2.2805   0.00000  -0.00228  -0.2747   0.0000   0.0000
  11.000   2.3423   0.00000  -0.00229  -0.2761   0.0000   0.0000
  11.500   2.4038   0.00000  -0.00230  -0.2775   0.0000   0.0000
  12.000   2.4651   0.00000  -0.00231  -0.2789   0.0000   0.0000
  12.500   2.5263   0.00000  -0.00233  -0.2803   0.0000   0.0000
  13.000   2.5873   0.00000  -0.00234  -0.2816   0.0000   0.0000
  13.500   2.6481   0.00000  -0.00235  -0.2829   0.0000   0.0000
  14.000   2.7087   0.00000  -0.00236  -0.2842   0.0000   0.0000
  14.500   2.7690   0.00000  -0.00237  -0.2855   0.0000   0.0000
  15.000   2.8292   0.00000  -0.00238  -0.2868   0.0000   0.0000
