  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3320                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.025 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6094   0.07712   0.06797   0.0134   1.0000   0.4064
  -4.500  -0.6265   0.06930   0.05992   0.0140   1.0000   0.4131
  -4.000  -0.6214   0.06360   0.05391   0.0144   1.0000   0.4292
  -3.500  -0.6039   0.05946   0.04949   0.0149   1.0000   0.4526
  -3.000  -0.5790   0.05733   0.04738   0.0169   1.0000   0.4825
  -2.500  -0.5534   0.05526   0.04517   0.0180   1.0000   0.5226
  -2.000  -0.5279   0.05440   0.04443   0.0213   1.0000   0.5738
  -1.500  -0.5043   0.05394   0.04421   0.0260   1.0000   0.6461
  -1.000  -0.4826   0.05429   0.04501   0.0347   1.0000   0.7630
  -0.500  -0.2024   0.06302   0.05266  -0.0124   1.0000   1.0000
   0.000  -0.2308   0.06076   0.05009  -0.0074   1.0000   1.0000
   0.500  -0.2426   0.05981   0.04875  -0.0032   1.0000   1.0000
   1.000  -0.2388   0.06013   0.04859  -0.0007   1.0000   1.0000
   1.500  -0.2245   0.06137   0.04938   0.0007   1.0000   1.0000
   2.000  -0.2043   0.06321   0.05080   0.0013   1.0000   1.0000
   2.500  -0.1811   0.06545   0.05266   0.0015   1.0000   1.0000
   3.000  -0.1560   0.06800   0.05488   0.0014   1.0000   1.0000
   3.500  -0.1300   0.07082   0.05740   0.0010   1.0000   1.0000
   4.000  -0.1033   0.07386   0.06018   0.0005   1.0000   1.0000
   4.500  -0.0764   0.07711   0.06320  -0.0001   1.0000   1.0000
   5.000  -0.0494   0.08057   0.06646  -0.0009   1.0000   1.0000
   5.500   0.0106   0.08791   0.07358  -0.0084   0.9811   1.0000
   6.000   0.0565   0.09369   0.07922  -0.0132   0.9591   1.0000
   6.500   0.1051   0.10011   0.08552  -0.0183   0.9339   1.0000
   7.000   0.1466   0.10625   0.09155  -0.0220   0.9119   1.0000
   7.500   0.1752   0.11005   0.09530  -0.0233   0.8859   1.0000
   8.000   0.2124   0.11561   0.10081  -0.0261   0.8608   1.0000
   8.500   0.2498   0.12167   0.10684  -0.0289   0.8375   1.0000
   9.000   0.2884   0.12847   0.11361  -0.0319   0.8144   1.0000
   9.500   0.3229   0.13498   0.12009  -0.0342   0.7923   1.0000
  10.000   0.3442   0.13876   0.12390  -0.0346   0.7701   1.0000
  10.500   0.3673   0.14302   0.12818  -0.0353   0.7476   1.0000
  11.000   0.3922   0.14786   0.13305  -0.0365   0.7257   1.0000
  11.500   0.4167   0.15271   0.13793  -0.0376   0.7036   1.0000
  12.000   0.4421   0.15802   0.14329  -0.0391   0.6825   1.0000
  12.500   0.4677   0.16355   0.14887  -0.0406   0.6618   1.0000
  13.000   0.4932   0.16922   0.15461  -0.0423   0.6411   1.0000
  13.500   0.5202   0.17558   0.16104  -0.0442   0.6211   1.0000
  14.000   0.5481   0.18243   0.16797  -0.0463   0.6009   1.0000
  14.500   0.5765   0.18969   0.17532  -0.0484   0.5805   1.0000
  15.000   0.5910   0.19230   0.17801  -0.0494   0.5610   1.0000
