  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9311                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.4446   0.00000  -0.00120  -0.1974   0.0000   0.0000
  -4.500   0.5052   0.00000  -0.00119  -0.1981   0.0000   0.0000
  -4.000   0.5658   0.00000  -0.00118  -0.1989   0.0000   0.0000
  -3.500   0.6264   0.00000  -0.00117  -0.1997   0.0000   0.0000
  -3.000   0.6869   0.00000  -0.00116  -0.2006   0.0000   0.0000
  -2.500   0.7473   0.00000  -0.00115  -0.2014   0.0000   0.0000
  -2.000   0.8077   0.00000  -0.00114  -0.2023   0.0000   0.0000
  -1.500   0.8680   0.00000  -0.00114  -0.2032   0.0000   0.0000
  -1.000   0.9282   0.00000  -0.00113  -0.2042   0.0000   0.0000
  -0.500   0.9884   0.00000  -0.00113  -0.2052   0.0000   0.0000
   0.000   1.0485   0.00000  -0.00112  -0.2062   0.0000   0.0000
   0.500   1.1085   0.00000  -0.00112  -0.2072   0.0000   0.0000
   1.000   1.1685   0.00000  -0.00112  -0.2083   0.0000   0.0000
   1.500   1.2283   0.00000  -0.00112  -0.2094   0.0000   0.0000
   2.000   1.2881   0.00000  -0.00112  -0.2105   0.0000   0.0000
   2.500   1.3477   0.00000  -0.00112  -0.2116   0.0000   0.0000
   3.000   1.4073   0.00000  -0.00112  -0.2128   0.0000   0.0000
   3.500   1.4667   0.00000  -0.00112  -0.2140   0.0000   0.0000
   4.000   1.5261   0.00000  -0.00113  -0.2152   0.0000   0.0000
   4.500   1.5853   0.00000  -0.00113  -0.2164   0.0000   0.0000
   5.000   1.6444   0.00000  -0.00114  -0.2177   0.0000   0.0000
   5.500   1.7033   0.00000  -0.00114  -0.2190   0.0000   0.0000
   6.000   1.7622   0.00000  -0.00115  -0.2203   0.0000   0.0000
   6.500   1.8209   0.00000  -0.00116  -0.2216   0.0000   0.0000
   7.000   1.8794   0.00000  -0.00117  -0.2230   0.0000   0.0000
   7.500   1.9378   0.00000  -0.00119  -0.2244   0.0000   0.0000
   8.000   1.9961   0.00000  -0.00120  -0.2258   0.0000   0.0000
   8.500   2.0542   0.00000  -0.00121  -0.2272   0.0000   0.0000
   9.000   2.1122   0.00000  -0.00123  -0.2287   0.0000   0.0000
   9.500   2.1700   0.00000  -0.00125  -0.2301   0.0000   0.0000
  10.000   2.2276   0.00000  -0.00127  -0.2316   0.0000   0.0000
  10.500   2.2851   0.00000  -0.00128  -0.2331   0.0000   0.0000
  11.000   2.3424   0.00000  -0.00131  -0.2346   0.0000   0.0000
  11.500   2.3995   0.00000  -0.00133  -0.2362   0.0000   0.0000
  12.000   2.4564   0.00000  -0.00135  -0.2377   0.0000   0.0000
  12.500   2.5132   0.00000  -0.00138  -0.2393   0.0000   0.0000
  13.000   2.5697   0.00000  -0.00140  -0.2409   0.0000   0.0000
  13.500   2.6261   0.00000  -0.00143  -0.2425   0.0000   0.0000
  14.000   2.6822   0.00000  -0.00146  -0.2442   0.0000   0.0000
  14.500   2.7382   0.00000  -0.00149  -0.2458   0.0000   0.0000
  15.000   2.7939   0.00000  -0.00152  -0.2475   0.0000   0.0000
