  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2419                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.020 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2972   0.08661   0.07433   0.0153   1.0000   0.6896
  -4.500  -0.3026   0.08264   0.07044   0.0187   1.0000   0.7074
  -4.000  -0.3180   0.07901   0.06688   0.0233   1.0000   0.7274
  -3.500  -0.3348   0.07549   0.06341   0.0282   1.0000   0.7530
  -3.000  -0.3138   0.07229   0.06015   0.0283   1.0000   0.7968
  -2.500  -0.2525   0.06951   0.05716   0.0214   1.0000   0.8605
  -2.000  -0.1104   0.06648   0.05367  -0.0031   1.0000   0.9624
  -1.500  -0.0499   0.06367   0.05060  -0.0174   1.0000   1.0000
  -1.000  -0.0797   0.06173   0.04860  -0.0141   1.0000   1.0000
  -0.500  -0.1137   0.05950   0.04626  -0.0100   1.0000   1.0000
   0.000  -0.1485   0.05722   0.04383  -0.0049   1.0000   1.0000
   0.500  -0.1758   0.05543   0.04182   0.0006   1.0000   1.0000
   1.000  -0.1860   0.05479   0.04083   0.0048   1.0000   1.0000
   1.500  -0.1809   0.05524   0.04088   0.0073   1.0000   1.0000
   2.000  -0.1662   0.05647   0.04175   0.0087   1.0000   1.0000
   2.500  -0.1464   0.05822   0.04318   0.0093   1.0000   1.0000
   3.000  -0.1240   0.06036   0.04505   0.0095   1.0000   1.0000
   3.500  -0.1002   0.06282   0.04728   0.0094   1.0000   1.0000
   4.000  -0.0757   0.06556   0.04983   0.0090   1.0000   1.0000
   4.500  -0.0508   0.06856   0.05267   0.0084   1.0000   1.0000
   5.000  -0.0258   0.07181   0.05580   0.0076   1.0000   1.0000
   5.500  -0.0009   0.07530   0.05919   0.0067   1.0000   1.0000
   6.000   0.0238   0.07902   0.06284   0.0056   1.0000   1.0000
   6.500   0.0482   0.08296   0.06673   0.0044   1.0000   1.0000
   7.000   0.0723   0.08711   0.07086   0.0031   1.0000   1.0000
   7.500   0.0961   0.09147   0.07521   0.0016   1.0000   1.0000
   8.000   0.1195   0.09602   0.07978   0.0000   1.0000   1.0000
   8.500   0.1464   0.10119   0.08499  -0.0026   0.9973   1.0000
   9.000   0.2105   0.11214   0.09601  -0.0130   0.9659   1.0000
   9.500   0.2588   0.12105   0.10502  -0.0200   0.9321   1.0000
  10.000   0.2950   0.12771   0.11181  -0.0243   0.8971   1.0000
  10.500   0.3206   0.13258   0.11678  -0.0265   0.8638   1.0000
  11.000   0.3559   0.14036   0.12465  -0.0304   0.8335   1.0000
  11.500   0.3843   0.14619   0.13059  -0.0328   0.7998   1.0000
  12.000   0.4140   0.15344   0.13792  -0.0356   0.7716   1.0000
  12.500   0.4349   0.15793   0.14250  -0.0369   0.7407   1.0000
  13.000   0.4728   0.16775   0.15245  -0.0408   0.7120   1.0000
  13.500   0.4896   0.17202   0.15678  -0.0418   0.6875   1.0000
  14.000   0.5074   0.17620   0.16105  -0.0431   0.6610   1.0000
  14.500   0.5310   0.18221   0.16714  -0.0451   0.6351   1.0000
  15.000   0.5566   0.18915   0.17418  -0.0475   0.6107   1.0000
