  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2514                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3292   0.00000  -0.00128  -0.0579   0.0000   0.0000
  -4.500  -0.2679   0.00000  -0.00127  -0.0587   0.0000   0.0000
  -4.000  -0.2065   0.00000  -0.00127  -0.0596   0.0000   0.0000
  -3.500  -0.1452   0.00000  -0.00127  -0.0605   0.0000   0.0000
  -3.000  -0.0838   0.00000  -0.00127  -0.0613   0.0000   0.0000
  -2.500  -0.0224   0.00000  -0.00127  -0.0622   0.0000   0.0000
  -2.000   0.0390   0.00000  -0.00127  -0.0631   0.0000   0.0000
  -1.500   0.1004   0.00000  -0.00127  -0.0640   0.0000   0.0000
  -1.000   0.1618   0.00000  -0.00127  -0.0649   0.0000   0.0000
  -0.500   0.2231   0.00000  -0.00127  -0.0658   0.0000   0.0000
   0.000   0.2845   0.00000  -0.00127  -0.0666   0.0000   0.0000
   0.500   0.3458   0.00000  -0.00127  -0.0675   0.0000   0.0000
   1.000   0.4071   0.00000  -0.00127  -0.0684   0.0000   0.0000
   1.500   0.4684   0.00000  -0.00128  -0.0693   0.0000   0.0000
   2.000   0.5297   0.00000  -0.00128  -0.0702   0.0000   0.0000
   2.500   0.5909   0.00000  -0.00128  -0.0711   0.0000   0.0000
   3.000   0.6520   0.00000  -0.00129  -0.0720   0.0000   0.0000
   3.500   0.7131   0.00000  -0.00129  -0.0729   0.0000   0.0000
   4.000   0.7742   0.00000  -0.00130  -0.0738   0.0000   0.0000
   4.500   0.8352   0.00000  -0.00131  -0.0747   0.0000   0.0000
   5.000   0.8961   0.00000  -0.00131  -0.0756   0.0000   0.0000
   5.500   0.9569   0.00000  -0.00132  -0.0765   0.0000   0.0000
   6.000   1.0177   0.00000  -0.00133  -0.0774   0.0000   0.0000
   6.500   1.0784   0.00000  -0.00134  -0.0782   0.0000   0.0000
   7.000   1.1391   0.00000  -0.00134  -0.0791   0.0000   0.0000
   7.500   1.1996   0.00000  -0.00135  -0.0800   0.0000   0.0000
   8.000   1.2601   0.00000  -0.00136  -0.0809   0.0000   0.0000
   8.500   1.3204   0.00000  -0.00137  -0.0818   0.0000   0.0000
   9.000   1.3807   0.00000  -0.00139  -0.0827   0.0000   0.0000
   9.500   1.4408   0.00000  -0.00140  -0.0835   0.0000   0.0000
  10.000   1.5009   0.00000  -0.00141  -0.0844   0.0000   0.0000
  10.500   1.5608   0.00000  -0.00142  -0.0853   0.0000   0.0000
  11.000   1.6206   0.00000  -0.00143  -0.0861   0.0000   0.0000
  11.500   1.6803   0.00000  -0.00145  -0.0870   0.0000   0.0000
  12.000   1.7398   0.00000  -0.00146  -0.0879   0.0000   0.0000
  12.500   1.7993   0.00000  -0.00147  -0.0887   0.0000   0.0000
  13.000   1.8586   0.00000  -0.00149  -0.0895   0.0000   0.0000
  13.500   1.9177   0.00000  -0.00150  -0.0904   0.0000   0.0000
  14.000   1.9767   0.00000  -0.00152  -0.0912   0.0000   0.0000
  14.500   2.0356   0.00000  -0.00153  -0.0920   0.0000   0.0000
  15.000   2.0943   0.00000  -0.00155  -0.0929   0.0000   0.0000
