  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3312                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.015 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3954   0.07486   0.06325   0.0039   1.0000   0.4942
  -4.500  -0.4024   0.06828   0.05680   0.0030   1.0000   0.4864
  -4.000  -0.3990   0.06161   0.05005   0.0011   1.0000   0.4866
  -3.500  -0.3787   0.05526   0.04346  -0.0011   1.0000   0.5018
  -3.000  -0.3458   0.04968   0.03757  -0.0024   1.0000   0.5350
  -2.500  -0.3081   0.04507   0.03284  -0.0013   1.0000   0.5952
  -2.000  -0.2736   0.04119   0.02927   0.0040   1.0000   0.7028
  -1.500  -0.1072   0.03518   0.02085  -0.0268   1.0000   1.0000
  -1.000  -0.0765   0.03590   0.02034  -0.0255   1.0000   1.0000
  -0.500  -0.0466   0.03694   0.02051  -0.0244   1.0000   1.0000
   0.000  -0.0172   0.03828   0.02116  -0.0235   1.0000   1.0000
   0.500   0.0116   0.03994   0.02225  -0.0230   1.0000   1.0000
   1.000   0.0398   0.04189   0.02373  -0.0229   1.0000   1.0000
   1.500   0.0677   0.04412   0.02557  -0.0231   1.0000   1.0000
   2.000   0.0953   0.04659   0.02771  -0.0235   1.0000   1.0000
   2.500   0.1230   0.04929   0.03013  -0.0242   1.0000   1.0000
   3.000   0.1506   0.05220   0.03281  -0.0250   1.0000   1.0000
   3.500   0.1782   0.05530   0.03572  -0.0259   1.0000   1.0000
   4.000   0.2055   0.05858   0.03887  -0.0269   1.0000   1.0000
   4.500   0.2326   0.06205   0.04224  -0.0279   1.0000   1.0000
   5.000   0.2592   0.06572   0.04586  -0.0291   1.0000   1.0000
   5.500   0.2853   0.06958   0.04971  -0.0303   1.0000   1.0000
   6.000   0.3108   0.07365   0.05381  -0.0317   1.0000   1.0000
   6.500   0.3356   0.07794   0.05818  -0.0331   1.0000   1.0000
   7.000   0.3596   0.08246   0.06279  -0.0346   1.0000   1.0000
   7.500   0.3829   0.08720   0.06766  -0.0362   1.0000   1.0000
   8.000   0.4054   0.09218   0.07281  -0.0379   1.0000   1.0000
   8.500   0.4272   0.09740   0.07821  -0.0397   1.0000   1.0000
   9.000   0.4482   0.10285   0.08389  -0.0416   1.0000   1.0000
   9.500   0.4684   0.10854   0.08980  -0.0437   1.0000   1.0000
  10.000   0.4881   0.11446   0.09597  -0.0459   1.0000   1.0000
  10.500   0.5071   0.12062   0.10241  -0.0483   1.0000   1.0000
  11.000   0.5256   0.12699   0.10905  -0.0509   1.0000   1.0000
  11.500   0.5438   0.13358   0.11591  -0.0537   1.0000   1.0000
  12.000   0.5616   0.14038   0.12302  -0.0566   1.0000   1.0000
  12.500   0.6067   0.15211   0.13521  -0.0666   0.9663   1.0000
  13.000   0.6546   0.16505   0.14862  -0.0763   0.9098   1.0000
  13.500   0.6822   0.17262   0.15652  -0.0807   0.8585   1.0000
  14.000   0.7110   0.18135   0.16555  -0.0848   0.8094   1.0000
  14.500   0.7415   0.19137   0.17587  -0.0889   0.7625   1.0000
  15.000   0.7597   0.19697   0.18167  -0.0908   0.7213   1.0000
