  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7821                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.9299   0.00000  -0.00196  -0.3893   0.0000   0.0000
  -4.500   0.9947   0.00000  -0.00197  -0.3915   0.0000   0.0000
  -4.000   1.0593   0.00000  -0.00198  -0.3937   0.0000   0.0000
  -3.500   1.1239   0.00000  -0.00199  -0.3958   0.0000   0.0000
  -3.000   1.1884   0.00000  -0.00200  -0.3980   0.0000   0.0000
  -2.500   1.2528   0.00000  -0.00201  -0.4001   0.0000   0.0000
  -2.000   1.3171   0.00000  -0.00202  -0.4022   0.0000   0.0000
  -1.500   1.3813   0.00000  -0.00203  -0.4042   0.0000   0.0000
  -1.000   1.4454   0.00000  -0.00205  -0.4063   0.0000   0.0000
  -0.500   1.5094   0.00000  -0.00206  -0.4083   0.0000   0.0000
   0.000   1.5732   0.00000  -0.00207  -0.4103   0.0000   0.0000
   0.500   1.6370   0.00000  -0.00208  -0.4122   0.0000   0.0000
   1.000   1.7006   0.00000  -0.00209  -0.4142   0.0000   0.0000
   1.500   1.7641   0.00000  -0.00211  -0.4161   0.0000   0.0000
   2.000   1.8275   0.00000  -0.00212  -0.4179   0.0000   0.0000
   2.500   1.8907   0.00000  -0.00213  -0.4198   0.0000   0.0000
   3.000   1.9538   0.00000  -0.00214  -0.4216   0.0000   0.0000
   3.500   2.0167   0.00000  -0.00216  -0.4234   0.0000   0.0000
   4.000   2.0795   0.00000  -0.00217  -0.4252   0.0000   0.0000
   4.500   2.1421   0.00000  -0.00218  -0.4269   0.0000   0.0000
   5.000   2.2046   0.00000  -0.00219  -0.4286   0.0000   0.0000
   5.500   2.2669   0.00000  -0.00221  -0.4302   0.0000   0.0000
   6.000   2.3290   0.00000  -0.00222  -0.4319   0.0000   0.0000
   6.500   2.3910   0.00000  -0.00223  -0.4335   0.0000   0.0000
   7.000   2.4527   0.00000  -0.00224  -0.4350   0.0000   0.0000
   7.500   2.5143   0.00000  -0.00226  -0.4366   0.0000   0.0000
   8.000   2.5757   0.00000  -0.00227  -0.4380   0.0000   0.0000
   8.500   2.6369   0.00000  -0.00228  -0.4395   0.0000   0.0000
   9.000   2.6979   0.00000  -0.00229  -0.4409   0.0000   0.0000
   9.500   2.7586   0.00000  -0.00231  -0.4423   0.0000   0.0000
  10.000   2.8192   0.00000  -0.00232  -0.4437   0.0000   0.0000
  10.500   2.8796   0.00000  -0.00233  -0.4450   0.0000   0.0000
  11.000   2.9397   0.00000  -0.00234  -0.4463   0.0000   0.0000
  11.500   2.9996   0.00000  -0.00235  -0.4475   0.0000   0.0000
  12.000   3.0593   0.00000  -0.00237  -0.4487   0.0000   0.0000
  12.500   3.1188   0.00000  -0.00238  -0.4499   0.0000   0.0000
  13.000   3.1780   0.00000  -0.00239  -0.4510   0.0000   0.0000
  13.500   3.2370   0.00000  -0.00240  -0.4521   0.0000   0.0000
  14.000   3.2957   0.00000  -0.00241  -0.4531   0.0000   0.0000
  14.500   3.3542   0.00000  -0.00242  -0.4542   0.0000   0.0000
  15.000   3.4124   0.00000  -0.00243  -0.4551   0.0000   0.0000
