  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.3899   0.00000  -0.00095  -0.2104   0.0000   0.0000
  -4.500   0.4489   0.00000  -0.00093  -0.2111   0.0000   0.0000
  -4.000   0.5079   0.00000  -0.00091  -0.2117   0.0000   0.0000
  -3.500   0.5669   0.00000  -0.00089  -0.2124   0.0000   0.0000
  -3.000   0.6259   0.00000  -0.00088  -0.2131   0.0000   0.0000
  -2.500   0.6848   0.00000  -0.00087  -0.2137   0.0000   0.0000
  -2.000   0.7436   0.00000  -0.00086  -0.2145   0.0000   0.0000
  -1.500   0.8024   0.00000  -0.00085  -0.2152   0.0000   0.0000
  -1.000   0.8611   0.00000  -0.00084  -0.2159   0.0000   0.0000
  -0.500   0.9198   0.00000  -0.00083  -0.2167   0.0000   0.0000
   0.000   0.9784   0.00000  -0.00083  -0.2174   0.0000   0.0000
   0.500   1.0369   0.00000  -0.00083  -0.2182   0.0000   0.0000
   1.000   1.0953   0.00000  -0.00083  -0.2190   0.0000   0.0000
   1.500   1.1536   0.00000  -0.00083  -0.2198   0.0000   0.0000
   2.000   1.2119   0.00000  -0.00083  -0.2206   0.0000   0.0000
   2.500   1.2700   0.00000  -0.00084  -0.2214   0.0000   0.0000
   3.000   1.3281   0.00000  -0.00085  -0.2223   0.0000   0.0000
   3.500   1.3860   0.00000  -0.00086  -0.2231   0.0000   0.0000
   4.000   1.4439   0.00000  -0.00087  -0.2240   0.0000   0.0000
   4.500   1.5016   0.00000  -0.00088  -0.2249   0.0000   0.0000
   5.000   1.5592   0.00000  -0.00090  -0.2258   0.0000   0.0000
   5.500   1.6167   0.00000  -0.00092  -0.2267   0.0000   0.0000
   6.000   1.6741   0.00000  -0.00094  -0.2276   0.0000   0.0000
   6.500   1.7314   0.00000  -0.00096  -0.2285   0.0000   0.0000
   7.000   1.7885   0.00000  -0.00099  -0.2294   0.0000   0.0000
   7.500   1.8455   0.00000  -0.00101  -0.2304   0.0000   0.0000
   8.000   1.9023   0.00000  -0.00104  -0.2313   0.0000   0.0000
   8.500   1.9590   0.00000  -0.00108  -0.2323   0.0000   0.0000
   9.000   2.0155   0.00000  -0.00111  -0.2332   0.0000   0.0000
   9.500   2.0719   0.00000  -0.00115  -0.2342   0.0000   0.0000
  10.000   2.1282   0.00000  -0.00119  -0.2352   0.0000   0.0000
  10.500   2.1842   0.00000  -0.00123  -0.2362   0.0000   0.0000
  11.000   2.2401   0.00000  -0.00127  -0.2372   0.0000   0.0000
  11.500   2.2959   0.00000  -0.00132  -0.2382   0.0000   0.0000
  12.000   2.3514   0.00000  -0.00137  -0.2392   0.0000   0.0000
  12.500   2.4068   0.00000  -0.00142  -0.2403   0.0000   0.0000
  13.000   2.4620   0.00000  -0.00148  -0.2413   0.0000   0.0000
  13.500   2.5170   0.00000  -0.00153  -0.2423   0.0000   0.0000
  14.000   2.5718   0.00000  -0.00159  -0.2434   0.0000   0.0000
  14.500   2.6264   0.00000  -0.00165  -0.2444   0.0000   0.0000
  15.000   2.6808   0.00000  -0.00172  -0.2455   0.0000   0.0000
