  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2217                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6029   0.04295   0.03235   0.0009   1.0000   0.3287
  -4.500  -0.5697   0.04019   0.02955   0.0036   1.0000   0.3604
  -4.000  -0.5348   0.03792   0.02729   0.0063   1.0000   0.4105
  -3.500  -0.5039   0.03644   0.02645   0.0114   1.0000   0.4951
  -3.000  -0.4863   0.03651   0.02777   0.0258   1.0000   0.6899
  -2.500  -0.0229   0.04443   0.03388  -0.0254   1.0000   1.0000
  -2.000  -0.0501   0.04412   0.03357  -0.0201   1.0000   1.0000
  -1.500  -0.0800   0.04376   0.03318  -0.0146   1.0000   1.0000
  -1.000  -0.1119   0.04328   0.03265  -0.0088   1.0000   1.0000
  -0.500  -0.1424   0.04280   0.03209  -0.0028   1.0000   1.0000
   0.000  -0.0895   0.04455   0.03353  -0.0107   0.9721   1.0000
   0.500   0.0103   0.04738   0.03599  -0.0244   0.9159   1.0000
   1.000   0.0807   0.04962   0.03793  -0.0310   0.8656   1.0000
   1.500   0.1389   0.05188   0.03993  -0.0345   0.8216   1.0000
   2.000   0.1870   0.05428   0.04209  -0.0359   0.7833   1.0000
   2.500   0.1979   0.05711   0.04472  -0.0326   0.7534   1.0000
   3.000   0.2332   0.06033   0.04775  -0.0325   0.7275   1.0000
   3.500   0.2442   0.06416   0.05142  -0.0304   0.7099   1.0000
   4.000   0.2553   0.06844   0.05556  -0.0290   0.6985   1.0000
   4.500   0.2589   0.07315   0.06017  -0.0277   0.6963   1.0000
   5.000   0.2727   0.07868   0.06563  -0.0285   0.7059   1.0000
   7.000   0.2437   0.09806   0.08488  -0.0252   0.8418   1.0000
   7.500   0.2659   0.10187   0.08867  -0.0253   0.8145   1.0000
   8.000   0.3038   0.10790   0.09471  -0.0278   0.7877   1.0000
   8.500   0.3466   0.11551   0.10234  -0.0312   0.7644   1.0000
   9.000   0.3551   0.11808   0.10492  -0.0295   0.7378   1.0000
   9.500   0.3823   0.12341   0.11029  -0.0305   0.7119   1.0000
  10.000   0.4177   0.13029   0.11722  -0.0327   0.6870   1.0000
  10.500   0.4496   0.13749   0.12447  -0.0345   0.6644   1.0000
  11.000   0.4583   0.14063   0.12766  -0.0337   0.6409   1.0000
  11.500   0.4773   0.14540   0.13250  -0.0341   0.6157   1.0000
  12.000   0.5011   0.15119   0.13836  -0.0353   0.5924   1.0000
  12.500   0.5269   0.15757   0.14483  -0.0367   0.5698   1.0000
  13.000   0.5550   0.16481   0.15218  -0.0384   0.5478   1.0000
  13.500   0.5826   0.17258   0.16006  -0.0402   0.5269   1.0000
  14.000   0.6024   0.17877   0.16632  -0.0415   0.5067   1.0000
  14.500   0.6173   0.18363   0.17126  -0.0426   0.4868   1.0000
  15.000   0.6345   0.18910   0.17683  -0.0441   0.4672   1.0000
