  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5315                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0141   0.00000  -0.00143  -0.1069   0.0000   0.0000
  -4.500   0.0480   0.00000  -0.00142  -0.1078   0.0000   0.0000
  -4.000   0.1100   0.00000  -0.00142  -0.1088   0.0000   0.0000
  -3.500   0.1721   0.00000  -0.00141  -0.1097   0.0000   0.0000
  -3.000   0.2341   0.00000  -0.00141  -0.1107   0.0000   0.0000
  -2.500   0.2961   0.00000  -0.00141  -0.1117   0.0000   0.0000
  -2.000   0.3581   0.00000  -0.00141  -0.1127   0.0000   0.0000
  -1.500   0.4201   0.00000  -0.00141  -0.1137   0.0000   0.0000
  -1.000   0.4821   0.00000  -0.00141  -0.1147   0.0000   0.0000
  -0.500   0.5440   0.00000  -0.00141  -0.1158   0.0000   0.0000
   0.000   0.6058   0.00000  -0.00141  -0.1168   0.0000   0.0000
   0.500   0.6676   0.00000  -0.00141  -0.1179   0.0000   0.0000
   1.000   0.7294   0.00000  -0.00141  -0.1190   0.0000   0.0000
   1.500   0.7911   0.00000  -0.00141  -0.1202   0.0000   0.0000
   2.000   0.8528   0.00000  -0.00141  -0.1213   0.0000   0.0000
   2.500   0.9143   0.00000  -0.00142  -0.1225   0.0000   0.0000
   3.000   0.9759   0.00000  -0.00142  -0.1236   0.0000   0.0000
   3.500   1.0373   0.00000  -0.00143  -0.1248   0.0000   0.0000
   4.000   1.0987   0.00000  -0.00143  -0.1260   0.0000   0.0000
   4.500   1.1599   0.00000  -0.00144  -0.1272   0.0000   0.0000
   5.000   1.2211   0.00000  -0.00144  -0.1285   0.0000   0.0000
   5.500   1.2822   0.00000  -0.00145  -0.1297   0.0000   0.0000
   6.000   1.3432   0.00000  -0.00145  -0.1309   0.0000   0.0000
   6.500   1.4041   0.00000  -0.00146  -0.1322   0.0000   0.0000
   7.000   1.4649   0.00000  -0.00147  -0.1335   0.0000   0.0000
   7.500   1.5256   0.00000  -0.00148  -0.1348   0.0000   0.0000
   8.000   1.5861   0.00000  -0.00149  -0.1361   0.0000   0.0000
   8.500   1.6466   0.00000  -0.00149  -0.1374   0.0000   0.0000
   9.000   1.7069   0.00000  -0.00150  -0.1387   0.0000   0.0000
   9.500   1.7671   0.00000  -0.00151  -0.1401   0.0000   0.0000
  10.000   1.8271   0.00000  -0.00152  -0.1414   0.0000   0.0000
  10.500   1.8870   0.00000  -0.00154  -0.1428   0.0000   0.0000
  11.000   1.9468   0.00000  -0.00155  -0.1441   0.0000   0.0000
  11.500   2.0064   0.00000  -0.00156  -0.1455   0.0000   0.0000
  12.000   2.0659   0.00000  -0.00157  -0.1469   0.0000   0.0000
  12.500   2.1252   0.00000  -0.00158  -0.1483   0.0000   0.0000
  13.000   2.1844   0.00000  -0.00160  -0.1497   0.0000   0.0000
  13.500   2.2434   0.00000  -0.00161  -0.1511   0.0000   0.0000
  14.000   2.3022   0.00000  -0.00162  -0.1525   0.0000   0.0000
  14.500   2.3608   0.00000  -0.00164  -0.1539   0.0000   0.0000
  15.000   2.4193   0.00000  -0.00165  -0.1553   0.0000   0.0000
