  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0016                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5485   0.04786   0.03761   0.0264   1.0000   0.6050
  -4.500  -0.5292   0.04579   0.03552   0.0324   1.0000   0.6468
  -4.000  -0.4647   0.04556   0.03516   0.0342   1.0000   0.6924
  -3.500  -0.4049   0.04483   0.03430   0.0350   1.0000   0.7396
  -3.000  -0.3565   0.04358   0.03296   0.0359   1.0000   0.7873
  -2.500  -0.2567   0.04272   0.03192   0.0281   1.0000   0.8395
  -2.000  -0.1635   0.04134   0.03044   0.0193   1.0000   0.8916
  -1.500  -0.0640   0.03964   0.02867   0.0072   1.0000   0.9455
  -1.000   0.0690   0.03722   0.02621  -0.0135   1.0000   1.0000
  -0.500   0.0370   0.03722   0.02628  -0.0069   1.0000   1.0000
   0.000  -0.0000   0.03726   0.02634  -0.0000   1.0000   1.0000
   0.500  -0.0370   0.03721   0.02627   0.0069   1.0000   1.0000
   1.000  -0.0691   0.03721   0.02620   0.0135   1.0000   1.0000
   1.500   0.0639   0.03963   0.02866  -0.0072   0.9455   1.0000
   2.000   0.1634   0.04133   0.03042  -0.0193   0.8916   1.0000
   2.500   0.2568   0.04270   0.03190  -0.0282   0.8396   1.0000
   3.000   0.3557   0.04358   0.03296  -0.0358   0.7874   1.0000
   3.500   0.4051   0.04481   0.03428  -0.0350   0.7396   1.0000
   4.000   0.4647   0.04555   0.03515  -0.0342   0.6925   1.0000
   4.500   0.5294   0.04577   0.03550  -0.0324   0.6468   1.0000
   5.000   0.5487   0.04784   0.03759  -0.0264   0.6050   1.0000
   5.500   0.5716   0.04998   0.03976  -0.0208   0.5645   1.0000
   6.000   0.5944   0.05235   0.04216  -0.0152   0.5257   1.0000
   6.500   0.6181   0.05491   0.04476  -0.0099   0.4888   1.0000
   7.000   0.6495   0.05721   0.04710  -0.0050   0.4530   1.0000
   7.500   0.5976   0.06616   0.05594   0.0004   0.4328   1.0000
   8.000   0.5624   0.07543   0.06511   0.0022   0.4148   1.0000
   8.500   0.5114   0.08682   0.07636   0.0008   0.4072   1.0000
   9.000   0.5109   0.09482   0.08437   0.0003   0.3948   1.0000
   9.500   0.5017   0.10485   0.09441  -0.0025   0.3998   1.0000
  11.500   0.4701   0.14201   0.13163  -0.0162   0.4735   1.0000
  12.000   0.4716   0.14656   0.13618  -0.0161   0.4521   1.0000
  12.500   0.4809   0.15193   0.14156  -0.0166   0.4293   1.0000
  13.000   0.4959   0.15808   0.14773  -0.0176   0.4081   1.0000
  13.500   0.5115   0.16438   0.15405  -0.0188   0.3889   1.0000
  14.000   0.5273   0.17064   0.16032  -0.0202   0.3704   1.0000
  14.500   0.5432   0.17699   0.16668  -0.0218   0.3538   1.0000
  15.000   0.5614   0.18375   0.17346  -0.0236   0.3383   1.0000
