  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1711                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4168   0.00000  -0.00098  -0.0412   0.0000   0.0000
  -4.500  -0.3570   0.00000  -0.00098  -0.0418   0.0000   0.0000
  -4.000  -0.2971   0.00000  -0.00097  -0.0425   0.0000   0.0000
  -3.500  -0.2372   0.00000  -0.00097  -0.0431   0.0000   0.0000
  -3.000  -0.1772   0.00000  -0.00097  -0.0438   0.0000   0.0000
  -2.500  -0.1173   0.00000  -0.00096  -0.0444   0.0000   0.0000
  -2.000  -0.0573   0.00000  -0.00096  -0.0450   0.0000   0.0000
  -1.500   0.0026   0.00000  -0.00096  -0.0457   0.0000   0.0000
  -1.000   0.0626   0.00000  -0.00096  -0.0463   0.0000   0.0000
  -0.500   0.1225   0.00000  -0.00096  -0.0470   0.0000   0.0000
   0.000   0.1825   0.00000  -0.00096  -0.0476   0.0000   0.0000
   0.500   0.2424   0.00000  -0.00097  -0.0482   0.0000   0.0000
   1.000   0.3023   0.00000  -0.00097  -0.0489   0.0000   0.0000
   1.500   0.3622   0.00000  -0.00097  -0.0495   0.0000   0.0000
   2.000   0.4221   0.00000  -0.00098  -0.0501   0.0000   0.0000
   2.500   0.4819   0.00000  -0.00098  -0.0507   0.0000   0.0000
   3.000   0.5417   0.00000  -0.00099  -0.0514   0.0000   0.0000
   3.500   0.6014   0.00000  -0.00100  -0.0520   0.0000   0.0000
   4.000   0.6611   0.00000  -0.00100  -0.0526   0.0000   0.0000
   4.500   0.7208   0.00000  -0.00101  -0.0532   0.0000   0.0000
   5.000   0.7804   0.00000  -0.00102  -0.0538   0.0000   0.0000
   5.500   0.8399   0.00000  -0.00103  -0.0544   0.0000   0.0000
   6.000   0.8994   0.00000  -0.00104  -0.0550   0.0000   0.0000
   6.500   0.9588   0.00000  -0.00105  -0.0556   0.0000   0.0000
   7.000   1.0181   0.00000  -0.00106  -0.0562   0.0000   0.0000
   7.500   1.0774   0.00000  -0.00108  -0.0567   0.0000   0.0000
   8.000   1.1366   0.00000  -0.00109  -0.0573   0.0000   0.0000
   8.500   1.1957   0.00000  -0.00111  -0.0579   0.0000   0.0000
   9.000   1.2547   0.00000  -0.00112  -0.0585   0.0000   0.0000
   9.500   1.3136   0.00000  -0.00114  -0.0590   0.0000   0.0000
  10.000   1.3724   0.00000  -0.00115  -0.0596   0.0000   0.0000
  10.500   1.4311   0.00000  -0.00117  -0.0601   0.0000   0.0000
  11.000   1.4897   0.00000  -0.00119  -0.0607   0.0000   0.0000
  11.500   1.5481   0.00000  -0.00120  -0.0612   0.0000   0.0000
  12.000   1.6065   0.00000  -0.00122  -0.0617   0.0000   0.0000
  12.500   1.6647   0.00000  -0.00124  -0.0623   0.0000   0.0000
  13.000   1.7229   0.00000  -0.00126  -0.0628   0.0000   0.0000
  13.500   1.7808   0.00000  -0.00128  -0.0633   0.0000   0.0000
  14.000   1.8387   0.00000  -0.00130  -0.0638   0.0000   0.0000
  14.500   1.8964   0.00000  -0.00133  -0.0643   0.0000   0.0000
  15.000   1.9540   0.00000  -0.00135  -0.0648   0.0000   0.0000
