  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5821                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.5091   0.00000  -0.00198  -0.2808   0.0000   0.0000
  -4.500   0.5739   0.00000  -0.00199  -0.2827   0.0000   0.0000
  -4.000   0.6386   0.00000  -0.00200  -0.2846   0.0000   0.0000
  -3.500   0.7034   0.00000  -0.00201  -0.2865   0.0000   0.0000
  -3.000   0.7680   0.00000  -0.00202  -0.2883   0.0000   0.0000
  -2.500   0.8326   0.00000  -0.00203  -0.2902   0.0000   0.0000
  -2.000   0.8972   0.00000  -0.00204  -0.2920   0.0000   0.0000
  -1.500   0.9617   0.00000  -0.00205  -0.2938   0.0000   0.0000
  -1.000   1.0261   0.00000  -0.00206  -0.2956   0.0000   0.0000
  -0.500   1.0904   0.00000  -0.00207  -0.2974   0.0000   0.0000
   0.000   1.1546   0.00000  -0.00208  -0.2991   0.0000   0.0000
   0.500   1.2188   0.00000  -0.00209  -0.3009   0.0000   0.0000
   1.000   1.2829   0.00000  -0.00210  -0.3026   0.0000   0.0000
   1.500   1.3468   0.00000  -0.00211  -0.3043   0.0000   0.0000
   2.000   1.4107   0.00000  -0.00212  -0.3060   0.0000   0.0000
   2.500   1.4745   0.00000  -0.00213  -0.3076   0.0000   0.0000
   3.000   1.5381   0.00000  -0.00214  -0.3093   0.0000   0.0000
   3.500   1.6016   0.00000  -0.00215  -0.3109   0.0000   0.0000
   4.000   1.6650   0.00000  -0.00217  -0.3125   0.0000   0.0000
   4.500   1.7283   0.00000  -0.00218  -0.3140   0.0000   0.0000
   5.000   1.7915   0.00000  -0.00219  -0.3156   0.0000   0.0000
   5.500   1.8545   0.00000  -0.00220  -0.3171   0.0000   0.0000
   6.000   1.9174   0.00000  -0.00221  -0.3186   0.0000   0.0000
   6.500   1.9801   0.00000  -0.00223  -0.3200   0.0000   0.0000
   7.000   2.0427   0.00000  -0.00224  -0.3215   0.0000   0.0000
   7.500   2.1051   0.00000  -0.00225  -0.3229   0.0000   0.0000
   8.000   2.1673   0.00000  -0.00227  -0.3243   0.0000   0.0000
   8.500   2.2294   0.00000  -0.00228  -0.3256   0.0000   0.0000
   9.000   2.2914   0.00000  -0.00229  -0.3270   0.0000   0.0000
   9.500   2.3531   0.00000  -0.00230  -0.3283   0.0000   0.0000
  10.000   2.4147   0.00000  -0.00232  -0.3295   0.0000   0.0000
  10.500   2.4761   0.00000  -0.00233  -0.3308   0.0000   0.0000
  11.000   2.5373   0.00000  -0.00234  -0.3320   0.0000   0.0000
  11.500   2.5983   0.00000  -0.00236  -0.3332   0.0000   0.0000
  12.000   2.6591   0.00000  -0.00237  -0.3343   0.0000   0.0000
  12.500   2.7197   0.00000  -0.00238  -0.3355   0.0000   0.0000
  13.000   2.7801   0.00000  -0.00239  -0.3366   0.0000   0.0000
  13.500   2.8403   0.00000  -0.00241  -0.3376   0.0000   0.0000
  14.000   2.9003   0.00000  -0.00242  -0.3387   0.0000   0.0000
  14.500   2.9600   0.00000  -0.00243  -0.3397   0.0000   0.0000
  15.000   3.0196   0.00000  -0.00244  -0.3406   0.0000   0.0000
