  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3609                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4070   0.04810   0.03950  -0.0546   1.0000   0.1839
  -4.500  -0.3509   0.03928   0.02964  -0.0605   1.0000   0.1909
  -4.000  -0.2904   0.03342   0.02274  -0.0638   1.0000   0.2169
  -3.500  -0.2362   0.02986   0.01892  -0.0639   1.0000   0.2651
  -3.000  -0.1817   0.02717   0.01630  -0.0633   1.0000   0.3552
  -2.500  -0.1338   0.02546   0.01510  -0.0601   1.0000   0.5072
  -2.000  -0.0998   0.02414   0.01432  -0.0528   1.0000   0.6817
  -1.500  -0.0869   0.02187   0.01269  -0.0405   1.0000   0.8956
  -1.000  -0.0026   0.02156   0.01126  -0.0521   1.0000   1.0000
  -0.500   0.0546   0.02217   0.01115  -0.0547   1.0000   1.0000
   0.000   0.1060   0.02292   0.01142  -0.0557   1.0000   1.0000
   0.500   0.1548   0.02381   0.01199  -0.0563   1.0000   1.0000
   1.000   0.2016   0.02486   0.01283  -0.0567   1.0000   1.0000
   1.500   0.2464   0.02610   0.01395  -0.0569   1.0000   1.0000
   2.000   0.2891   0.02756   0.01539  -0.0572   1.0000   1.0000
   2.500   0.3294   0.02931   0.01717  -0.0574   1.0000   1.0000
   3.000   0.3670   0.03139   0.01938  -0.0579   1.0000   1.0000
   3.500   0.4015   0.03387   0.02202  -0.0585   1.0000   1.0000
   4.000   0.4328   0.03682   0.02518  -0.0594   1.0000   1.0000
   4.500   0.5566   0.04115   0.03010  -0.0765   0.9415   1.0000
   5.000   0.6677   0.04333   0.03299  -0.0874   0.8726   1.0000
   5.500   0.7812   0.04213   0.03274  -0.0926   0.7896   1.0000
   6.000   0.9435   0.02882   0.02082  -0.0853   0.6417   1.0000
   6.500   0.9713   0.03064   0.01987  -0.0703   0.3101   1.0000
   7.000   1.0301   0.03654   0.02495  -0.0691   0.2023   1.0000
   7.500   1.0928   0.04269   0.03112  -0.0690   0.1639   1.0000
   8.000   1.1359   0.04954   0.03875  -0.0664   0.1483   1.0000
   8.500   1.1574   0.05687   0.04719  -0.0618   0.1397   1.0000
   9.000   1.1629   0.06588   0.05719  -0.0568   0.1396   1.0000
   9.500   1.1390   0.07609   0.06830  -0.0516   0.1439   1.0000
  10.000   1.1129   0.08658   0.07921  -0.0483   0.1478   1.0000
  10.500   1.0157   0.10075   0.09363  -0.0505   0.1589   1.0000
  11.000   0.9718   0.12027   0.11311  -0.0618   0.1772   1.0000
  11.500   0.6632   0.14259   0.13538  -0.0724   0.3795   1.0000
  12.000   0.6583   0.14795   0.14078  -0.0721   0.3640   1.0000
  12.500   0.6624   0.15356   0.14643  -0.0717   0.3419   1.0000
  13.000   0.6671   0.15967   0.15260  -0.0719   0.3260   1.0000
  13.500   0.6750   0.16635   0.15930  -0.0723   0.3084   1.0000
  14.000   0.6674   0.16955   0.16251  -0.0728   0.2906   1.0000
  14.500   0.6708   0.17485   0.16783  -0.0737   0.2754   1.0000
  15.000   0.6749   0.18018   0.17318  -0.0746   0.2602   1.0000
