  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3812                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4382   0.03803   0.02779  -0.0625   1.0000   0.2826
  -4.500  -0.3827   0.03498   0.02459  -0.0633   1.0000   0.3338
  -4.000  -0.3311   0.03305   0.02271  -0.0621   1.0000   0.4007
  -3.500  -0.2885   0.03208   0.02196  -0.0578   1.0000   0.4732
  -3.000  -0.2504   0.03159   0.02159  -0.0522   1.0000   0.5503
  -2.500  -0.2195   0.03144   0.02156  -0.0447   1.0000   0.6222
  -2.000  -0.1965   0.03139   0.02158  -0.0353   1.0000   0.6883
  -1.500  -0.1726   0.03101   0.02117  -0.0271   1.0000   0.7596
  -1.000  -0.1515   0.02980   0.01992  -0.0191   1.0000   0.8381
  -0.500  -0.1295   0.02739   0.01750  -0.0123   1.0000   0.9350
   0.000  -0.0584   0.02618   0.01613  -0.0213   1.0000   1.0000
   0.500   0.0155   0.02680   0.01644  -0.0314   1.0000   1.0000
   1.000   0.0847   0.02806   0.01747  -0.0392   1.0000   1.0000
   1.500   0.1451   0.02971   0.01899  -0.0448   1.0000   1.0000
   2.000   0.1978   0.03175   0.02098  -0.0492   1.0000   1.0000
   2.500   0.2440   0.03421   0.02345  -0.0528   1.0000   1.0000
   3.000   0.2846   0.03713   0.02644  -0.0560   1.0000   1.0000
   3.500   0.3738   0.04132   0.03079  -0.0680   0.9720   1.0000
   4.000   0.4790   0.04386   0.03359  -0.0803   0.9126   1.0000
   4.500   0.5810   0.04478   0.03484  -0.0896   0.8552   1.0000
   5.000   0.6869   0.04383   0.03433  -0.0962   0.7956   1.0000
   5.500   0.8189   0.03901   0.03015  -0.1005   0.7327   1.0000
   6.000   1.0015   0.03095   0.02240  -0.1068   0.6200   1.0000
   6.500   1.0607   0.03179   0.02267  -0.1021   0.4872   1.0000
   7.000   1.0999   0.03449   0.02461  -0.0965   0.3714   1.0000
   7.500   1.1424   0.03832   0.02800  -0.0930   0.2900   1.0000
   8.000   1.1891   0.04288   0.03241  -0.0909   0.2392   1.0000
   8.500   1.2278   0.04827   0.03815  -0.0880   0.2085   1.0000
   9.000   1.2617   0.05453   0.04473  -0.0850   0.1885   1.0000
   9.500   1.2621   0.06162   0.05277  -0.0780   0.1782   1.0000
  10.000   1.2604   0.06980   0.06153  -0.0721   0.1719   1.0000
  10.500   1.2166   0.07912   0.07155  -0.0640   0.1718   1.0000
  11.000   1.1634   0.08940   0.08219  -0.0580   0.1732   1.0000
  12.500   0.8738   0.17266   0.16546  -0.1131   0.3673   1.0000
  13.000   0.8712   0.17856   0.17133  -0.1150   0.3489   1.0000
  13.500   0.8807   0.18574   0.17851  -0.1171   0.3316   1.0000
  14.000   0.8897   0.19219   0.18497  -0.1194   0.3120   1.0000
  14.500   0.9037   0.19947   0.19226  -0.1219   0.2957   1.0000
  15.000   0.9183   0.20657   0.19937  -0.1245   0.2794   1.0000
