  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1420                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5062   0.00000  -0.00194  -0.0146   0.0000   0.0000
  -4.500  -0.4421   0.00000  -0.00194  -0.0160   0.0000   0.0000
  -4.000  -0.3780   0.00000  -0.00194  -0.0174   0.0000   0.0000
  -3.500  -0.3139   0.00000  -0.00193  -0.0188   0.0000   0.0000
  -3.000  -0.2497   0.00000  -0.00193  -0.0202   0.0000   0.0000
  -2.500  -0.1855   0.00000  -0.00193  -0.0216   0.0000   0.0000
  -2.000  -0.1213   0.00000  -0.00193  -0.0230   0.0000   0.0000
  -1.500  -0.0571   0.00000  -0.00193  -0.0244   0.0000   0.0000
  -1.000   0.0071   0.00000  -0.00193  -0.0258   0.0000   0.0000
  -0.500   0.0713   0.00000  -0.00193  -0.0272   0.0000   0.0000
   0.000   0.1355   0.00000  -0.00193  -0.0286   0.0000   0.0000
   0.500   0.1997   0.00000  -0.00193  -0.0300   0.0000   0.0000
   1.000   0.2638   0.00000  -0.00193  -0.0314   0.0000   0.0000
   1.500   0.3280   0.00000  -0.00193  -0.0329   0.0000   0.0000
   2.000   0.3921   0.00000  -0.00193  -0.0343   0.0000   0.0000
   2.500   0.4562   0.00000  -0.00194  -0.0357   0.0000   0.0000
   3.000   0.5203   0.00000  -0.00194  -0.0371   0.0000   0.0000
   3.500   0.5843   0.00000  -0.00194  -0.0386   0.0000   0.0000
   4.000   0.6483   0.00000  -0.00195  -0.0400   0.0000   0.0000
   4.500   0.7123   0.00000  -0.00195  -0.0414   0.0000   0.0000
   5.000   0.7761   0.00000  -0.00195  -0.0428   0.0000   0.0000
   5.500   0.8400   0.00000  -0.00196  -0.0443   0.0000   0.0000
   6.000   0.9037   0.00000  -0.00196  -0.0457   0.0000   0.0000
   6.500   0.9674   0.00000  -0.00197  -0.0471   0.0000   0.0000
   7.000   1.0310   0.00000  -0.00197  -0.0485   0.0000   0.0000
   7.500   1.0946   0.00000  -0.00198  -0.0499   0.0000   0.0000
   8.000   1.1580   0.00000  -0.00198  -0.0513   0.0000   0.0000
   8.500   1.2214   0.00000  -0.00199  -0.0527   0.0000   0.0000
   9.000   1.2846   0.00000  -0.00200  -0.0541   0.0000   0.0000
   9.500   1.3478   0.00000  -0.00200  -0.0555   0.0000   0.0000
  10.000   1.4109   0.00000  -0.00201  -0.0569   0.0000   0.0000
  10.500   1.4739   0.00000  -0.00202  -0.0583   0.0000   0.0000
  11.000   1.5367   0.00000  -0.00203  -0.0597   0.0000   0.0000
  11.500   1.5995   0.00000  -0.00203  -0.0610   0.0000   0.0000
  12.000   1.6621   0.00000  -0.00204  -0.0624   0.0000   0.0000
  12.500   1.7246   0.00000  -0.00205  -0.0637   0.0000   0.0000
  13.000   1.7869   0.00000  -0.00206  -0.0651   0.0000   0.0000
  13.500   1.8491   0.00000  -0.00207  -0.0664   0.0000   0.0000
  14.000   1.9112   0.00000  -0.00208  -0.0677   0.0000   0.0000
  14.500   1.9732   0.00000  -0.00209  -0.0691   0.0000   0.0000
  15.000   2.0349   0.00000  -0.00210  -0.0704   0.0000   0.0000
