  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1317                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6019   0.04904   0.03902   0.0212   1.0000   0.5239
  -4.500  -0.5920   0.04628   0.03623   0.0277   1.0000   0.5690
  -4.000  -0.5555   0.04576   0.03575   0.0340   1.0000   0.6242
  -3.500  -0.5183   0.04532   0.03528   0.0397   1.0000   0.6874
  -3.000  -0.4466   0.04611   0.03591   0.0413   1.0000   0.7637
  -2.500  -0.2669   0.04747   0.03675   0.0238   1.0000   0.8657
  -2.000  -0.0748   0.04581   0.03460  -0.0046   1.0000   0.9667
  -1.500  -0.0067   0.04410   0.03272  -0.0168   1.0000   1.0000
  -1.000  -0.0391   0.04378   0.03240  -0.0113   1.0000   1.0000
  -0.500  -0.0725   0.04339   0.03197  -0.0055   1.0000   1.0000
   0.000  -0.1045   0.04294   0.03144   0.0005   1.0000   1.0000
   0.500  -0.1306   0.04263   0.03101   0.0064   1.0000   1.0000
   1.000  -0.0759   0.04458   0.03276  -0.0011   0.9737   1.0000
   1.500  -0.0029   0.04731   0.03528  -0.0104   0.9356   1.0000
   2.000   0.0437   0.04965   0.03744  -0.0139   0.9023   1.0000
   2.500   0.0807   0.05213   0.03976  -0.0153   0.8727   1.0000
   3.000   0.1285   0.05510   0.04261  -0.0180   0.8436   1.0000
   3.500   0.1600   0.05812   0.04552  -0.0182   0.8187   1.0000
   4.000   0.1857   0.06137   0.04869  -0.0178   0.7968   1.0000
   4.500   0.2124   0.06501   0.05228  -0.0177   0.7768   1.0000
   5.000   0.2402   0.06907   0.05632  -0.0181   0.7585   1.0000
   5.500   0.2453   0.07331   0.06055  -0.0168   0.7536   1.0000
   6.000   0.2638   0.07901   0.06627  -0.0183   0.7613   1.0000
