  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4312                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.045 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3827   0.08051   0.07481   0.0147   1.0000   0.4737
  -4.500   0.0269   0.05348   0.04666  -0.0223   1.0000   0.9707
  -4.000  -0.0722   0.05694   0.05062   0.0005   1.0000   0.9077
  -3.500  -0.2079   0.06078   0.05504   0.0241   1.0000   0.8096
  -3.000  -0.3307   0.06225   0.05701   0.0429   1.0000   0.7535
  -2.500  -0.2229   0.04240   0.03350  -0.0414   1.0000   0.1969
  -2.000  -0.1384   0.03942   0.02953  -0.0494   0.9872   0.2084
  -1.500  -0.0180   0.03695   0.02627  -0.0623   0.9556   0.2429
  -1.000   0.0838   0.03506   0.02424  -0.0709   0.9215   0.3076
  -0.500   0.1726   0.03139   0.02320  -0.0744   0.8900   1.0000
   0.000   0.2571   0.03253   0.02311  -0.0796   0.8530   1.0000
   0.500   0.3338   0.03350   0.02350  -0.0835   0.8190   1.0000
   1.000   0.4007   0.03460   0.02419  -0.0858   0.7882   1.0000
   1.500   0.4733   0.03540   0.02467  -0.0884   0.7629   1.0000
   2.000   0.5186   0.03723   0.02629  -0.0877   0.7368   1.0000
   2.500   0.5796   0.03844   0.02732  -0.0885   0.7167   1.0000
   3.000   0.5990   0.04207   0.03085  -0.0861   0.6942   1.0000
   3.500   0.6212   0.04579   0.03451  -0.0842   0.6756   1.0000
   4.000   0.6415   0.04994   0.03861  -0.0827   0.6594   1.0000
   4.500   0.6610   0.05439   0.04303  -0.0814   0.6451   1.0000
   5.000   0.6909   0.05847   0.04712  -0.0810   0.6325   1.0000
   5.500   0.6873   0.06472   0.05340  -0.0794   0.6220   1.0000
   6.000   0.6947   0.07059   0.05931  -0.0787   0.6138   1.0000
   6.500   0.6902   0.07743   0.06623  -0.0782   0.6117   1.0000
   7.000   0.6987   0.08441   0.07331  -0.0792   0.6161   1.0000
   8.500   0.6480   0.10716   0.09639  -0.0811   0.6943   1.0000
   9.500   0.6949   0.11793   0.10742  -0.0812   0.6434   1.0000
  10.500   0.7396   0.12941   0.11923  -0.0815   0.5909   1.0000
  11.000   0.7628   0.13591   0.12591  -0.0819   0.5659   1.0000
  11.500   0.8004   0.14349   0.13374  -0.0830   0.5366   1.0000
  12.000   0.7987   0.14773   0.13811  -0.0820   0.5078   1.0000
  12.500   0.8110   0.15391   0.14445  -0.0823   0.4804   1.0000
  13.000   0.8330   0.16110   0.15186  -0.0830   0.4521   1.0000
  13.500   0.8578   0.16871   0.15967  -0.0835   0.4215   1.0000
  14.000   0.8817   0.17641   0.16757  -0.0840   0.3899   1.0000
  14.500   0.8716   0.18081   0.17203  -0.0859   0.3685   1.0000
  15.000   0.9036   0.19032   0.18177  -0.0866   0.3416   1.0000
