  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8722                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.8477   0.00000  -0.00210  -0.3575   0.0000   0.0000
  -4.500   0.9130   0.00000  -0.00211  -0.3598   0.0000   0.0000
  -4.000   0.9782   0.00000  -0.00212  -0.3621   0.0000   0.0000
  -3.500   1.0434   0.00000  -0.00213  -0.3643   0.0000   0.0000
  -3.000   1.1085   0.00000  -0.00214  -0.3666   0.0000   0.0000
  -2.500   1.1735   0.00000  -0.00215  -0.3688   0.0000   0.0000
  -2.000   1.2384   0.00000  -0.00216  -0.3711   0.0000   0.0000
  -1.500   1.3033   0.00000  -0.00216  -0.3733   0.0000   0.0000
  -1.000   1.3680   0.00000  -0.00217  -0.3755   0.0000   0.0000
  -0.500   1.4326   0.00000  -0.00218  -0.3777   0.0000   0.0000
   0.000   1.4971   0.00000  -0.00219  -0.3799   0.0000   0.0000
   0.500   1.5615   0.00000  -0.00220  -0.3821   0.0000   0.0000
   1.000   1.6258   0.00000  -0.00221  -0.3842   0.0000   0.0000
   1.500   1.6900   0.00000  -0.00222  -0.3864   0.0000   0.0000
   2.000   1.7540   0.00000  -0.00223  -0.3885   0.0000   0.0000
   2.500   1.8179   0.00000  -0.00224  -0.3906   0.0000   0.0000
   3.000   1.8817   0.00000  -0.00226  -0.3927   0.0000   0.0000
   3.500   1.9453   0.00000  -0.00227  -0.3948   0.0000   0.0000
   4.000   2.0088   0.00000  -0.00228  -0.3969   0.0000   0.0000
   4.500   2.0721   0.00000  -0.00229  -0.3989   0.0000   0.0000
   5.000   2.1352   0.00000  -0.00230  -0.4010   0.0000   0.0000
   5.500   2.1982   0.00000  -0.00231  -0.4030   0.0000   0.0000
   6.000   2.2611   0.00000  -0.00232  -0.4050   0.0000   0.0000
   6.500   2.3237   0.00000  -0.00233  -0.4069   0.0000   0.0000
   7.000   2.3862   0.00000  -0.00234  -0.4089   0.0000   0.0000
   7.500   2.4485   0.00000  -0.00236  -0.4108   0.0000   0.0000
   8.000   2.5106   0.00000  -0.00237  -0.4127   0.0000   0.0000
   8.500   2.5725   0.00000  -0.00238  -0.4146   0.0000   0.0000
   9.000   2.6343   0.00000  -0.00239  -0.4164   0.0000   0.0000
   9.500   2.6958   0.00000  -0.00240  -0.4183   0.0000   0.0000
  10.000   2.7571   0.00000  -0.00241  -0.4201   0.0000   0.0000
  10.500   2.8182   0.00000  -0.00242  -0.4218   0.0000   0.0000
  11.000   2.8791   0.00000  -0.00243  -0.4236   0.0000   0.0000
  11.500   2.9398   0.00000  -0.00244  -0.4253   0.0000   0.0000
  12.000   3.0003   0.00000  -0.00246  -0.4270   0.0000   0.0000
  12.500   3.0605   0.00000  -0.00247  -0.4287   0.0000   0.0000
  13.000   3.1205   0.00000  -0.00248  -0.4303   0.0000   0.0000
  13.500   3.1802   0.00000  -0.00249  -0.4320   0.0000   0.0000
  14.000   3.2398   0.00000  -0.00250  -0.4335   0.0000   0.0000
  14.500   3.2990   0.00000  -0.00251  -0.4351   0.0000   0.0000
  15.000   3.3580   0.00000  -0.00252  -0.4366   0.0000   0.0000
