  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5215                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.010 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2313   0.10129   0.08937   0.0155   1.0000   0.6670
  -4.500  -0.2738   0.09870   0.08722   0.0210   1.0000   0.6405
  -4.000  -0.3174   0.09557   0.08451   0.0258   1.0000   0.6178
  -3.500  -0.3536   0.09157   0.08085   0.0284   1.0000   0.5984
  -3.000  -0.3777   0.08681   0.07629   0.0283   1.0000   0.5822
  -2.500  -0.3833   0.08149   0.07098   0.0245   1.0000   0.5694
  -2.000  -0.3627   0.07636   0.06567   0.0184   1.0000   0.5647
  -1.500  -0.3250   0.07192   0.06088   0.0099   1.0000   0.5683
  -1.000  -0.2803   0.06876   0.05740   0.0032   1.0000   0.5831
  -0.500  -0.2335   0.06670   0.05513  -0.0027   1.0000   0.6121
   0.000  -0.1898   0.06549   0.05400  -0.0066   1.0000   0.6640
   0.500  -0.1512   0.06435   0.05381  -0.0076   1.0000   0.7785
   1.000  -0.0720   0.06513   0.05318  -0.0272   1.0000   1.0000
   1.500  -0.0233   0.06902   0.05474  -0.0328   1.0000   1.0000
   2.000   0.0084   0.07274   0.05694  -0.0340   1.0000   1.0000
   2.500   0.0364   0.07651   0.05950  -0.0345   1.0000   1.0000
   3.000   0.0631   0.08036   0.06231  -0.0350   1.0000   1.0000
   3.500   0.0893   0.08429   0.06531  -0.0357   1.0000   1.0000
   4.000   0.1154   0.08832   0.06851  -0.0365   1.0000   1.0000
   4.500   0.1414   0.09243   0.07189  -0.0375   1.0000   1.0000
   5.000   0.1674   0.09664   0.07544  -0.0385   1.0000   1.0000
   5.500   0.1933   0.10092   0.07915  -0.0397   1.0000   1.0000
   6.000   0.2192   0.10528   0.08300  -0.0409   1.0000   1.0000
   6.500   0.2449   0.10971   0.08698  -0.0421   1.0000   1.0000
   7.000   0.2706   0.11421   0.09109  -0.0434   1.0000   1.0000
   7.500   0.2962   0.11878   0.09530  -0.0448   1.0000   1.0000
   8.000   0.3216   0.12340   0.09963  -0.0463   1.0000   1.0000
   8.500   0.3469   0.12809   0.10406  -0.0479   1.0000   1.0000
   9.000   0.3720   0.13283   0.10859  -0.0495   1.0000   1.0000
   9.500   0.3969   0.13763   0.11322  -0.0512   1.0000   1.0000
  10.000   0.4217   0.14249   0.11794  -0.0530   1.0000   1.0000
  10.500   0.4463   0.14740   0.12276  -0.0549   1.0000   1.0000
  11.000   0.4706   0.15237   0.12767  -0.0569   1.0000   1.0000
  11.500   0.4948   0.15740   0.13266  -0.0590   1.0000   1.0000
  12.000   0.5188   0.16248   0.13775  -0.0611   1.0000   1.0000
  12.500   0.5425   0.16763   0.14293  -0.0634   1.0000   1.0000
  13.000   0.5660   0.17285   0.14822  -0.0658   1.0000   1.0000
  13.500   0.5893   0.17814   0.15359  -0.0683   1.0000   1.0000
  14.000   0.6123   0.18350   0.15906  -0.0709   1.0000   1.0000
  14.500   0.6350   0.18894   0.16466  -0.0736   1.0000   1.0000
  15.000   0.6575   0.19446   0.17034  -0.0764   1.0000   1.0000
