  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9815                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   1.2900   0.00000  -0.00134  -0.4924   0.0000   0.0000
  -4.500   1.3518   0.00000  -0.00135  -0.4943   0.0000   0.0000
  -4.000   1.4135   0.00000  -0.00136  -0.4963   0.0000   0.0000
  -3.500   1.4751   0.00000  -0.00137  -0.4982   0.0000   0.0000
  -3.000   1.5366   0.00000  -0.00137  -0.5001   0.0000   0.0000
  -2.500   1.5980   0.00000  -0.00138  -0.5019   0.0000   0.0000
  -2.000   1.6592   0.00000  -0.00139  -0.5038   0.0000   0.0000
  -1.500   1.7203   0.00000  -0.00140  -0.5056   0.0000   0.0000
  -1.000   1.7813   0.00000  -0.00141  -0.5073   0.0000   0.0000
  -0.500   1.8422   0.00000  -0.00142  -0.5090   0.0000   0.0000
   0.000   1.9029   0.00000  -0.00143  -0.5107   0.0000   0.0000
   0.500   1.9635   0.00000  -0.00144  -0.5124   0.0000   0.0000
   1.000   2.0239   0.00000  -0.00145  -0.5140   0.0000   0.0000
   1.500   2.0842   0.00000  -0.00146  -0.5156   0.0000   0.0000
   2.000   2.1443   0.00000  -0.00147  -0.5171   0.0000   0.0000
   2.500   2.2042   0.00000  -0.00148  -0.5186   0.0000   0.0000
   3.000   2.2640   0.00000  -0.00149  -0.5201   0.0000   0.0000
   3.500   2.3236   0.00000  -0.00150  -0.5216   0.0000   0.0000
   4.000   2.3830   0.00000  -0.00152  -0.5230   0.0000   0.0000
   4.500   2.4423   0.00000  -0.00153  -0.5243   0.0000   0.0000
   5.000   2.5013   0.00000  -0.00154  -0.5256   0.0000   0.0000
   5.500   2.5602   0.00000  -0.00155  -0.5269   0.0000   0.0000
   6.000   2.6189   0.00000  -0.00156  -0.5282   0.0000   0.0000
   6.500   2.6774   0.00000  -0.00157  -0.5294   0.0000   0.0000
   7.000   2.7356   0.00000  -0.00159  -0.5305   0.0000   0.0000
   7.500   2.7937   0.00000  -0.00160  -0.5316   0.0000   0.0000
   8.000   2.8516   0.00000  -0.00161  -0.5327   0.0000   0.0000
   8.500   2.9092   0.00000  -0.00162  -0.5337   0.0000   0.0000
   9.000   2.9666   0.00000  -0.00164  -0.5347   0.0000   0.0000
   9.500   3.0238   0.00000  -0.00165  -0.5357   0.0000   0.0000
  10.000   3.0808   0.00000  -0.00166  -0.5366   0.0000   0.0000
  10.500   3.1375   0.00000  -0.00168  -0.5375   0.0000   0.0000
  11.000   3.1940   0.00000  -0.00169  -0.5383   0.0000   0.0000
  11.500   3.2502   0.00000  -0.00170  -0.5391   0.0000   0.0000
  12.000   3.3062   0.00000  -0.00172  -0.5398   0.0000   0.0000
  12.500   3.3620   0.00000  -0.00173  -0.5405   0.0000   0.0000
  13.000   3.4174   0.00000  -0.00174  -0.5411   0.0000   0.0000
  13.500   3.4727   0.00000  -0.00176  -0.5417   0.0000   0.0000
  14.000   3.5276   0.00000  -0.00177  -0.5423   0.0000   0.0000
  14.500   3.5823   0.00000  -0.00178  -0.5428   0.0000   0.0000
  15.000   3.6368   0.00000  -0.00180  -0.5433   0.0000   0.0000
