  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8413                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.4093   0.00000  -0.00125  -0.2107   0.0000   0.0000
  -4.500   0.4706   0.00000  -0.00124  -0.2117   0.0000   0.0000
  -4.000   0.5319   0.00000  -0.00124  -0.2127   0.0000   0.0000
  -3.500   0.5932   0.00000  -0.00124  -0.2138   0.0000   0.0000
  -3.000   0.6544   0.00000  -0.00124  -0.2148   0.0000   0.0000
  -2.500   0.7156   0.00000  -0.00124  -0.2159   0.0000   0.0000
  -2.000   0.7767   0.00000  -0.00124  -0.2170   0.0000   0.0000
  -1.500   0.8378   0.00000  -0.00124  -0.2181   0.0000   0.0000
  -1.000   0.8988   0.00000  -0.00124  -0.2193   0.0000   0.0000
  -0.500   0.9597   0.00000  -0.00124  -0.2204   0.0000   0.0000
   0.000   1.0206   0.00000  -0.00124  -0.2216   0.0000   0.0000
   0.500   1.0813   0.00000  -0.00125  -0.2227   0.0000   0.0000
   1.000   1.1420   0.00000  -0.00125  -0.2239   0.0000   0.0000
   1.500   1.2026   0.00000  -0.00126  -0.2252   0.0000   0.0000
   2.000   1.2632   0.00000  -0.00126  -0.2264   0.0000   0.0000
   2.500   1.3236   0.00000  -0.00127  -0.2276   0.0000   0.0000
   3.000   1.3839   0.00000  -0.00127  -0.2289   0.0000   0.0000
   3.500   1.4441   0.00000  -0.00128  -0.2301   0.0000   0.0000
   4.000   1.5042   0.00000  -0.00129  -0.2314   0.0000   0.0000
   4.500   1.5642   0.00000  -0.00130  -0.2327   0.0000   0.0000
   5.000   1.6241   0.00000  -0.00130  -0.2340   0.0000   0.0000
   5.500   1.6838   0.00000  -0.00131  -0.2354   0.0000   0.0000
   6.000   1.7435   0.00000  -0.00132  -0.2367   0.0000   0.0000
   6.500   1.8029   0.00000  -0.00133  -0.2380   0.0000   0.0000
   7.000   1.8623   0.00000  -0.00134  -0.2394   0.0000   0.0000
   7.500   1.9215   0.00000  -0.00136  -0.2408   0.0000   0.0000
   8.000   1.9806   0.00000  -0.00137  -0.2421   0.0000   0.0000
   8.500   2.0395   0.00000  -0.00138  -0.2435   0.0000   0.0000
   9.000   2.0982   0.00000  -0.00139  -0.2449   0.0000   0.0000
   9.500   2.1568   0.00000  -0.00141  -0.2463   0.0000   0.0000
  10.000   2.2153   0.00000  -0.00142  -0.2477   0.0000   0.0000
  10.500   2.2735   0.00000  -0.00144  -0.2491   0.0000   0.0000
  11.000   2.3316   0.00000  -0.00145  -0.2506   0.0000   0.0000
  11.500   2.3895   0.00000  -0.00147  -0.2520   0.0000   0.0000
  12.000   2.4473   0.00000  -0.00149  -0.2535   0.0000   0.0000
  12.500   2.5048   0.00000  -0.00151  -0.2549   0.0000   0.0000
  13.000   2.5622   0.00000  -0.00152  -0.2564   0.0000   0.0000
  13.500   2.6193   0.00000  -0.00154  -0.2578   0.0000   0.0000
  14.000   2.6763   0.00000  -0.00156  -0.2593   0.0000   0.0000
  14.500   2.7330   0.00000  -0.00158  -0.2608   0.0000   0.0000
  15.000   2.7896   0.00000  -0.00160  -0.2622   0.0000   0.0000
