  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9717                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.010 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0911   0.13962   0.12256  -0.0322   1.0000   1.0000
  -4.500  -0.0858   0.13550   0.11853  -0.0315   1.0000   1.0000
  -4.000  -0.0811   0.13152   0.11464  -0.0306   1.0000   1.0000
  -3.500  -0.0772   0.12768   0.11089  -0.0297   1.0000   1.0000
  -3.000  -0.0741   0.12397   0.10727  -0.0286   1.0000   1.0000
  -2.500  -0.0720   0.12040   0.10380  -0.0275   1.0000   1.0000
  -2.000  -0.0708   0.11695   0.10046  -0.0263   1.0000   1.0000
  -1.500  -0.0706   0.11363   0.09724  -0.0250   1.0000   1.0000
  -1.000  -0.0716   0.11040   0.09410  -0.0237   1.0000   1.0000
  -0.500  -0.0926   0.10741   0.09132  -0.0177   1.0000   0.9904
   0.000  -0.1117   0.10437   0.08845  -0.0126   1.0000   0.9824
   0.500  -0.0930   0.10098   0.08505  -0.0165   1.0000   0.9944
   1.000  -0.0884   0.09767   0.08180  -0.0173   1.0000   1.0000
   1.500  -0.0961   0.09425   0.07849  -0.0155   1.0000   1.0000
   2.000  -0.1049   0.09055   0.07489  -0.0137   1.0000   1.0000
   2.500  -0.1142   0.08652   0.07098  -0.0120   1.0000   1.0000
   3.000  -0.1187   0.08242   0.06695  -0.0117   1.0000   1.0000
   3.500  -0.0789   0.08108   0.06536  -0.0220   1.0000   1.0000
   4.000   0.0290   0.08554   0.06908  -0.0473   1.0000   1.0000
   4.500   0.1476   0.09280   0.07554  -0.0732   1.0000   1.0000
   5.000   0.2460   0.10017   0.08230  -0.0930   1.0000   1.0000
   5.500   0.3252   0.10717   0.08883  -0.1076   1.0000   1.0000
   6.000   0.3906   0.11384   0.09515  -0.1186   1.0000   1.0000
   6.500   0.4461   0.12026   0.10131  -0.1272   1.0000   1.0000
   7.000   0.4945   0.12653   0.10740  -0.1341   1.0000   1.0000
   7.500   0.5377   0.13273   0.11347  -0.1399   1.0000   1.0000
   8.000   0.5769   0.13888   0.11955  -0.1450   1.0000   1.0000
   8.500   0.6131   0.14504   0.12569  -0.1495   1.0000   1.0000
   9.000   0.6468   0.15122   0.13190  -0.1536   1.0000   1.0000
   9.500   0.6784   0.15745   0.13818  -0.1575   1.0000   1.0000
  10.000   0.7084   0.16374   0.14456  -0.1613   1.0000   1.0000
  10.500   0.7371   0.17009   0.15104  -0.1650   1.0000   1.0000
  11.000   0.7645   0.17654   0.15765  -0.1687   1.0000   1.0000
  11.500   0.7909   0.18307   0.16436  -0.1724   1.0000   1.0000
  12.000   0.8164   0.18972   0.17122  -0.1761   1.0000   1.0000
  12.500   0.8410   0.19648   0.17820  -0.1799   1.0000   1.0000
  13.000   0.8649   0.20337   0.18532  -0.1838   1.0000   1.0000
  13.500   0.8881   0.21039   0.19262  -0.1879   1.0000   1.0000
