  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5218                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.045 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1151   0.09994   0.09496   0.0004   0.9562   0.7168
  -4.500   0.0005   0.08920   0.08411  -0.0162   0.9260   0.7872
  -3.500  -0.2811   0.07295   0.06752  -0.0366   0.8671   0.3738
  -3.000  -0.1754   0.05928   0.05151  -0.0590   0.8353   0.2294
  -2.500  -0.0795   0.05461   0.04548  -0.0648   0.8004   0.2069
  -2.000   0.0192   0.05079   0.04073  -0.0689   0.7669   0.2051
  -1.500   0.0943   0.04793   0.03759  -0.0697   0.7307   0.2132
  -1.000   0.2260   0.04299   0.03229  -0.0756   0.7056   0.2358
  -0.500   0.2860   0.04106   0.03051  -0.0736   0.6696   0.2650
   0.000   0.3386   0.03756   0.02922  -0.0695   0.6403   0.6301
   0.500   0.5609   0.03492   0.02575  -0.0882   0.6027   1.0000
   1.000   0.5711   0.03684   0.02728  -0.0816   0.5753   1.0000
   1.500   0.5896   0.03887   0.02890  -0.0764   0.5537   1.0000
   2.000   0.5904   0.04219   0.03196  -0.0697   0.5350   1.0000
   2.500   0.5696   0.04752   0.03716  -0.0621   0.5193   1.0000
   3.000   0.5757   0.05216   0.04158  -0.0581   0.5084   1.0000
   3.500   0.4304   0.07152   0.06130  -0.0523   0.5044   1.0000
   4.000   0.4214   0.07981   0.06946  -0.0523   0.5057   1.0000
