  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7521                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.015 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0579   0.14216   0.12970  -0.0253   1.0000   1.0000
  -4.500  -0.0598   0.13950   0.12710  -0.0241   1.0000   1.0000
  -4.000  -0.0620   0.13686   0.12452  -0.0230   1.0000   1.0000
  -3.500  -0.0913   0.13468   0.12253  -0.0153   1.0000   0.9855
  -3.000  -0.1872   0.13364   0.12190   0.0060   1.0000   0.9162
  -2.500  -0.2812   0.13181   0.12040   0.0224   1.0000   0.8356
  -2.000  -0.3584   0.12809   0.11692   0.0326   1.0000   0.7653
  -1.500  -0.4298   0.12301   0.11204   0.0408   1.0000   0.7116
  -1.000  -0.4738   0.11684   0.10593   0.0423   1.0000   0.6746
  -0.500  -0.4823   0.11041   0.09943   0.0377   1.0000   0.6553
   0.000  -0.4620   0.10481   0.09362   0.0314   1.0000   0.6548
   0.500  -0.4306   0.10021   0.08885   0.0262   1.0000   0.6666
   1.000  -0.3896   0.09663   0.08501   0.0190   1.0000   0.6874
   1.500  -0.3434   0.09413   0.08224   0.0121   1.0000   0.7194
   2.000  -0.2984   0.09237   0.08028   0.0072   1.0000   0.7619
   2.500  -0.2531   0.09127   0.07905   0.0031   1.0000   0.8203
   3.000  -0.2011   0.09043   0.07835  -0.0017   1.0000   0.9164
   3.500  -0.1394   0.08829   0.07611  -0.0166   1.0000   1.0000
   4.000  -0.0292   0.09383   0.08048  -0.0450   1.0000   1.0000
   4.500   0.0536   0.09996   0.08530  -0.0623   1.0000   1.0000
   5.000   0.1040   0.10480   0.08917  -0.0691   1.0000   1.0000
   5.500   0.1437   0.10927   0.09292  -0.0728   1.0000   1.0000
   6.000   0.1793   0.11367   0.09677  -0.0753   1.0000   1.0000
   6.500   0.2127   0.11809   0.10075  -0.0775   1.0000   1.0000
   7.000   0.2445   0.12256   0.10485  -0.0794   1.0000   1.0000
   7.500   0.2753   0.12709   0.10910  -0.0812   1.0000   1.0000
   8.000   0.3053   0.13170   0.11346  -0.0830   1.0000   1.0000
   8.500   0.3345   0.13639   0.11795  -0.0848   1.0000   1.0000
   9.000   0.3631   0.14116   0.12256  -0.0866   1.0000   1.0000
   9.500   0.3963   0.14671   0.12799  -0.0896   0.9958   1.0000
  10.000   0.4453   0.15663   0.13779  -0.0959   0.9803   1.0000
  10.500   0.4815   0.16282   0.14392  -0.0997   0.9639   1.0000
  11.000   0.5125   0.16738   0.14845  -0.1027   0.9466   1.0000
  11.500   0.5437   0.17245   0.15353  -0.1057   0.9288   1.0000
  12.000   0.5745   0.17782   0.15891  -0.1087   0.9117   1.0000
  12.500   0.6044   0.18322   0.16435  -0.1116   0.8944   1.0000
  13.000   0.6338   0.18883   0.17001  -0.1146   0.8775   1.0000
  13.500   0.6632   0.19482   0.17608  -0.1176   0.8606   1.0000
  14.000   0.6924   0.20105   0.18239  -0.1207   0.8432   1.0000
  14.500   0.7223   0.20807   0.18952  -0.1240   0.8257   1.0000
  15.000   0.7521   0.21542   0.19698  -0.1273   0.8076   1.0000
