  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1721                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.035 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3918   0.08088   0.07079   0.0193   1.0000   0.5641
  -4.500  -0.4889   0.07470   0.06477   0.0312   1.0000   0.5708
  -4.000  -0.5130   0.07094   0.06109   0.0381   1.0000   0.5890
  -3.500  -0.5460   0.06650   0.05669   0.0452   1.0000   0.6096
  -3.000  -0.5653   0.06269   0.05288   0.0513   1.0000   0.6342
  -2.500  -0.5796   0.05906   0.04923   0.0568   1.0000   0.6622
  -2.000  -0.5728   0.05701   0.04716   0.0610   1.0000   0.6921
  -1.500  -0.5477   0.05653   0.04669   0.0639   1.0000   0.7233
  -1.000  -0.5402   0.05481   0.04493   0.0677   1.0000   0.7597
  -0.500  -0.5004   0.05539   0.04552   0.0682   1.0000   0.7949
   0.000  -0.4169   0.05745   0.04752   0.0596   0.9855   0.8388
   0.500  -0.1692   0.06377   0.05367   0.0220   0.9276   0.8893
   1.000  -0.0024   0.06613   0.05598  -0.0031   0.8838   0.9344
   1.500   0.1683   0.06752   0.05738  -0.0297   0.8408   0.9790
   2.000   0.2701   0.06805   0.05792  -0.0447   0.8050   1.0000
   2.500   0.2671   0.06876   0.05857  -0.0415   0.7795   1.0000
   3.000   0.2586   0.06962   0.05936  -0.0374   0.7567   1.0000
   3.500   0.2366   0.07072   0.06036  -0.0315   0.7375   1.0000
   4.000   0.2130   0.07180   0.06132  -0.0249   0.7204   1.0000
   4.500   0.2032   0.07315   0.06251  -0.0194   0.7037   1.0000
   5.000   0.1650   0.07555   0.06474  -0.0119   0.6965   1.0000
   5.500   0.1827   0.07909   0.06812  -0.0109   0.6810   1.0000
   6.000   0.1842   0.08401   0.07296  -0.0101   0.6822   1.0000
