  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6821                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.055 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4719   0.11377   0.10694  -0.0012   1.0000   0.3057
  -4.500  -0.5981   0.07352   0.06632  -0.0379   1.0000   0.2803
  -4.000  -0.5469   0.06452   0.05691  -0.0535   1.0000   0.3006
  -3.500  -0.4937   0.06105   0.05320  -0.0617   1.0000   0.3214
  -3.000  -0.4438   0.05962   0.05161  -0.0667   1.0000   0.3427
  -2.500  -0.3914   0.05973   0.05166  -0.0708   0.9981   0.3651
  -2.000  -0.3282   0.06183   0.05375  -0.0751   0.9896   0.3897
  -1.500  -0.2679   0.06417   0.05610  -0.0787   0.9785   0.4150
  -1.000  -0.2120   0.06624   0.05819  -0.0815   0.9640   0.4408
  -0.500  -0.1460   0.06925   0.06120  -0.0852   0.9465   0.4695
   0.000  -0.0390   0.06974   0.06151  -0.0949   0.8959   0.5095
   0.500   0.0119   0.07021   0.06200  -0.0944   0.8669   0.5365
   1.000   0.0618   0.07113   0.06295  -0.0937   0.8446   0.5638
   1.500   0.1048   0.07209   0.06393  -0.0924   0.8228   0.5907
   2.000   0.1505   0.07316   0.06501  -0.0914   0.8023   0.6189
   2.500   0.2020   0.07422   0.06606  -0.0911   0.7826   0.6495
   3.000   0.2660   0.07539   0.06718  -0.0941   0.7626   0.6851
   3.500   0.2996   0.07656   0.06839  -0.0908   0.7430   0.7127
   4.000   0.3319   0.07790   0.06977  -0.0882   0.7228   0.7418
   4.500   0.3755   0.07972   0.07159  -0.0890   0.7020   0.7754
   5.000   0.3977   0.08147   0.07339  -0.0860   0.6818   0.8050
   5.500   0.4277   0.08348   0.07543  -0.0851   0.6615   0.8383
   6.000   0.4551   0.08546   0.07745  -0.0840   0.6416   0.8719
   6.500   0.4810   0.08708   0.07910  -0.0824   0.6229   0.9074
   7.000   0.5151   0.08764   0.07968  -0.0811   0.6048   0.9492
   7.500   0.5626   0.08876   0.08085  -0.0833   0.5849   1.0000
   8.000   0.6419   0.09177   0.08387  -0.0908   0.5642   1.0000
   8.500   0.6789   0.09715   0.08933  -0.0948   0.5423   1.0000
   9.500   0.7198   0.11050   0.10286  -0.1009   0.5003   1.0000
  10.000   0.7264   0.11848   0.11096  -0.1039   0.4816   1.0000
  10.500   0.7434   0.12575   0.11833  -0.1072   0.4640   1.0000
  11.000   0.6703   0.14676   0.13969  -0.1170   0.5376   1.0000
  11.500   0.7209   0.15398   0.14696  -0.1221   0.5179   1.0000
  12.000   0.7653   0.16080   0.15385  -0.1263   0.4966   1.0000
  13.000   0.7862   0.17074   0.16395  -0.1330   0.4595   1.0000
  13.500   0.9118   0.16444   0.15753  -0.1272   0.3682   1.0000
  14.500   0.8959   0.19313   0.18655  -0.1445   0.4102   1.0000
  15.000   0.9032   0.19652   0.19000  -0.1482   0.3918   1.0000
