  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5517                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2569   0.10668   0.09832   0.0151   1.0000   0.7700
  -4.500  -0.0200   0.08941   0.08025  -0.0271   1.0000   1.0000
  -4.000  -0.0759   0.08954   0.08068  -0.0128   1.0000   0.9751
  -3.500  -0.3198   0.09674   0.08870   0.0292   1.0000   0.7729
  -3.000  -0.4510   0.07341   0.06475  -0.0197   1.0000   0.3573
  -2.500  -0.3983   0.06653   0.05727  -0.0305   1.0000   0.3717
  -2.000  -0.3507   0.06253   0.05288  -0.0356   1.0000   0.3953
  -1.500  -0.3098   0.06030   0.05050  -0.0369   1.0000   0.4237
  -1.000  -0.2612   0.05848   0.04832  -0.0404   1.0000   0.4613
  -0.500  -0.2170   0.05767   0.04734  -0.0419   1.0000   0.5051
   0.000  -0.1740   0.05752   0.04706  -0.0425   1.0000   0.5582
   0.500  -0.1310   0.05777   0.04722  -0.0430   1.0000   0.6236
   1.000  -0.0927   0.05817   0.04775  -0.0419   1.0000   0.7069
   1.500  -0.0664   0.05794   0.04807  -0.0370   1.0000   0.8390
   2.000  -0.0096   0.05840   0.04805  -0.0484   1.0000   1.0000
   2.500   0.0428   0.06192   0.05066  -0.0547   1.0000   1.0000
   3.000   0.0814   0.06531   0.05351  -0.0571   1.0000   1.0000
   3.500   0.1165   0.06882   0.05665  -0.0588   1.0000   1.0000
   4.000   0.1495   0.07250   0.06004  -0.0601   1.0000   1.0000
   4.500   0.1811   0.07636   0.06367  -0.0614   1.0000   1.0000
   5.000   0.2157   0.08072   0.06787  -0.0635   0.9974   1.0000
   5.500   0.2760   0.08786   0.07482  -0.0706   0.9789   1.0000
   6.000   0.3271   0.09420   0.08107  -0.0760   0.9557   1.0000
   6.500   0.3616   0.09905   0.08588  -0.0784   0.9331   1.0000
   7.000   0.4047   0.10509   0.09190  -0.0822   0.9090   1.0000
   7.500   0.4457   0.11167   0.09848  -0.0856   0.8875   1.0000
   8.000   0.4670   0.11535   0.10221  -0.0857   0.8624   1.0000
   8.500   0.5040   0.12148   0.10839  -0.0885   0.8383   1.0000
   9.000   0.5458   0.12921   0.11617  -0.0920   0.8164   1.0000
   9.500   0.5567   0.13203   0.11909  -0.0910   0.7922   1.0000
  10.000   0.5851   0.13756   0.12472  -0.0926   0.7672   1.0000
  10.500   0.6227   0.14514   0.13241  -0.0955   0.7440   1.0000
  11.000   0.6421   0.15024   0.13761  -0.0963   0.7222   1.0000
  11.500   0.6583   0.15431   0.14181  -0.0967   0.6970   1.0000
  12.000   0.6876   0.16080   0.14844  -0.0987   0.6723   1.0000
  12.500   0.7236   0.16971   0.15749  -0.1017   0.6498   1.0000
  13.000   0.7311   0.17263   0.16052  -0.1018   0.6278   1.0000
  13.500   0.7491   0.17749   0.16551  -0.1031   0.6033   1.0000
  14.000   0.7758   0.18431   0.17249  -0.1052   0.5794   1.0000
  14.500   0.8107   0.19425   0.18257  -0.1081   0.5572   1.0000
  15.000   0.8197   0.19761   0.18605  -0.1093   0.5371   1.0000
