  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7711                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.020 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1172   0.09457   0.08283  -0.0297   1.0000   1.0000
  -4.500  -0.1085   0.09001   0.07833  -0.0291   1.0000   1.0000
  -4.000  -0.1003   0.08558   0.07394  -0.0284   1.0000   1.0000
  -3.500  -0.1118   0.08207   0.07059  -0.0227   1.0000   0.9906
  -3.000  -0.2083   0.08326   0.07242   0.0025   1.0000   0.9198
  -2.500  -0.3094   0.08594   0.07574   0.0225   1.0000   0.8144
  -2.000  -0.3379   0.08376   0.07370  -0.0079   1.0000   0.4900
  -1.500  -0.2353   0.07341   0.06282  -0.0374   1.0000   0.4525
  -1.000  -0.1393   0.06644   0.05529  -0.0561   1.0000   0.4816
  -0.500  -0.0541   0.06208   0.05046  -0.0674   1.0000   0.5467
   0.000   0.0112   0.05915   0.04715  -0.0716   1.0000   0.6328
   0.500   0.0704   0.05629   0.04393  -0.0742   1.0000   0.7460
   1.000   0.1192   0.05208   0.03944  -0.0751   1.0000   0.8887
   1.500   0.2149   0.05097   0.03783  -0.0935   1.0000   1.0000
   2.000   0.3511   0.05548   0.04128  -0.1189   1.0000   1.0000
   2.500   0.4305   0.05910   0.04434  -0.1296   1.0000   1.0000
   3.000   0.4903   0.06260   0.04751  -0.1356   1.0000   1.0000
   3.500   0.5397   0.06620   0.05094  -0.1395   1.0000   1.0000
   4.000   0.5824   0.07001   0.05467  -0.1421   1.0000   1.0000
   4.500   0.6202   0.07408   0.05877  -0.1441   1.0000   1.0000
   5.000   0.6540   0.07846   0.06324  -0.1457   1.0000   1.0000
   5.500   0.6845   0.08317   0.06812  -0.1472   1.0000   1.0000
   6.000   0.7120   0.08822   0.07338  -0.1485   1.0000   1.0000
   6.500   0.7370   0.09364   0.07905  -0.1499   1.0000   1.0000
   7.000   0.7596   0.09945   0.08518  -0.1514   1.0000   1.0000
   7.500   0.7800   0.10565   0.09169  -0.1530   1.0000   1.0000
   8.000   0.7985   0.11224   0.09864  -0.1548   1.0000   1.0000
   8.500   0.8154   0.11926   0.10606  -0.1569   1.0000   1.0000
   9.000   0.8306   0.12669   0.11389  -0.1593   1.0000   1.0000
   9.500   0.8446   0.13455   0.12214  -0.1621   1.0000   1.0000
  10.000   0.8858   0.14585   0.13408  -0.1714   0.9617   1.0000
  10.500   0.9088   0.15387   0.14260  -0.1767   0.9209   1.0000
  11.000   0.9323   0.16193   0.15111  -0.1818   0.8787   1.0000
  11.500   0.9557   0.16995   0.15956  -0.1867   0.8351   1.0000
  12.000   0.9804   0.17840   0.16836  -0.1916   0.7922   1.0000
  12.500   1.0058   0.18691   0.17716  -0.1961   0.7499   1.0000
  13.000   1.0344   0.19633   0.18683  -0.2005   0.7091   1.0000
  13.500   1.0551   0.20429   0.19500  -0.2037   0.6772   1.0000
  14.000   1.0799   0.21340   0.20427  -0.2072   0.6461   1.0000
  14.500   1.0961   0.21961   0.21060  -0.2098   0.6186   1.0000
  15.000   1.1178   0.22834   0.21943  -0.2130   0.5959   1.0000
