  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8414                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.015 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0359   0.11052   0.09998  -0.0292   1.0000   1.0000
  -4.500  -0.0419   0.10882   0.09845  -0.0272   1.0000   1.0000
  -4.000  -0.0479   0.10711   0.09690  -0.0254   1.0000   1.0000
  -3.500  -0.0539   0.10538   0.09530  -0.0237   1.0000   1.0000
  -3.000  -0.1142   0.10548   0.09577  -0.0091   1.0000   0.9714
  -2.500  -0.1892   0.10544   0.09612   0.0074   1.0000   0.9257
  -2.000  -0.2621   0.10459   0.09562   0.0216   1.0000   0.8774
  -1.500  -0.3405   0.10300   0.09438   0.0355   1.0000   0.8324
  -1.000  -0.4056   0.10019   0.09185   0.0447   1.0000   0.7843
  -0.500  -0.4227   0.09669   0.08838   0.0384   1.0000   0.7153
   0.000  -0.3400   0.09326   0.08444   0.0072   1.0000   0.6210
   0.500  -0.2150   0.09092   0.08123  -0.0279   1.0000   0.5528
   1.000  -0.1142   0.08938   0.07891  -0.0502   1.0000   0.5277
   1.500  -0.0229   0.08910   0.07782  -0.0675   1.0000   0.5267
   2.000   0.0577   0.08980   0.07770  -0.0802   1.0000   0.5460
   2.500   0.1293   0.09122   0.07844  -0.0894   1.0000   0.5862
   3.000   0.1925   0.09292   0.07982  -0.0955   1.0000   0.6563
   3.500   0.2342   0.09295   0.08066  -0.0960   1.0000   0.8231
   4.000   0.2971   0.09639   0.08246  -0.1070   1.0000   1.0000
   4.500   0.3492   0.10128   0.08542  -0.1119   1.0000   1.0000
   5.000   0.3843   0.10560   0.08862  -0.1131   1.0000   1.0000
   5.500   0.4157   0.10993   0.09220  -0.1138   1.0000   1.0000
   6.000   0.4456   0.11435   0.09607  -0.1145   1.0000   1.0000
   6.500   0.4745   0.11887   0.10016  -0.1152   1.0000   1.0000
   7.000   0.5026   0.12348   0.10444  -0.1160   1.0000   1.0000
   7.500   0.5300   0.12818   0.10889  -0.1169   1.0000   1.0000
   8.000   0.5568   0.13298   0.11350  -0.1178   1.0000   1.0000
   8.500   0.5830   0.13786   0.11825  -0.1188   1.0000   1.0000
   9.000   0.6087   0.14284   0.12314  -0.1199   1.0000   1.0000
   9.500   0.6339   0.14791   0.12817  -0.1211   1.0000   1.0000
  10.000   0.6587   0.15307   0.13333  -0.1224   1.0000   1.0000
  10.500   0.6830   0.15832   0.13862  -0.1238   1.0000   1.0000
  11.000   0.7070   0.16367   0.14406  -0.1254   1.0000   1.0000
  11.500   0.7389   0.17001   0.15053  -0.1291   0.9899   1.0000
  12.000   0.7808   0.17977   0.16047  -0.1349   0.9710   1.0000
  12.500   0.8043   0.18282   0.16373  -0.1370   0.9502   1.0000
  13.000   0.8376   0.19052   0.17168  -0.1411   0.9295   1.0000
  13.500   0.8657   0.19702   0.17840  -0.1443   0.9106   1.0000
  14.000   0.8868   0.20011   0.18174  -0.1462   0.8900   1.0000
  14.500   0.9129   0.20578   0.18773  -0.1492   0.8684   1.0000
  15.000   0.9424   0.21401   0.19628  -0.1530   0.8475   1.0000
