  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3216                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2778   0.00000  -0.00153  -0.0469   0.0000   0.0000
  -4.500  -0.2154   0.00000  -0.00153  -0.0478   0.0000   0.0000
  -4.000  -0.1530   0.00000  -0.00152  -0.0487   0.0000   0.0000
  -3.500  -0.0906   0.00000  -0.00152  -0.0497   0.0000   0.0000
  -3.000  -0.0282   0.00000  -0.00152  -0.0506   0.0000   0.0000
  -2.500   0.0342   0.00000  -0.00151  -0.0516   0.0000   0.0000
  -2.000   0.0965   0.00000  -0.00151  -0.0526   0.0000   0.0000
  -1.500   0.1589   0.00000  -0.00151  -0.0537   0.0000   0.0000
  -1.000   0.2213   0.00000  -0.00150  -0.0547   0.0000   0.0000
  -0.500   0.2837   0.00000  -0.00150  -0.0557   0.0000   0.0000
   0.000   0.3460   0.00000  -0.00150  -0.0568   0.0000   0.0000
   0.500   0.4083   0.00000  -0.00150  -0.0579   0.0000   0.0000
   1.000   0.4706   0.00000  -0.00150  -0.0590   0.0000   0.0000
   1.500   0.5328   0.00000  -0.00150  -0.0601   0.0000   0.0000
   2.000   0.5950   0.00000  -0.00150  -0.0612   0.0000   0.0000
   2.500   0.6572   0.00000  -0.00150  -0.0623   0.0000   0.0000
   3.000   0.7193   0.00000  -0.00150  -0.0635   0.0000   0.0000
   3.500   0.7813   0.00000  -0.00151  -0.0646   0.0000   0.0000
   4.000   0.8433   0.00000  -0.00151  -0.0658   0.0000   0.0000
   4.500   0.9053   0.00000  -0.00151  -0.0670   0.0000   0.0000
   5.000   0.9671   0.00000  -0.00152  -0.0682   0.0000   0.0000
   5.500   1.0289   0.00000  -0.00152  -0.0694   0.0000   0.0000
   6.000   1.0906   0.00000  -0.00152  -0.0706   0.0000   0.0000
   6.500   1.1522   0.00000  -0.00153  -0.0718   0.0000   0.0000
   7.000   1.2138   0.00000  -0.00153  -0.0731   0.0000   0.0000
   7.500   1.2752   0.00000  -0.00154  -0.0743   0.0000   0.0000
   8.000   1.3366   0.00000  -0.00155  -0.0756   0.0000   0.0000
   8.500   1.3978   0.00000  -0.00155  -0.0768   0.0000   0.0000
   9.000   1.4589   0.00000  -0.00156  -0.0781   0.0000   0.0000
   9.500   1.5200   0.00000  -0.00157  -0.0794   0.0000   0.0000
  10.000   1.5809   0.00000  -0.00158  -0.0807   0.0000   0.0000
  10.500   1.6417   0.00000  -0.00159  -0.0819   0.0000   0.0000
  11.000   1.7023   0.00000  -0.00160  -0.0832   0.0000   0.0000
  11.500   1.7629   0.00000  -0.00161  -0.0846   0.0000   0.0000
  12.000   1.8233   0.00000  -0.00162  -0.0859   0.0000   0.0000
  12.500   1.8836   0.00000  -0.00163  -0.0872   0.0000   0.0000
  13.000   1.9437   0.00000  -0.00164  -0.0885   0.0000   0.0000
  13.500   2.0037   0.00000  -0.00165  -0.0898   0.0000   0.0000
  14.000   2.0635   0.00000  -0.00166  -0.0912   0.0000   0.0000
  14.500   2.1231   0.00000  -0.00167  -0.0925   0.0000   0.0000
  15.000   2.1826   0.00000  -0.00169  -0.0939   0.0000   0.0000
