  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8421                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.4314   0.00000  -0.00207  -0.2086   0.0000   0.0000
  -4.500   0.4964   0.00000  -0.00207  -0.2104   0.0000   0.0000
  -4.000   0.5615   0.00000  -0.00207  -0.2121   0.0000   0.0000
  -3.500   0.6265   0.00000  -0.00207  -0.2139   0.0000   0.0000
  -3.000   0.6914   0.00000  -0.00207  -0.2157   0.0000   0.0000
  -2.500   0.7563   0.00000  -0.00208  -0.2175   0.0000   0.0000
  -2.000   0.8211   0.00000  -0.00208  -0.2194   0.0000   0.0000
  -1.500   0.8859   0.00000  -0.00208  -0.2213   0.0000   0.0000
  -1.000   0.9506   0.00000  -0.00208  -0.2232   0.0000   0.0000
  -0.500   1.0152   0.00000  -0.00209  -0.2251   0.0000   0.0000
   0.000   1.0797   0.00000  -0.00209  -0.2271   0.0000   0.0000
   0.500   1.1442   0.00000  -0.00209  -0.2290   0.0000   0.0000
   1.000   1.2086   0.00000  -0.00210  -0.2310   0.0000   0.0000
   1.500   1.2729   0.00000  -0.00210  -0.2330   0.0000   0.0000
   2.000   1.3371   0.00000  -0.00211  -0.2351   0.0000   0.0000
   2.500   1.4012   0.00000  -0.00211  -0.2371   0.0000   0.0000
   3.000   1.4651   0.00000  -0.00212  -0.2392   0.0000   0.0000
   3.500   1.5290   0.00000  -0.00212  -0.2412   0.0000   0.0000
   4.000   1.5928   0.00000  -0.00213  -0.2433   0.0000   0.0000
   4.500   1.6564   0.00000  -0.00213  -0.2455   0.0000   0.0000
   5.000   1.7199   0.00000  -0.00214  -0.2476   0.0000   0.0000
   5.500   1.7833   0.00000  -0.00215  -0.2497   0.0000   0.0000
   6.000   1.8465   0.00000  -0.00215  -0.2519   0.0000   0.0000
   6.500   1.9096   0.00000  -0.00216  -0.2540   0.0000   0.0000
   7.000   1.9726   0.00000  -0.00217  -0.2562   0.0000   0.0000
   7.500   2.0354   0.00000  -0.00218  -0.2584   0.0000   0.0000
   8.000   2.0980   0.00000  -0.00218  -0.2606   0.0000   0.0000
   8.500   2.1605   0.00000  -0.00219  -0.2628   0.0000   0.0000
   9.000   2.2228   0.00000  -0.00220  -0.2651   0.0000   0.0000
   9.500   2.2850   0.00000  -0.00221  -0.2673   0.0000   0.0000
  10.000   2.3470   0.00000  -0.00222  -0.2695   0.0000   0.0000
  10.500   2.4088   0.00000  -0.00223  -0.2718   0.0000   0.0000
  11.000   2.4704   0.00000  -0.00224  -0.2740   0.0000   0.0000
  11.500   2.5318   0.00000  -0.00224  -0.2763   0.0000   0.0000
  12.000   2.5931   0.00000  -0.00225  -0.2786   0.0000   0.0000
  12.500   2.6541   0.00000  -0.00226  -0.2808   0.0000   0.0000
  13.000   2.7150   0.00000  -0.00227  -0.2831   0.0000   0.0000
  13.500   2.7756   0.00000  -0.00228  -0.2854   0.0000   0.0000
  14.000   2.8360   0.00000  -0.00229  -0.2877   0.0000   0.0000
  14.500   2.8962   0.00000  -0.00230  -0.2900   0.0000   0.0000
  15.000   2.9562   0.00000  -0.00231  -0.2923   0.0000   0.0000
