  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1211                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.045 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5131   0.03008   0.01885  -0.0135   1.0000   0.2055
  -4.500  -0.4656   0.02668   0.01548  -0.0114   1.0000   0.2422
  -4.000  -0.4166   0.02364   0.01282  -0.0093   1.0000   0.3158
  -3.500  -0.3925   0.02020   0.01173  -0.0003   1.0000   0.6125
  -3.000  -0.3178   0.02219   0.01387   0.0097   1.0000   0.8885
  -2.500  -0.0459   0.02190   0.01198  -0.0287   1.0000   1.0000
  -2.000  -0.0389   0.02077   0.01077  -0.0247   1.0000   1.0000
  -1.500  -0.0417   0.02006   0.01001  -0.0182   1.0000   1.0000
  -1.000  -0.0480   0.01977   0.00962  -0.0104   1.0000   1.0000
  -0.500  -0.0464   0.01988   0.00957  -0.0036   1.0000   1.0000
   0.000  -0.0336   0.02037   0.00987   0.0011   1.0000   1.0000
   0.500  -0.0123   0.02121   0.01056   0.0039   1.0000   1.0000
   1.000   0.0124   0.02244   0.01169   0.0053   1.0000   1.0000
   1.500   0.1138   0.02461   0.01386  -0.0077   0.9685   1.0000
   2.000   0.2616   0.02592   0.01539  -0.0263   0.9024   1.0000
   2.500   0.3974   0.02577   0.01559  -0.0391   0.8366   1.0000
   3.000   0.4861   0.02533   0.01531  -0.0413   0.7717   1.0000
   3.500   0.5456   0.02542   0.01544  -0.0385   0.7099   1.0000
   4.000   0.5970   0.02595   0.01593  -0.0348   0.6546   1.0000
   4.500   0.6435   0.02700   0.01693  -0.0311   0.6045   1.0000
   5.000   0.6878   0.02840   0.01836  -0.0278   0.5579   1.0000
   5.500   0.7301   0.03008   0.02013  -0.0245   0.5127   1.0000
   6.000   0.7723   0.03180   0.02195  -0.0210   0.4671   1.0000
   6.500   0.8143   0.03346   0.02366  -0.0173   0.4186   1.0000
   7.000   0.8582   0.03494   0.02500  -0.0134   0.3660   1.0000
   7.500   0.8919   0.03745   0.02767  -0.0093   0.3106   1.0000
   8.000   0.9281   0.04017   0.03034  -0.0054   0.2598   1.0000
   8.500   0.9569   0.04418   0.03457  -0.0016   0.2211   1.0000
   9.000   0.9840   0.04880   0.03942   0.0017   0.1934   1.0000
   9.500   0.9893   0.05585   0.04710   0.0053   0.1775   1.0000
  10.000   0.9545   0.06637   0.05832   0.0080   0.1725   1.0000
  10.500   0.8759   0.08171   0.07388   0.0057   0.1788   1.0000
  11.500   0.6999   0.14189   0.13363  -0.0385   0.3342   1.0000
  12.000   0.6996   0.14921   0.14094  -0.0397   0.3180   1.0000
  12.500   0.7025   0.15643   0.14816  -0.0411   0.3019   1.0000
  13.000   0.7114   0.16409   0.15585  -0.0425   0.2863   1.0000
  13.500   0.7236   0.17198   0.16376  -0.0440   0.2710   1.0000
  14.000   0.7429   0.18102   0.17285  -0.0453   0.2560   1.0000
  14.500   0.7376   0.18467   0.17646  -0.0483   0.2425   1.0000
  15.000   0.7401   0.19030   0.18206  -0.0517   0.2320   1.0000
