  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6187   0.02845   0.01862   0.0130   1.0000   0.5199
  -4.500  -0.5800   0.02782   0.01827   0.0202   1.0000   0.6088
  -4.000  -0.5347   0.02794   0.01848   0.0276   1.0000   0.6931
  -3.500  -0.4742   0.02853   0.01892   0.0328   1.0000   0.7745
  -3.000  -0.3478   0.02967   0.01952   0.0260   1.0000   0.8567
  -2.500  -0.1664   0.02881   0.01797   0.0037   1.0000   0.9357
  -2.000  -0.0067   0.02583   0.01461  -0.0199   1.0000   1.0000
  -1.500   0.0095   0.02434   0.01314  -0.0182   1.0000   1.0000
  -1.000   0.0177   0.02329   0.01215  -0.0144   1.0000   1.0000
  -0.500   0.0143   0.02266   0.01160  -0.0082   1.0000   1.0000
   0.000   0.0000   0.02246   0.01143  -0.0000   1.0000   1.0000
   0.500  -0.0143   0.02266   0.01160   0.0082   1.0000   1.0000
   1.000  -0.0177   0.02328   0.01215   0.0144   1.0000   1.0000
   1.500  -0.0094   0.02433   0.01313   0.0182   1.0000   1.0000
   2.000   0.0068   0.02582   0.01460   0.0199   1.0000   1.0000
   2.500   0.1665   0.02880   0.01796  -0.0037   0.9357   1.0000
   3.000   0.3479   0.02966   0.01951  -0.0260   0.8568   1.0000
   3.500   0.4741   0.02853   0.01892  -0.0328   0.7746   1.0000
   4.000   0.5346   0.02794   0.01848  -0.0276   0.6932   1.0000
   4.500   0.5799   0.02782   0.01827  -0.0202   0.6088   1.0000
   5.000   0.6187   0.02845   0.01862  -0.0130   0.5199   1.0000
   5.500   0.6551   0.02987   0.01972  -0.0068   0.4316   1.0000
   6.000   0.6930   0.03197   0.02139  -0.0017   0.3558   1.0000
   6.500   0.7288   0.03502   0.02441   0.0024   0.2977   1.0000
   7.000   0.7643   0.03883   0.02828   0.0059   0.2571   1.0000
   7.500   0.7993   0.04329   0.03288   0.0090   0.2282   1.0000
   8.000   0.8180   0.04952   0.03975   0.0124   0.2103   1.0000
   8.500   0.8374   0.05615   0.04673   0.0152   0.1972   1.0000
   9.000   0.8088   0.06681   0.05816   0.0173   0.1959   1.0000
  10.500   0.5575   0.12795   0.11909  -0.0267   0.4031   1.0000
  11.000   0.5688   0.13482   0.12597  -0.0268   0.3785   1.0000
  11.500   0.5989   0.14454   0.13578  -0.0274   0.3581   1.0000
  12.000   0.5955   0.15002   0.14119  -0.0282   0.3395   1.0000
  12.500   0.6009   0.15624   0.14738  -0.0293   0.3215   1.0000
  13.000   0.6097   0.16257   0.15370  -0.0306   0.3027   1.0000
  13.500   0.6216   0.16928   0.16042  -0.0320   0.2855   1.0000
  14.000   0.6349   0.17626   0.16739  -0.0338   0.2711   1.0000
  14.500   0.6489   0.18308   0.17421  -0.0357   0.2559   1.0000
  15.000   0.6698   0.19156   0.18272  -0.0374   0.2431   1.0000
