  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7815                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3245   0.12187   0.11273   0.0042   1.0000   0.5408
  -4.500  -0.3405   0.11974   0.11076   0.0095   1.0000   0.5700
  -4.000  -0.3151   0.11284   0.10388   0.0109   1.0000   0.6080
  -3.500  -0.3027   0.10746   0.09855   0.0134   1.0000   0.6428
  -3.000  -0.2953   0.10285   0.09401   0.0165   1.0000   0.6816
  -2.500  -0.2874   0.09828   0.08950   0.0195   1.0000   0.7212
  -2.000  -0.2931   0.09432   0.08563   0.0232   1.0000   0.7398
  -1.500  -0.2810   0.07149   0.06236  -0.0451   1.0000   0.4088
  -1.000  -0.2136   0.06756   0.05817  -0.0552   1.0000   0.4484
  -0.500  -0.1634   0.06583   0.05629  -0.0583   1.0000   0.4904
   0.000  -0.1228   0.06505   0.05544  -0.0583   1.0000   0.5343
   0.500  -0.0868   0.06482   0.05513  -0.0571   1.0000   0.5813
   1.000  -0.0447   0.06506   0.05526  -0.0579   1.0000   0.6350
   2.000   0.0183   0.06598   0.05605  -0.0544   1.0000   0.7425
   2.500   0.0603   0.06682   0.05677  -0.0561   1.0000   0.8079
   3.000   0.1007   0.06694   0.05677  -0.0580   1.0000   0.8793
   3.500   0.1357   0.06617   0.05595  -0.0601   1.0000   0.9565
   4.000   0.1523   0.06507   0.05499  -0.0619   1.0000   1.0000
   4.500   0.2406   0.07134   0.06109  -0.0785   1.0000   1.0000
   5.000   0.3124   0.07759   0.06728  -0.0911   1.0000   1.0000
   5.500   0.3811   0.08458   0.07427  -0.1028   0.9961   1.0000
   6.000   0.4497   0.09216   0.08190  -0.1143   0.9804   1.0000
   6.500   0.5134   0.10004   0.08987  -0.1247   0.9636   1.0000
   7.000   0.5583   0.10611   0.09609  -0.1314   0.9447   1.0000
   7.500   0.6022   0.11296   0.10311  -0.1382   0.9284   1.0000
   8.000   0.6379   0.11902   0.10936  -0.1435   0.9105   1.0000
   8.500   0.6821   0.12682   0.11736  -0.1505   0.8934   1.0000
   9.000   0.7072   0.13234   0.12309  -0.1544   0.8755   1.0000
   9.500   0.7426   0.13900   0.12999  -0.1598   0.8518   1.0000
  10.000   0.7904   0.14670   0.13791  -0.1667   0.8181   1.0000
  10.500   0.8202   0.15255   0.14400  -0.1708   0.7851   1.0000
  11.000   0.8530   0.15887   0.15053  -0.1750   0.7476   1.0000
  11.500   0.8866   0.16574   0.15762  -0.1792   0.7099   1.0000
  12.000   0.9199   0.17308   0.16518  -0.1833   0.6732   1.0000
  12.500   0.9555   0.18121   0.17352  -0.1874   0.6368   1.0000
  13.000   0.9937   0.19015   0.18268  -0.1913   0.5997   1.0000
  13.500   0.9991   0.19406   0.18671  -0.1937   0.5748   1.0000
  14.000   1.0431   0.20516   0.19800  -0.1977   0.5416   1.0000
  14.500   1.0510   0.20948   0.20243  -0.2007   0.5197   1.0000
  15.000   1.0670   0.21489   0.20794  -0.2041   0.4941   1.0000
