  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9319                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.4755   0.00000  -0.00191  -0.1947   0.0000   0.0000
  -4.500   0.5398   0.00000  -0.00191  -0.1961   0.0000   0.0000
  -4.000   0.6040   0.00000  -0.00191  -0.1976   0.0000   0.0000
  -3.500   0.6682   0.00000  -0.00191  -0.1991   0.0000   0.0000
  -3.000   0.7323   0.00000  -0.00191  -0.2007   0.0000   0.0000
  -2.500   0.7964   0.00000  -0.00191  -0.2023   0.0000   0.0000
  -2.000   0.8604   0.00000  -0.00190  -0.2039   0.0000   0.0000
  -1.500   0.9243   0.00000  -0.00190  -0.2056   0.0000   0.0000
  -1.000   0.9882   0.00000  -0.00190  -0.2073   0.0000   0.0000
  -0.500   1.0520   0.00000  -0.00190  -0.2090   0.0000   0.0000
   0.000   1.1157   0.00000  -0.00191  -0.2108   0.0000   0.0000
   0.500   1.1794   0.00000  -0.00191  -0.2126   0.0000   0.0000
   1.000   1.2429   0.00000  -0.00191  -0.2145   0.0000   0.0000
   1.500   1.3064   0.00000  -0.00191  -0.2163   0.0000   0.0000
   2.000   1.3697   0.00000  -0.00191  -0.2182   0.0000   0.0000
   2.500   1.4330   0.00000  -0.00192  -0.2202   0.0000   0.0000
   3.000   1.4961   0.00000  -0.00192  -0.2221   0.0000   0.0000
   3.500   1.5591   0.00000  -0.00192  -0.2241   0.0000   0.0000
   4.000   1.6220   0.00000  -0.00193  -0.2262   0.0000   0.0000
   4.500   1.6848   0.00000  -0.00193  -0.2282   0.0000   0.0000
   5.000   1.7475   0.00000  -0.00193  -0.2303   0.0000   0.0000
   5.500   1.8100   0.00000  -0.00194  -0.2324   0.0000   0.0000
   6.000   1.8724   0.00000  -0.00195  -0.2345   0.0000   0.0000
   6.500   1.9346   0.00000  -0.00195  -0.2367   0.0000   0.0000
   7.000   1.9967   0.00000  -0.00196  -0.2389   0.0000   0.0000
   7.500   2.0586   0.00000  -0.00196  -0.2411   0.0000   0.0000
   8.000   2.1204   0.00000  -0.00197  -0.2433   0.0000   0.0000
   8.500   2.1820   0.00000  -0.00198  -0.2456   0.0000   0.0000
   9.000   2.2435   0.00000  -0.00199  -0.2479   0.0000   0.0000
   9.500   2.3048   0.00000  -0.00199  -0.2502   0.0000   0.0000
  10.000   2.3659   0.00000  -0.00200  -0.2525   0.0000   0.0000
  10.500   2.4268   0.00000  -0.00201  -0.2549   0.0000   0.0000
  11.000   2.4876   0.00000  -0.00202  -0.2572   0.0000   0.0000
  11.500   2.5481   0.00000  -0.00203  -0.2596   0.0000   0.0000
  12.000   2.6085   0.00000  -0.00204  -0.2620   0.0000   0.0000
  12.500   2.6686   0.00000  -0.00205  -0.2644   0.0000   0.0000
  13.000   2.7286   0.00000  -0.00206  -0.2669   0.0000   0.0000
  13.500   2.7884   0.00000  -0.00207  -0.2693   0.0000   0.0000
  14.000   2.8479   0.00000  -0.00208  -0.2718   0.0000   0.0000
  14.500   2.9072   0.00000  -0.00209  -0.2743   0.0000   0.0000
  15.000   2.9663   0.00000  -0.00210  -0.2768   0.0000   0.0000
