  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5517                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5468   0.08970   0.08344  -0.0193   1.0000   0.2509
  -4.500  -0.5335   0.08944   0.08337  -0.0087   1.0000   0.2764
  -4.000  -0.4812   0.06224   0.05481  -0.0435   1.0000   0.2264
  -3.500  -0.4344   0.05597   0.04788  -0.0498   1.0000   0.2382
  -3.000  -0.3870   0.05241   0.04374  -0.0537   1.0000   0.2551
  -2.500  -0.3430   0.05078   0.04176  -0.0555   1.0000   0.2751
  -2.000  -0.3006   0.05011   0.04090  -0.0565   1.0000   0.2983
  -1.500  -0.2566   0.04992   0.04047  -0.0578   1.0000   0.3270
  -1.000  -0.2145   0.05025   0.04074  -0.0585   1.0000   0.3585
  -0.500  -0.1722   0.05103   0.04143  -0.0593   1.0000   0.3967
   0.000  -0.1236   0.05259   0.04306  -0.0612   0.9971   0.4425
   0.500  -0.0486   0.05575   0.04634  -0.0674   0.9833   0.5096
   1.000   0.0232   0.05918   0.04989  -0.0729   0.9680   0.5921
   1.500   0.0720   0.06116   0.05222  -0.0742   0.9525   0.6901
   2.000   0.0902   0.06081   0.05288  -0.0685   0.9338   1.0000
   2.500   0.1635   0.06493   0.05610  -0.0785   0.9119   1.0000
   3.000   0.2195   0.06903   0.05975  -0.0829   0.8916   1.0000
   3.500   0.2742   0.07347   0.06388  -0.0867   0.8719   1.0000
   4.000   0.3232   0.07795   0.06814  -0.0895   0.8528   1.0000
   4.500   0.3588   0.08170   0.07174  -0.0903   0.8344   1.0000
   5.000   0.3905   0.08542   0.07537  -0.0906   0.8155   1.0000
   5.500   0.4195   0.08920   0.07909  -0.0907   0.7961   1.0000
   6.000   0.4460   0.09300   0.08285  -0.0904   0.7755   1.0000
   6.500   0.4744   0.09706   0.08689  -0.0905   0.7537   1.0000
   7.000   0.5054   0.10150   0.09132  -0.0910   0.7323   1.0000
   7.500   0.5374   0.10621   0.09605  -0.0917   0.7114   1.0000
   8.000   0.5716   0.11124   0.10110  -0.0926   0.6904   1.0000
   8.500   0.6130   0.11702   0.10694  -0.0942   0.6694   1.0000
   9.000   0.6420   0.12261   0.11258  -0.0949   0.6496   1.0000
   9.500   0.6546   0.12725   0.11730  -0.0942   0.6301   1.0000
  10.000   0.6639   0.13161   0.12174  -0.0934   0.6086   1.0000
  10.500   0.6821   0.13645   0.12666  -0.0934   0.5853   1.0000
  11.000   0.7076   0.14182   0.13214  -0.0940   0.5628   1.0000
  12.000   0.7758   0.15505   0.14559  -0.0964   0.5202   1.0000
  12.500   0.7838   0.16021   0.15085  -0.0967   0.5011   1.0000
  13.000   0.7911   0.16517   0.15591  -0.0974   0.4811   1.0000
  13.500   0.8022   0.17025   0.16109  -0.0984   0.4596   1.0000
  14.000   0.8191   0.17589   0.16683  -0.0997   0.4385   1.0000
  14.500   0.8379   0.18178   0.17284  -0.1012   0.4184   1.0000
  15.000   0.8563   0.18783   0.17898  -0.1029   0.3994   1.0000
