  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5414                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.040 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4285   0.09992   0.09389   0.0149   1.0000   0.4304
  -4.500  -0.4531   0.09718   0.09133   0.0218   1.0000   0.4738
  -4.000  -0.4555   0.09297   0.08726   0.0300   1.0000   0.5340
  -3.000  -0.1940   0.07506   0.06888   0.0175   1.0000   0.9035
  -2.000  -0.2475   0.05393   0.04521  -0.0533   1.0000   0.2477
  -1.500  -0.1136   0.05157   0.04179  -0.0714   0.9683   0.2797
  -1.000  -0.0348   0.05078   0.04047  -0.0785   0.9476   0.3187
  -0.500   0.0448   0.05083   0.04015  -0.0848   0.9279   0.3784
   0.000   0.1175   0.05128   0.04068  -0.0894   0.9099   0.4713
   0.500   0.1633   0.05075   0.04156  -0.0882   0.8952   0.6872
   1.000   0.1969   0.05208   0.04233  -0.0877   0.8835   1.0000
   1.500   0.2421   0.05515   0.04474  -0.0894   0.8719   1.0000
   2.000   0.2718   0.05827   0.04749  -0.0892   0.8667   1.0000
   2.500   0.2951   0.06189   0.05084  -0.0888   0.8716   1.0000
   4.000   0.3035   0.07177   0.06035  -0.0798   0.9485   1.0000
   4.500   0.3529   0.07673   0.06513  -0.0837   0.9288   1.0000
   5.000   0.4034   0.08233   0.07060  -0.0877   0.9100   1.0000
   5.500   0.4290   0.08584   0.07406  -0.0875   0.8897   1.0000
   6.000   0.4632   0.09013   0.07832  -0.0887   0.8659   1.0000
   6.500   0.5065   0.09564   0.08382  -0.0914   0.8446   1.0000
   7.000   0.5415   0.10104   0.08922  -0.0930   0.8244   1.0000
   7.500   0.5604   0.10463   0.09287  -0.0920   0.7991   1.0000
   8.000   0.5999   0.11049   0.09879  -0.0941   0.7763   1.0000
   8.500   0.6273   0.11596   0.10435  -0.0948   0.7552   1.0000
   9.000   0.6456   0.12012   0.10861  -0.0942   0.7291   1.0000
  10.000   0.6949   0.13105   0.11979  -0.0952   0.6822   1.0000
  10.500   0.7255   0.13706   0.12597  -0.0964   0.6567   1.0000
  11.000   0.7479   0.14319   0.13224  -0.0971   0.6342   1.0000
  11.500   0.7652   0.14806   0.13727  -0.0971   0.6066   1.0000
  12.000   0.7942   0.15534   0.14474  -0.0986   0.5834   1.0000
  12.500   0.8043   0.15971   0.14927  -0.0985   0.5558   1.0000
  13.000   0.8336   0.16749   0.15725  -0.1001   0.5318   1.0000
  13.500   0.8413   0.17186   0.16177  -0.1006   0.5047   1.0000
  14.000   0.8708   0.18018   0.17029  -0.1022   0.4806   1.0000
  14.500   0.8746   0.18441   0.17466  -0.1034   0.4557   1.0000
  15.000   0.9120   0.19438   0.18484  -0.1050   0.4305   1.0000
