  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1520                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.045 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.7545   0.04384   0.03452   0.0270   1.0000   0.4643
  -4.500  -0.7278   0.04299   0.03373   0.0309   1.0000   0.4906
  -4.000  -0.7031   0.04197   0.03271   0.0345   1.0000   0.5196
  -3.500  -0.6797   0.04071   0.03137   0.0376   1.0000   0.5515
  -3.000  -0.6508   0.04058   0.03137   0.0412   1.0000   0.5822
  -2.500  -0.6248   0.03992   0.03067   0.0439   1.0000   0.6184
  -2.000  -0.5730   0.04084   0.03170   0.0435   0.9916   0.6578
  -1.500  -0.4860   0.04257   0.03342   0.0370   0.9631   0.7077
  -1.000  -0.4190   0.04391   0.03481   0.0348   0.9349   0.7537
  -0.500  -0.3428   0.04576   0.03669   0.0316   0.9072   0.8010
   0.000  -0.2452   0.04814   0.03906   0.0249   0.8777   0.8477
   0.500  -0.0884   0.05125   0.04207   0.0069   0.8454   0.8922
   1.000   0.1335   0.05302   0.04377  -0.0232   0.8112   0.9342
   1.500   0.2937   0.05333   0.04409  -0.0448   0.7765   0.9759
   2.000   0.4805   0.05070   0.04147  -0.0688   0.7473   1.0000
   2.500   0.4632   0.05202   0.04273  -0.0614   0.7199   1.0000
   3.000   0.4054   0.05442   0.04503  -0.0490   0.6937   1.0000
   3.500   0.3702   0.05613   0.04661  -0.0392   0.6702   1.0000
   4.000   0.3440   0.05803   0.04837  -0.0303   0.6481   1.0000
   4.500   0.3330   0.06031   0.05050  -0.0233   0.6261   1.0000
   5.000   0.3347   0.06298   0.05304  -0.0182   0.6036   1.0000
   5.500   0.3428   0.06610   0.05605  -0.0142   0.5815   1.0000
   6.000   0.3540   0.06971   0.05960  -0.0113   0.5599   1.0000
   6.500   0.3652   0.07385   0.06368  -0.0090   0.5392   1.0000
   7.000   0.3751   0.07848   0.06829  -0.0073   0.5196   1.0000
   7.500   0.3868   0.08344   0.07324  -0.0061   0.5011   1.0000
   8.000   0.4031   0.08848   0.07828  -0.0054   0.4833   1.0000
   8.500   0.4269   0.09343   0.08325  -0.0049   0.4654   1.0000
   9.000   0.4082   0.10202   0.09187  -0.0058   0.4641   1.0000
