  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4813                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.2901   0.00000  -0.00117  -0.2286   0.0000   0.0000
  -4.500   0.3511   0.00000  -0.00117  -0.2297   0.0000   0.0000
  -4.000   0.4121   0.00000  -0.00117  -0.2308   0.0000   0.0000
  -3.500   0.4731   0.00000  -0.00118  -0.2318   0.0000   0.0000
  -3.000   0.5341   0.00000  -0.00119  -0.2329   0.0000   0.0000
  -2.500   0.5950   0.00000  -0.00119  -0.2339   0.0000   0.0000
  -2.000   0.6559   0.00000  -0.00120  -0.2349   0.0000   0.0000
  -1.500   0.7167   0.00000  -0.00121  -0.2359   0.0000   0.0000
  -1.000   0.7774   0.00000  -0.00121  -0.2368   0.0000   0.0000
  -0.500   0.8381   0.00000  -0.00122  -0.2378   0.0000   0.0000
   0.000   0.8988   0.00000  -0.00123  -0.2387   0.0000   0.0000
   0.500   0.9594   0.00000  -0.00124  -0.2396   0.0000   0.0000
   1.000   1.0199   0.00000  -0.00125  -0.2405   0.0000   0.0000
   1.500   1.0803   0.00000  -0.00126  -0.2414   0.0000   0.0000
   2.000   1.1406   0.00000  -0.00127  -0.2423   0.0000   0.0000
   2.500   1.2009   0.00000  -0.00129  -0.2431   0.0000   0.0000
   3.000   1.2610   0.00000  -0.00130  -0.2439   0.0000   0.0000
   3.500   1.3211   0.00000  -0.00131  -0.2447   0.0000   0.0000
   4.000   1.3811   0.00000  -0.00132  -0.2455   0.0000   0.0000
   4.500   1.4409   0.00000  -0.00134  -0.2463   0.0000   0.0000
   5.000   1.5007   0.00000  -0.00135  -0.2470   0.0000   0.0000
   5.500   1.5603   0.00000  -0.00137  -0.2478   0.0000   0.0000
   6.000   1.6198   0.00000  -0.00138  -0.2485   0.0000   0.0000
   6.500   1.6792   0.00000  -0.00140  -0.2492   0.0000   0.0000
   7.000   1.7385   0.00000  -0.00141  -0.2498   0.0000   0.0000
   7.500   1.7977   0.00000  -0.00143  -0.2505   0.0000   0.0000
   8.000   1.8567   0.00000  -0.00144  -0.2511   0.0000   0.0000
   8.500   1.9155   0.00000  -0.00146  -0.2517   0.0000   0.0000
   9.000   1.9742   0.00000  -0.00148  -0.2523   0.0000   0.0000
   9.500   2.0328   0.00000  -0.00150  -0.2529   0.0000   0.0000
  10.000   2.0912   0.00000  -0.00151  -0.2534   0.0000   0.0000
  10.500   2.1495   0.00000  -0.00153  -0.2539   0.0000   0.0000
  11.000   2.2075   0.00000  -0.00155  -0.2544   0.0000   0.0000
  11.500   2.2655   0.00000  -0.00157  -0.2549   0.0000   0.0000
  12.000   2.3232   0.00000  -0.00159  -0.2553   0.0000   0.0000
  12.500   2.3808   0.00000  -0.00161  -0.2558   0.0000   0.0000
  13.000   2.4382   0.00000  -0.00163  -0.2562   0.0000   0.0000
  13.500   2.4954   0.00000  -0.00165  -0.2566   0.0000   0.0000
  14.000   2.5524   0.00000  -0.00167  -0.2569   0.0000   0.0000
  14.500   2.6092   0.00000  -0.00169  -0.2573   0.0000   0.0000
  15.000   2.6658   0.00000  -0.00171  -0.2576   0.0000   0.0000
