  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2321                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.030 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6999   0.06166   0.05216   0.0235   1.0000   0.4477
  -4.500  -0.6978   0.05769   0.04807   0.0274   1.0000   0.4723
  -4.000  -0.6762   0.05638   0.04686   0.0318   1.0000   0.5023
  -3.500  -0.6652   0.05358   0.04394   0.0351   1.0000   0.5397
  -3.000  -0.6452   0.05247   0.04286   0.0392   1.0000   0.5841
  -2.500  -0.6203   0.05262   0.04319   0.0444   1.0000   0.6347
  -2.000  -0.5969   0.05290   0.04355   0.0498   1.0000   0.6988
  -1.500  -0.5596   0.05482   0.04556   0.0550   1.0000   0.7741
  -1.000  -0.1745   0.06883   0.05880   0.0001   0.9475   0.9222
  -0.500   0.0854   0.07114   0.06059  -0.0464   0.8996   1.0000
   0.000   0.0863   0.07132   0.06060  -0.0458   0.8812   1.0000
   0.500   0.0866   0.07186   0.06096  -0.0446   0.8673   1.0000
   1.000   0.0538   0.07226   0.06124  -0.0380   0.8625   1.0000
   1.500   0.0233   0.07281   0.06163  -0.0318   0.8672   1.0000
   3.500  -0.1789   0.06826   0.05629   0.0150   1.0000   1.0000
   4.000  -0.1242   0.07372   0.06150   0.0084   0.9810   1.0000
   4.500  -0.0772   0.07870   0.06627   0.0036   0.9581   1.0000
   5.000  -0.0307   0.08379   0.07119  -0.0009   0.9322   1.0000
   5.500   0.0168   0.08989   0.07712  -0.0053   0.9090   1.0000
   6.000   0.0432   0.09288   0.08004  -0.0059   0.8823   1.0000
   6.500   0.0801   0.09767   0.08473  -0.0082   0.8559   1.0000
   7.000   0.1205   0.10332   0.09030  -0.0111   0.8306   1.0000
   7.500   0.1605   0.10951   0.09643  -0.0138   0.8069   1.0000
   8.000   0.1931   0.11502   0.10188  -0.0154   0.7837   1.0000
   8.500   0.2113   0.11820   0.10504  -0.0149   0.7595   1.0000
   9.000   0.2346   0.12235   0.10918  -0.0153   0.7352   1.0000
   9.500   0.2595   0.12693   0.11375  -0.0159   0.7110   1.0000
  10.000   0.2851   0.13182   0.11864  -0.0168   0.6877   1.0000
  10.500   0.3102   0.13686   0.12369  -0.0178   0.6654   1.0000
  11.000   0.3347   0.14194   0.12879  -0.0188   0.6434   1.0000
  11.500   0.3587   0.14713   0.13400  -0.0199   0.6222   1.0000
  12.000   0.3826   0.15247   0.13937  -0.0211   0.6019   1.0000
  12.500   0.4071   0.15809   0.14502  -0.0225   0.5822   1.0000
  13.000   0.4335   0.16428   0.15125  -0.0241   0.5628   1.0000
  13.500   0.4647   0.17181   0.15883  -0.0261   0.5435   1.0000
  14.500   0.5028   0.18074   0.16787  -0.0286   0.5045   1.0000
  15.000   0.5150   0.18405   0.17121  -0.0298   0.4871   1.0000
